  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
    167          0.136052           0.0193823            0.13331            0.0132943            0.146193            0.0159135           0.142459           0.0106631
    168          0.136153           0.0339695            0.133386           0.0195832            0.146254            0.0256023           0.14252            0.0234372
    169          0.136335           0.0321019            0.133474           0.0319672            0.146407            0.0278756           0.142654           0.0253858
    170          0.136421           0.0159241            0.133653           0.00444881           0.146486            0.0171043           0.142731           0.0113668
    171          0.136468          -0.00136282           0.133511          -0.0254545            0.146549            0.0142355           0.142749           0.00952643
    172          0.13641            0.000911942          0.133441          -0.00857658           0.146605            0.0189446           0.142811           0.0139108
    173          0.136475           0.0175196            0.133439           0.00100901           0.146707            0.0192694           0.142865           0.0105549
    174          0.136556           0.0115812            0.133449          -4.5864e-05           0.146766            0.0134236           0.142899           0.000757784
    175          0.136572           0.00879231           0.133439           0.00110074           0.146819            0.0171584           0.142871           0.0111503
    176          0.136629           0.0168523            0.133458           0.000321048          0.146909            0.0166171           0.142992           0.0126658
    177          0.136712           0.0105666            0.133441           0.00858835           0.146957            0.0162382           0.142977           0.00589989
    178          0.136717           0.0132811            0.13353            0.0144013            0.147044            0.0205684           0.143041           0.0146144
    179          0.136823           0.0200483            0.133561           0.012555             0.147129            0.0156428           0.143099           0.0126117
    180          0.136884           0.0153891            0.133634           0.0118329            0.147174            0.0201895           0.143146           0.0177538
    181          0.136951           0.0157573            0.13366            0.00582473           0.147297            0.0226253           0.143246           0.0133154
    182          0.137015           0.0159557            0.133683           0.00237286           0.147363            0.00784848          0.143257          -0.00313939
    183          0.137084           0.017292             0.13368            0.00429296           0.147362            0.0142896           0.14322            0.0109337
    184          0.137159           0.0114578            0.133719          -0.000721752          0.147482            0.0205143           0.143348           0.0141273
    185          0.13718            0.00582103           0.133674           0.00969557           0.147533            0.0142896           0.143338           0.00801086
    186          0.137208           0.0152522            0.1338             0.0237117            0.147601            0.0153722           0.143415           0.0118539
    187          0.137307           0.0146416            0.133871           0.00105487           0.147661            0.0166713           0.143437           0.0101218
    188          0.13733            0.0118527            0.133808          -0.00045864           0.14774             0.0266307           0.143499           0.00990532
    189          0.137406           0.0149281            0.133868           0.00307289           0.147883            0.0275509           0.143519           0.00871452
    190          0.137454           0.0140824            0.133834           0.00210975           0.14797             0.0208932           0.143572           0.00557513
    191          0.137523           0.0184862            0.133885           0.0176577            0.148058            0.016996            0.143566           0.00736133
    192          0.137608           0.0146377            0.133981           0.0138051            0.148111            0.0122869           0.143633           0.00719895
    193          0.137645           0.00454272           0.134             -0.00426536           0.14816             0.0152639           0.143626           0.00351828
    194          0.137646           0.0133758            0.133946           0.00133006           0.148238            0.0181868           0.143662           0.00866039
    195          0.137756           0.0156472            0.134011           0.011145             0.148311            0.0188364           0.143698           0.00460083
    196          0.137777           0.0127196            0.134038           0.0116036            0.148395            0.019973            0.143701           0.0100136
    197          0.137862           0.0154957            0.134108           0.00753438           0.148478            0.0181327           0.143781           0.021218
    198          0.137906           0.0119625            0.134101           0.00504505           0.148546            0.0183492           0.143878           0.0100677
    199          0.137962           0.0136282            0.13415            0.00232639           0.148631            0.0107172           0.143865           0.00449258
    200          0.138019           0.0222089            0.134121           0.00853071           0.148636            0.0136942           0.143915           0.0123411
    201          0.138147           0.0174138            0.134221           0.0159148            0.148745            0.0217592           0.143968           0.014452
    202          0.138164           0.00923687           0.134253          -0.000504505          0.148817            0.0171043           0.144035           0.0114209
    203          0.138224           0.0131234            0.134217           0.00298116           0.148887            0.0206226           0.144063           0.0143979
    204          0.138274           0.0184233            0.134278           0.0119705            0.148989            0.018674            0.144155           0.0123411
    205          0.138378           0.0216032            0.134317          -0.000550369          0.149043            0.0139108           0.144166           0.00622466
    206          0.138454           0.0183223            0.134273           0.0075217            0.149105            0.0253316           0.144207           0.00920167
    207          0.13853            0.0224108            0.134379           0.0100901            0.149254            0.0281463           0.144243           0.00958056
    208          0.138641           0.0190794            0.134358           0.00256839           0.149339            0.0140731           0.144287           0.00893103
    209          0.138689           0.0139828            0.134401           0.00568714           0.149371            0.010176            0.144317           0.0143438
    210          0.138757           0.0214371            0.134405           0.011145             0.149424            0.0175914           0.144407           0.0130988
    211          0.138868           0.00756211           0.134494           0.00958559           0.149518            0.0202978           0.144426           0.00876865
    212          0.13882            0.0154599            0.134485           0.0093104            0.149593            0.0179703           0.14448            0.0113126
    213          0.138997           0.0261676            0.134571           0.00963145           0.149668            0.0217051           0.144521           0.0230042
    214          0.139038           0.0121139            0.134565           0.0011466            0.149774            0.0182951           0.144671           0.013586
    215          0.139098           0.0154919            0.134581           0.0130254            0.14982             0.0158593           0.144634           0.0117998
    216          0.139167           0.0143202            0.134674           0.00669615           0.149906            0.0188905           0.14477            0.0152098
    217          0.139217           0.0235111            0.134637          -0.00022932           0.149978            0.0171584           0.144761           0.0111503
    218          0.139363           0.0179836            0.134672           0.00600819           0.150049            0.0209473           0.144863           0.0191611
    219          0.139367           0.014032             0.134687           0.0111908            0.150152            0.0223546           0.14492            0.016996
    220          0.13948            0.0197356            0.134765           0.00444881           0.150236            0.0198106           0.145004           0.0152098
    221          0.139531           0.0195842            0.134724           0.00888476           0.150317            0.0162382           0.145047           0.0136401
    222          0.139643           0.0123158            0.134839           0.00530615           0.150371            0.0112044           0.145118           0.0043302
    223          0.139634           0.00545127           0.134768           0.000884278          0.150411            0.0201895           0.145083           0.00487147
    224          0.139689           0.0251364            0.134846           0.0247807            0.150539            0.0206226           0.145159           0.0102842
    225          0.139844           0.0243793            0.134974           0.00481572           0.150583            0.0155346           0.145169           0.00654942
    226          0.139892           0.0143946            0.134887          -0.00684952           0.150669            0.0183492           0.145213           0.0094723
    227          0.139964           0.0234314            0.134917           0.004724             0.150735            0.0173208           0.145248           0.00665768
    228          0.140087           0.0253794            0.134926           0.0169855            0.150813            0.0171043           0.145269           0.0108796
    229          0.140175           0.0149798            0.135059           0.00908824           0.150878            0.0182409           0.145339           0.0198648
    230          0.140212           0.0108016            0.135002          -0.00802621           0.150965            0.0207849           0.145434           0.00514211
    231          0.140265           0.016051             0.134992           0.00898219           0.151051            0.0206226           0.145381           0.00849801
    232          0.140346           0.0177312            0.135076           0.0137039            0.151137            0.0180786           0.145505           0.013586
    233          0.140413           0.0162024            0.135106           0.00963709           0.151202            0.0116374           0.145495          -0.00162382
    234          0.140481           0.0143707            0.135157           0.00311463           0.151234            0.0193776           0.145491           0.010609
    235          0.140533           0.0131867            0.135132           0.000801347          0.151363            0.0235454           0.145583           0.017429
    236          0.140591           0.011054             0.135163           0.00352686           0.15143             0.0126117           0.145637           0.00822737
    237          0.140625           0.0147763            0.135162           0.0156648            0.151468            0.011042            0.145652           0.00698244
    238          0.140714           0.0199375            0.135294           0.000794067          0.151522            0.0153181           0.145695           0.00589989
    239          0.140791           0.0177671            0.135168           4.1132e-05           0.151596            0.021651            0.145701           0.00936405
    240          0.140862           0.0197861            0.135294           0.0175652            0.151703            0.0190529           0.145773           0.0217592
    241          0.140956           0.0219565            0.135315           0.00587697           0.151755            0.0151557           0.145882           0.0238702
    242          0.141045           0.0124625            0.135343           0.000137228          0.151829            0.0207849           0.145972           0.0163465
    243          0.14106            0.0103473            0.135316          -0.000250614          0.151928            0.0176455           0.146018           0.0033559
    244          0.141131           0.0201946            0.135341           0.0124878            0.151976            0.01954             0.146              0.010176
    245          0.141228           0.0163033            0.13542            0.0056411            0.152091            0.0251693           0.146103           0.0234913
    246          0.141267           0.00937495           0.135388           0.00471496           0.152186            0.0133154           0.146196           0.00200272
    247          0.141306           0.0137049            0.135459           0.00863391           0.152202            0.0158593           0.14612            0.00633291
    248          0.141381           0.0200013            0.13546            0.00196348           0.152318            0.0206767           0.146248           0.00903928
    249          0.141473           0.0167879            0.135475           0.00776595           0.152374            0.0151016           0.146195           0.00400543
    250          0.141521           0.0137796            0.135525           0.00580247           0.152444            0.0182951           0.146282           0.0147768
    251          0.141587           0.0142887            0.135524           0.00680662           0.152527            0.0171584           0.146318           0.00649529
    252          0.14164            0.0146972            0.135582           0.00232978           0.152587            0.020406            0.146336           0.00470909
    253          0.14171            0.0176558            0.135543           0.00950187           0.152697            0.0163465           0.146357           0.00838975
    254          0.141787           0.0151838            0.135661           0.000147177          0.152723            0.0113126           0.146406           0.00941818
    255          0.141836           0.0148689            0.135544          -0.00717208           0.152791            0.0198648           0.146436           0.0126658
    256          0.141911           0.0192813            0.135601           0.0115272            0.152888            0.0179162           0.146511           0.0119622
    257          0.141997           0.0151131            0.13564            0.0154345            0.15294             0.0151016           0.146536           0.00725308
    258          0.142037           0.0127701            0.13573           -0.0023552            0.153014            0.0186198           0.146572           0.00454671
    259          0.142104           0.0100867            0.135621           0.00265563           0.153095            0.0140731           0.146574           0.0067118
    260          0.142121           0.0173985            0.135752           0.0216533            0.153132            0.0164006           0.146628           0.00920167
    261          0.142249           0.0225132            0.135801           0.00904505           0.153232            0.0233289           0.14665            0.0102301
    262          0.142309           0.0127854            0.135827           0.00963891           0.153326            0.0164006           0.146713          -0.00221923
    263          0.142355           0.0199443            0.135882           0.0174505            0.153369            0.0178079           0.146632           0.000595402
    264          0.142475           0.0180052            0.135973           0.0139787            0.153474            0.0188364           0.146718           0.016996
    265          0.142505           0.0111044            0.135998           0.00790299           0.153526            0.00876865          0.146773           0.00893103
    266          0.142568           0.0145005            0.136038          -0.00374593           0.153547            0.0166713           0.146792           0.00757784
    267          0.142626           0.0189601            0.135967           0.00516207           0.153665            0.0253858           0.146836           0.0082815
    268          0.142726           0.0165052            0.136081           0.0121057            0.153759            0.0223005           0.146861           0.011475
    269          0.142764           0.0107191            0.136068           0.00274092           0.153851            0.0148309           0.146932           0.0149933
    270          0.142815           0.0134386            0.136104           0.0124441            0.153883            0.0138566           0.146986           0.0136942
    271          0.142876           0.0134816            0.136171           0.0116489            0.153966            0.0228959           0.147046           0.0132071
    272          0.142927           0.0164555            0.136201           0.00802148           0.154073            0.0205143           0.147096           0.00265224
    273          0.143013           0.0186203            0.136238           0.0105899            0.154137            0.0133154           0.147068          -0.00855214
    274          0.143082           0.0135646            0.13629            0.00415707           0.154184            0.0153181           0.147025           0.00719895
    275          0.143126           0.0109025            0.136273          -0.00268693           0.154265            0.0162924           0.147128           0.0194318
    276          0.143173           0.0140133            0.136267           0.00698935           0.15432             0.0123411           0.147187           0.00579164
    277          0.143242           0.0117531            0.136331           0.0175419            0.154367            0.0180244           0.147177           0.00584576
    278          0.143271           0.0124355            0.136413           0.0107353            0.15447             0.0213262           0.147236          -0.00129906
    279          0.143346           0.0163473            0.136421           0.0106439            0.154545            0.0172667           0.147166           0.00801086
    280          0.143407           0.0165557            0.136502           0.0106249            0.154614            0.0172125           0.147302           0.01272
    281          0.143484           0.00972991           0.136509           0.00365456           0.154689            0.0126117           0.147272           0.00259812
    282          0.143488           0.0118222            0.136533           0.0135409            0.154719            0.0109337           0.147324           0.00243574
    283          0.143583           0.0180482            0.136622           0.00772027           0.15478             0.0210014           0.147292           0.00476322
    284          0.143639           0.0100854            0.136597           0.0017816            0.154894            0.0211097           0.147364           0.013153
    285          0.143667           0.0081234            0.136637           0.00520775           0.154956            0.0150474           0.147402           0.0125034
    286          0.143707           0.0167349            0.13664            0.00805199           0.15502             0.0132612           0.147468           0.00757784
    287          0.143806           0.0174138            0.136704           0.00753754           0.155066            0.0132071           0.147465          -0.000270637
    288          0.143852           0.0128417            0.136703          -0.000697182          0.15513             0.0121787           0.147466          -0.00600815
    289          0.143913           0.0143403            0.136698           0.00159887           0.155168            0.0105549           0.147415          -0.00378892
    290          0.143971           0.0130715            0.136716           0.00201001           0.155218            0.0129365           0.147434           0.00319352
    291          0.144022           0.0129266            0.136715           0.0154852            0.155275            0.0142896           0.147441           0.00389718
    292          0.144079           0.0127716            0.136846           0.0163999            0.155337            0.0165089           0.147467           0.0106631
    293          0.144128           0.0113463            0.136852           0.00580265           0.155413            0.0164006           0.14753            0.00589989
