  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
      0          0.0621482            0.582742           0.0620084           0                   0.0615378             0.281066          0.061364              0
      1          0.0645763            0.955469           0.0620084           0.0189204           0.0627089             0.589958          0.061364              0
      2          0.0701105            1.36298            0.0621661           0.321768            0.0664541             0.933082          0.061364              0.174508
      3          0.0759345            1.38346            0.0646898           1.10783             0.0704846             1.00962           0.0628182             0.5955
      4          0.0816393            1.52957            0.071398            1.78868             0.0748676             1.18612           0.0663265             1.20192
      5          0.0886809            1.84975            0.0795955           2.16298             0.0803689             1.46159           0.0728342             1.68089
      6          0.0970539            2.09983            0.0894229           2.40627             0.0870475             1.67256           0.0803339             1.8462
      7          0.106179             2.23579            0.0996477           2.47584             0.0943069             1.78098           0.0882192             2.03041
      8          0.115685             2.2596             0.110055            2.49793             0.101889              1.90797           0.097254              2.16686
      9          0.125009             2.14495            0.120464            2.40936             0.110207              2.08309           0.106276              2.21809
     10          0.13356              1.96035            0.130133            2.2177              0.119248              2.20688           0.115738              2.27556
     11          0.141346             1.81246            0.138945            1.98982             0.128597              2.18186           0.125239              2.26913
     12          0.148664             1.64387            0.146715            1.73137             0.13743               2.15841           0.134647              2.23666
     13          0.155045             1.41796            0.153373            1.52476             0.146584              2.13905           0.143878              2.2014
     14          0.16048              1.1808             0.159421            1.39581             0.155256              2.00486           0.152992              2.09731
     15          0.164885             0.943343           0.165004            1.20579             0.163291              1.88458           0.161356              1.98562
     16          0.168341             0.712696           0.169469            1.01215             0.170961              1.79138           0.169539              1.89617
     17          0.170824             0.535525           0.173439            0.875086            0.178219              1.6393            0.177157              1.75515
     18          0.172804             0.439811           0.176762            0.802572            0.184621              1.5267            0.184166              1.62063
     19          0.174489             0.375422           0.180127            0.750452            0.190942              1.40271           0.190663              1.48537
     20          0.175933             0.348486           0.183015            0.679053            0.196311              1.2574            0.196544              1.34615
     21          0.177393             0.291071           0.185786            0.570354            0.20142               1.22632           0.20188               1.28085
     22          0.178358             0.261973           0.187768            0.35646           nan                   nan               nan                   nan
     23          0.179576             0.260783           0.188756            0.31934           nan                   nan               nan                   nan
     24          0.180531             0.224774           0.190429            0.370387          nan                   nan               nan                   nan
     25          0.181449             0.206686           0.191843            0.328899          nan                   nan               nan                   nan
     26          0.182254             0.196992           0.19317             0.303975          nan                   nan               nan                   nan
     27          0.183091             0.202461           0.194376            0.317105          nan                   nan               nan                   nan
     28          0.183941             0.195151           0.195813            0.246801          nan                   nan               nan                   nan
     29          0.184717             0.187447           0.196433            0.273813          nan                   nan               nan                   nan
     30          0.185503             0.185952           0.198095            0.168225          nan                   nan               nan                   nan
     31          0.186267             0.168588           0.197835            0.161575          nan                   nan               nan                   nan
     32          0.186908             0.168277           0.199441            0.0798879         nan                   nan               nan                   nan
     33          0.187669             0.164622           0.1985             -0.112274          nan                   nan               nan                   nan
     34          0.18828              0.141366           0.198505           -0.180775          nan                   nan               nan                   nan
     35          0.188847             0.0859073          0.196994           -0.18897           nan                   nan               nan                   nan
     36          0.188996             0.0807887          0.196931           -0.0479102         nan                   nan               nan                   nan
     37          0.18952              0.131072           0.196595           -0.0652079         nan                   nan               nan                   nan
     38          0.190088             0.131401           0.196387           -0.00197046        nan                   nan               nan                   nan
     39          0.190615             0.115967           0.196578            0.0930088         nan                   nan               nan                   nan
     40          0.191054             0.125434           0.197162            0.125377          nan                   nan               nan                   nan
     41          0.191661             0.149857           0.197623           -0.0367253         nan                   nan               nan                   nan
     42          0.192303             0.146857           0.196856           -0.0402035         nan                   nan               nan                   nan
     43          0.192884             0.136633           0.197288            0.126849          nan                   nan               nan                   nan
     44          0.193442             0.143982           0.197913            0.108944          nan                   nan               nan                   nan
     45          0.194084             0.135075           0.198196           -0.00882822        nan                   nan               nan                   nan
     46          0.194567             0.133954           0.19784            -0.081103          nan                   nan               nan                   nan
     47          0.1952               0.146717           0.19752             0.0567722         nan                   nan               nan                   nan
     48          0.19579              0.148199           0.198313            0.181428          nan                   nan               nan                   nan
     49          0.196435             0.141011           0.199032            0.150231          nan                   nan               nan                   nan
     50          0.196965             0.129383           0.199565            0.185257          nan                   nan               nan                   nan
     51          0.197514             0.129727           0.200576            0.139178          nan                   nan               nan                   nan
     52          0.198046             0.136139           0.200725            0.074955          nan                   nan               nan                   nan
     53          0.198648             0.1229             0.2012              0.0479665         nan                   nan               nan                   nan
     54          0.19907              0.121324           0.201124           -0.0757781         nan                   nan               nan                   nan
     55          0.199659             0.13112            0.200569           -0.0513708         nan                   nan               nan                   nan
