  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
    136          0.12243            0.00482307           0.113704           -0.11955             0.121475           0.01471              0.105332          -0.176736
    137          0.122536           0.0206896            0.112402            0.042601            0.121535           0.0112076            0.104545           0.115632
    138          0.122603           0.00952061           0.114059            0.013651            0.121568           0.00603487           0.106296           0.0963963
    139          0.122616          -0.00649085           0.112516           -0.0821337           0.121585          -0.0172353            0.105349           0.0534517
    140          0.122549          -0.00546383           0.113375            0.108014            0.121425          -0.0124823            0.106741          -0.0429446
    141          0.12257            0.00512331           0.113416            0.185437            0.121481           0.0251215            0.104991           0.00431062
    142          0.122591           0.00214778           0.11492             0.107274            0.121634           0.0352659            0.106777          -0.0236546
    143          0.122588           0.00344102           0.11431            -0.122298            0.121775           0.0187373            0.104794          -0.0608337
    144          0.12262            0.0224634            0.113901            0.0702721           0.12179           -0.00128438           0.10627            0.131259
    145          0.122775           0.0237096            0.114896            0.0462098           0.121764          -0.00706397           0.105887          -0.0228463
    146          0.122818           0.00495829           0.114286           -0.181555            0.121731          -0.00684312           0.10608            0.0309826
    147          0.122817          -0.0126211            0.113383           -0.175073            0.121707          -0.00809955           0.106146           0.196996
    148          0.122712          -0.0156862            0.112827           -0.161919            0.121664          -0.000157122          0.107722           0.0783995
    149          0.122686          -0.0105026            0.112034            0.0601192           0.121706           0.020762             0.106799          -0.219034
    150          0.122625           0.00919538           0.113328            0.0193521           0.121837           0.0202554            0.105896          -0.10588
    151          0.122762           0.0351588            0.112195           -0.121377            0.121875           0.00549605           0.105917           0.145645
    152          0.122918           0.0127636            0.112317           -0.00754919          0.121882           0.0107227            0.10711           -0.0688083
    153          0.122869          -0.00261152           0.112132            0.198474            0.121964          -0.0148717            0.105343          -0.0361554
    154          0.122896           0.00734001           0.113971            0.00537265          0.121759          -0.0259467            0.106809           0.0217687
    155          0.12293           -0.00879255           0.112177            0.0895441           0.121748           0.0158713            0.105525           0.0949415
    156          0.122823          -0.01492              0.114717            0.0284302           0.121891           0.0268707            0.1076             0.0651443
    157          0.122806           0.00419201           0.112414           -0.0601289           0.121972           0.0149496            0.106067          -0.0218764
    158          0.122858           0.023935             0.114216           -0.0388174           0.122015           0.0165184            0.107418           0.0668147
    159          0.123005           0.0265494            0.11209             0.0288332           0.12211            0.017817             0.106624          -0.0504343
    160          0.123079           0.00676131           0.114456           -0.0914245           0.122164           0.00456212           0.106997           0.0227924
    161          0.123061          -0.00162271           0.111328           -0.0886486           0.122148          -0.0153923            0.106814          -0.0763519
    162          0.123066           0.000811357          0.113717           -0.00479061          0.122036          -0.015754             0.106361           0.0142789
    163          0.123068          -0.00148749           0.111288            0.0314683           0.122016           0.00554993           0.106933          -0.0892299
    164          0.123053          -0.00396663           0.113979            0.06286             0.122082           0.0122314            0.105617          -0.0742505
    165          0.123035           0.0114942            0.111812           -0.228823            0.122118           0.0100222            0.106314           0.134869
    166          0.123149           0.0138832            0.112073           -0.154059            0.122165           0.00296355           0.106741           0.00781301
    167          0.123151          -0.00833895           0.110528            0.0602555           0.122143           0.00220919           0.106379           0.0577624
    168          0.123079           0.00810938           0.112575            0.0821261           0.122184           0.00646594           0.107223           0.0272108
    169          0.123218           0.0102772            0.111213            0.0581218           0.122197          -0.0100761            0.106606          -0.115148
    170          0.123165          -0.016223             0.113059            0.0319829           0.1221             0.00743583           0.106263           0.0296355
    171          0.123083          -0.00504844           0.111479           -0.0393979           0.122259           0.0270492            0.106853           0.0240317
    172          0.123123           0.00428216           0.112731            0.0513869           0.122325           0.0163265            0.106463          -0.02942
    173          0.123119           0.0192923            0.111908            0.0300854           0.122395           0.00635817           0.106608           0.0457465
    174          0.123284           0.0275861            0.112982            0.101156            0.122378           0.000538828          0.106845          -0.133575
    175          0.123349           0.0120802            0.11275            -0.0431155           0.122399           0.00328685           0.105495           0.102916
    176          0.123384           0.00635563           0.112622           -0.025881            0.122406          -0.00167037           0.107702          -0.060672
    177          0.123402           0.00104935           0.112535           -0.0102812           0.122385          -0.00964502           0.104989          -0.1249
    178          0.123393           0.00104656           0.112537           -0.0205083           0.122325           0.00213287           0.106661          -0.0100761
    179          0.12341            0.00657215           0.112364            0.036435            0.122403           0.0233851            0.104905          -0.282723
    180          0.123448           0.00697686           0.11284            -0.0459037           0.12252            0.0164028            0.104305          -0.0425674
    181          0.123469           0.000807595          0.111981            0.0769332           0.12254            0.00991444           0.104551           0.17124
    182          0.123455          -0.00594995           0.113481            0.12395             0.122603           0.0065737            0.105732           0.019775
    183          0.123419          -0.0146495            0.113014           -0.108697            0.122595          -0.0183622            0.104715           0.118488
    184          0.123333          -0.0126211            0.112575           -0.269702            0.12245           -0.0248564            0.10672           -0.0138479
    185          0.123314          -0.000225377          0.110767            0.0571875           0.122387          -0.000663474          0.1046            -0.0409509
    186          0.123331           0.013748             0.113052            0.123515            0.122444           0.0214617            0.106379           0.0707481
    187          0.123428           0.019289             0.111796           -0.0982489           0.122566           0.0232285            0.10519            0.181531
    188          0.123491           0.00617393           0.112233            0.119821            0.122638           0.0132552            0.107891           0.0271031
    189          0.12348            0.00202566           0.112795            0.0364635           0.122677           0.00581934           0.105415          -0.0147639
    190          0.123508           0.000135044          0.112537            0.0538236           0.122686           0.00226308           0.107768           0.564692
    191          0.123481           0.0126271            0.113243            0.0869519         nan                nan                  nan                nan
    192          0.123614           0.00568108           0.113262           -0.08012           nan                nan                  nan                nan
    193          0.123528          -0.0107279            0.112575            0.0299479         nan                nan                  nan                nan
    194          0.123524          -0.00392156           0.113511           -0.0460104         nan                nan                  nan                nan
    195          0.123496           0.0126662            0.112192           -0.0284976         nan                nan                  nan                nan
    196          0.12363            0.0261888            0.113274           -0.0637528         nan                nan                  nan                nan
    197          0.123714           0.0114491            0.111661           -0.00295483        nan                nan                  nan                nan
    198          0.123725          -0.00387648           0.113249           -0.0161207         nan                nan                  nan                nan
    199          0.123682          -4.50754e-05          0.111526           -0.160265          nan                nan                  nan                nan
    200          0.123725           0.0201326            0.111914           -0.0107087         nan                nan                  nan                nan
    201          0.123849           0.0163624            0.111437            0.0303112         nan                nan                  nan                nan
    202          0.123861           0.00596603           0.112166            0.0816664         nan                nan                  nan                nan
    203          0.123899           0.00342573           0.112118            0.0906667         nan                nan                  nan                nan
    204          0.12389           -0.0147847            0.112922            0.0819831         nan                nan                  nan                nan
    205          0.123776          -0.0189767            0.112801            0.00510401        nan                nan                  nan                nan
    206          0.123732          -0.00509352           0.112964           -0.102885          nan                nan                  nan                nan
    207          0.123733          -0.0025693            0.111944           -0.0678175         nan                nan                  nan                nan
    208          0.12371            0.0116745            0.112399           -0.0983928         nan                nan                  nan                nan
    209          0.123831           0.0195627            0.111124            0.00601316        nan                nan                  nan                nan
    210          0.123873           0.0197881            0.112449           -0.0211273         nan                nan                  nan                nan
    211          0.123996           0.0159116            0.110948            0.113007          nan                nan                  nan                nan
    212          0.124006           0.00369618           0.113391            0.171515          nan                nan                  nan                nan
    213          0.124026           0.00234392           0.112377            0.00950817        nan                nan                  nan                nan
    214          0.124025          -0.00369618           0.11347            -0.0942595         nan                nan                  nan                nan
    215          0.123996          -0.00671623           0.111591           -0.0279825         nan                nan                  nan                nan
    216          0.123969          -0.00320035           0.113237           -0.0148643         nan                nan                  nan                nan
    217          0.123969           0.00297497           0.111467           -0.0680087         nan                nan                  nan                nan
    218          0.123994           0.00423709           0.11267             0.0584275         nan                nan                  nan                nan
    219          0.124004           0.00405678           0.111954            0.0443691         nan                nan                  nan                nan
    220          0.124028           0.00283975           0.11304            -0.0214818         nan                nan                  nan                nan
    221          0.124028           0.0100969            0.111775           -0.0194311         nan                nan                  nan                nan
    222          0.124112           0.0172188            0.112878           -0.151347          nan                nan                  nan                nan
    223          0.124171           0.014379             0.110514            0.119944          nan                nan                  nan                nan
    224          0.124232           0.0168582            0.113878            0.146324          nan                nan                  nan                nan
    225          0.124312           0.0027496            0.111733           -0.096439          nan                nan                  nan                nan
    226          0.124255          -0.0137029            0.113074            0.321732          nan                nan                  nan                nan
