  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     40          0.105954           0.299884             0.10124            0.273611             0.103667           0.3106               0.0986             0.234413
     41          0.107241           0.309777             0.102333           0.272842             0.105146           0.306661             0.0992822          0.286855
     42          0.108535           0.264267             0.103513           0.227936             0.106222           0.267105             0.10099            0.277233
     43          0.109444           0.253989             0.104232           0.238984             0.107372           0.267836             0.101592           0.202959
     44          0.110652           0.261904             0.105505           0.326706             0.108454           0.267949             0.102682           0.30306
     45          0.111626           0.255088             0.106955           0.216284             0.109605           0.262209             0.104118           0.256076
     46          0.112778           0.246569             0.107307           0.232113             0.110639           0.254894             0.104816           0.249718
     47          0.113681           0.226452             0.108889           0.202268             0.111729           0.220064             0.106199           0.289105
     48          0.114665           0.242886             0.108993           0.18281              0.112473           0.221978             0.107225           0.318365
     49          0.115705           0.226012             0.110413           0.215954             0.113579           0.245666             0.108852           0.324442
     50          0.116548           0.187867             0.110792           0.150876             0.114521           0.214156             0.109929           0.202621
     51          0.11727            0.177369             0.11167            0.140708             0.115364           0.208811             0.110541           0.151586
     52          0.118026           0.192594             0.111965           0.244535             0.116261           0.20144              0.111192           0.186191
     53          0.118875           0.185833             0.113708           0.233103             0.117042           0.200371             0.112092           0.226198
     54          0.119575           0.138784             0.113908           0.166156             0.11793            0.19722              0.113077           0.174319
     55          0.120032           0.146589             0.115092           0.178523             0.118686           0.179608             0.113545           0.178145
     56          0.120796           0.152305             0.115395           0.142577             0.119427           0.178539             0.114561           0.183321
     57          0.121301           0.149502             0.116281           0.110698             0.120174           0.163796             0.115072           0.227492
     58          0.122042           0.149777             0.116318           0.109269             0.120792           0.167004             0.116457           0.174262
     59          0.122549           0.10751              0.117191           0.113831             0.121565           0.163628             0.116525           0.16464
     60          0.122938           0.112786             0.117266           0.0954726            0.122156           0.137744             0.117829           0.162502
     61          0.123489           0.130924             0.117987           0.224198             0.122713           0.137744             0.117879           0.122608
     62          0.124029           0.115974             0.119135           0.0195122            0.123304           0.127672             0.118851           0.140558
     63          0.124456           0.0989353            0.118149           0.00571626           0.123777           0.137013             0.11905            0.118276
     64          0.124854           0.108719             0.119182           0.218427             0.124445           0.140333             0.119836           0.123002
     65          0.125362           0.0969016            0.11997            0.161924             0.124947           0.126885             0.120075           0.0680281
     66          0.125661           0.0785986            0.120532           0.0912403            0.125503           0.131161             0.120403           0.0131667
     67          0.126017           0.0850844            0.12073            0.140653             0.12604            0.107866             0.120185           0.0658337
     68          0.12637            0.0737618            0.121704           0.0906357            0.126402           0.0953744            0.120952           0.158957
     69          0.126631           0.0427071            0.121485           0.111522             0.126834           0.105446             0.12151            0.104265
     70          0.126726           0.0450156            0.122633           0.139554             0.12728            0.100945             0.121821           0.0803508
     71          0.127006           0.0633186            0.122648          -0.0670561            0.127676           0.0918858            0.122179           0.000168804
     72          0.127254           0.0562832            0.122074           0.0533151            0.128046           0.0858651            0.121822          -0.0185122
     73          0.127475           0.0264377            0.123092           0.109433             0.128391           0.0808572            0.122025           0.200033
     74          0.127474           0.018303             0.122986           0.0768397            0.12872            0.0821514            0.123489           0.101001
     75          0.127628           0.042872             0.123733           0.0139609            0.129076           0.082489             0.122867           0.0330856
     76          0.127831           0.0574374            0.123103           0.00544144           0.129407           0.0687033            0.123765           0.147647
     77          0.128107           0.042762             0.123778           0.00764              0.129648           0.0523856            0.124097           0.0383186
     78          0.128188           0.03056              0.123166           0.0283065            0.129844           0.0580124            0.124084           0.0484468
     79          0.128361           0.0220406            0.124014           0.00731022           0.130132           0.0560993            0.124501           0.0626264
     80          0.128371           0.0111577            0.123227           0.0042872            0.130311           0.0476591            0.124606           0.0101283
     81          0.128454           0.0214909            0.12405           -0.0650225            0.130529           0.0562118            0.124585           0.0305536
     82          0.12855            0.0240743            0.122685          -0.0893716            0.13078            0.0493471            0.124861           0.0348299
     83          0.128655           0.0206115            0.123305           0.0632087            0.13094            0.0417509            0.124875           0.0362366
     84          0.128722           0.012202             0.123212           0.0501272            0.131128           0.0371932            0.125163           0.0415258
     85          0.128757           0.0121471            0.123723          -0.024404             0.13125            0.0214944            0.125221          -0.0980753
     86          0.128823           0.0146204            0.123009          -0.0568878            0.131307           0.0190749            0.124345          -0.0228448
     87          0.128878           0.0119822            0.123249           0.0461148            0.131409           0.0241953            0.125031          -0.00202565
     88          0.128923           0.00263827           0.123393           0.0662317            0.131508           0.0198064            0.124329           0.0189623
     89          0.1289            -0.00445209           0.123801          -0.0207764            0.131574           0.0151361            0.125189          -0.041976
     90          0.128886           0.00868432           0.12322           -0.0317143            0.131634           0.0137294            0.123979          -0.0634141
     91          0.128973           0.0142357            0.123536           0.0205566            0.131688           0.0142921            0.124661           0.070729
     92          0.129005           0.00692547           0.123391           0.0264377            0.131754           0.0168242            0.124568           0.0292031
     93          0.12903            0.0129715            0.123757           0.0234697            0.131829           0.0111973            0.124904           0.00922797
     94          0.129113           0.00862936           0.123587           0.0133563            0.131847          -0.000675217          0.124645          -0.0280215
     95          0.129102           0.00610101           0.123868          -0.0605704            0.131823          -0.00995945           0.12467            0.0353364
     96          0.129164           0.00527655           0.123082          -0.0113776            0.131764           0.00602068           0.12494           -0.055199
     97          0.129146           0.00890418           0.123773           0.0471592            0.131873           0.0301597            0.12421           -0.0198064
     98          0.129238           0.0112676            0.123475           0.0316593            0.132015           0.0172743            0.124774           0.0320165
     99          0.12924           -0.00632087           0.124037          -0.0309997            0.132017           0.000225072          0.124477          -0.00905916
    100          0.129185          -0.00846446           0.123217          -0.0607353            0.132017           0.00647083           0.124699           0.0133355
    101          0.12917            0.000714533          0.123531           0.0255583            0.132071           0.017837             0.124588          -0.0248142
    102          0.129191           0.00423223           0.12343            0.0610101            0.132166           0.0236326            0.124492           0.024139
    103          0.129205          -0.00285813           0.124039          -0.0358366            0.132268           0.0148548            0.124789           0.02729
    104          0.129167           0.000109928          0.123131          -0.0530953            0.13229            0.00759619           0.12472            0.013223
    105          0.129206           0.00588115           0.123597           0.0369908            0.132331           0.0100157            0.1249             0.0145172
    106          0.129216           0.00219856           0.123439          -0.0582069            0.132373           0.00573934           0.124841          -0.00720231
    107          0.129224          -0.00577123           0.123112          -0.051941             0.132379           0.00331982           0.12484           -0.0429325
    108          0.129168           0.0110478            0.123006           0.0291309            0.132401           0.00382623           0.124483          -0.0181746
    109          0.129316           0.010718             0.123354           0.0316593            0.132411           0.00737112           0.124688           0.035899
    110          0.129258          -0.00329784           0.12327           -0.0041223            0.132462           0.00146297           0.124782          -0.0601506
    111          0.129289          -0.00483684           0.12332           -0.0375954            0.132423          -0.0185122            0.124187          -0.109441
    112          0.129217          -0.00615597           0.122957          -0.0652423            0.132308          -0.0200314            0.12387            0.00118163
    113          0.129237           5.49641e-05          0.122776          -0.0209413            0.132256          -0.0066959            0.124197          -0.0401754
    114          0.129218           0.00961871           0.122782          -0.044356             0.132252          -0.000112536          0.123535          -0.0464212
    115          0.129318           0                    0.122407           0.0241842            0.132255           0.00101283           0.12381            0.0227886
    116          0.129218           0.00654072           0.122984           0.0618346            0.13226            0.0038825            0.123725           0.0447894
    117          0.129372           0.00439712           0.122922          -0.0541396            0.132288           0.00557054           0.124183           0.00506413
    118          0.129254          -0.0146204            0.122533          -0.00362763           0.132307           0.01176              0.123767          -0.0303285
    119          0.12925           -0.000329784          0.122892           0.0472141            0.132386           0.0307224            0.12393            0.00331982
    120          0.129252           0.00247338           0.122926           0.0691448            0.132563           0.032748             0.123795           0.0712354
    121          0.129271           0.00170389           0.123468           0.00115425           0.132659           0.0079338            0.124524          -0.038825
    122          0.129266          -0.00516662           0.122936          -0.070354             0.132629           0.00129417           0.123471          -0.0331982
    123          0.129228          -0.00494676           0.122882          -0.0475439            0.132669           0.00444518           0.124247          -0.0254894
    124          0.129225           0.0194023            0.12254            0.0432017            0.132666           0.00236326           0.123259           0.0180058
    125          0.12939            0.00879425           0.123242           0.0929442            0.132689           0.00607695           0.124397           0.0152486
    126          0.129298           0.0097836            0.123314           0.0147853            0.132717           0.00258833           0.123386          -0.108316
    127          0.129471           0.0218207            0.123365          -0.00269324           0.132711          -0.0131105            0.123495          -0.0445643
    128          0.12948           -0.0193473            0.123292          -0.0600207            0.132607          -0.0200877            0.123015           0.0351113
    129          0.12931           -0.0268225            0.122865          -0.09943              0.132543          -0.00208192           0.123787           0.0253769
    130          0.129256          -0.00615597           0.122463           0.0187427            0.13259            0.00844021           0.123226           0.0494034
    131          0.129259           0.0131914            0.123021           0.0669462            0.132614           0.0040513            0.124199           0.0388812
    132          0.129366           0.00533151           0.123021          -0.015335             0.132624          -0.00354489           0.12355           -0.0202002
    133          0.129303          -0.00203367           0.122893          -0.018303             0.132584          -0.00196938           0.124031          -0.032748
    134          0.129349           0.0113776            0.122868           0.00203367           0.132607           0.0081026            0.123277           0.00495159
    135          0.129398           0.000824461          0.12291           -0.0465546            0.132652           0.018681             0.124072           0.0892974
    136          0.129356           0.0035177            0.122481           0.009179             0.132763           0.0219446            0.124021          -0.0257145
    137          0.129427           0.00236345           0.122987           0.0735969            0.132834           0.00945304           0.123858          -0.0400066
    138          0.129376          -0.0128616            0.123094          -0.0451805            0.132842           0.00309474           0.123688          -0.00979065
    139          0.12932           -0.0108829            0.12261           -0.0258331            0.13286            0.00185685           0.123776           0.0460273
    140          0.129285           0.00192374           0.122879           0.0145655            0.132857          -0.00146297           0.124072           0.0719106
    141          0.129336           0.00785986           0.122732          -0.00236345           0.132848          -0.00219446           0.124375           0.0142358
    142          0.129351           0.0127517            0.122859          -0.0216558            0.132839          -0.00315101           0.12419           -0.0274588
    143          0.129442           0.0078049            0.122551          -0.012202             0.132822          -0.00472652           0.124147          -0.0604319
    144          0.129416          -0.00357266           0.122757          -0.0158846            0.1328            -0.0124915            0.123687          -0.0567745
    145          0.129412           0.0027482            0.122419           0.107839             0.132718          -0.0196938            0.123673          -0.00315101
    146          0.129439           0.00291309           0.123656           0.0572725          nan                nan                  nan                nan
    147          0.129437          -0.0013741            0.122896          -0.0721128          nan                nan                  nan                nan
    148          0.129427          -0.00357266           0.123055           0.0297356          nan                nan                  nan                nan
    149          0.129407           0.00175885           0.123144          -0.0640881          nan                nan                  nan                nan
    150          0.129442           0.00203367           0.122521          -0.00318792         nan                nan                  nan                nan
    151          0.129424           0.00269324           0.123117           0.0239094          nan                nan                  nan                nan
    152          0.129464          -0.000219856          0.12272            0.000604605        nan                nan                  nan                nan
    153          0.129422          -0.0142907            0.123122           0.0249537          nan                nan                  nan                nan
    154          0.129345          -0.00236345           0.122928           0.0261079          nan                nan                  nan                nan
    155          0.129402           0.0206115            0.12334           -0.0100584          nan                nan                  nan                nan
    156          0.129517           0.00939885           0.122844          -0.113501           nan                nan                  nan                nan
    157          0.129481           0.000659569          0.122394           0.0742564          nan                nan                  nan                nan
    158          0.129522          -0.00621094           0.123463           0.0989353          nan                nan                  nan                nan
    159          0.129429           0.00170389           0.123218          -0.0781039          nan                nan                  nan                nan
    160          0.129537           0.00846446           0.122812           0.0392993          nan                nan                  nan                nan
    161          0.129499          -0.00439712           0.123546           0.0637583          nan                nan                  nan                nan
    162          0.1295            -0.00395741           0.123343          -0.00324288         nan                nan                  nan                nan
    163          0.129466          -0.00687051           0.123519          -0.0187977          nan                nan                  nan                nan
    164          0.129443          -0.00148403           0.123187           0.0117623          nan                nan                  nan                nan
    165          0.129454           0.00939885           0.123617          -0.0208314          nan                nan                  nan                nan
    166          0.129521           0.0115974            0.123013          -0.0866234          nan                nan                  nan                nan
    167          0.129551          -0.00764              0.122895           0.0405085          nan                nan                  nan                nan
    168          0.129457          -0.00637583           0.123351           0.0522708          nan                nan                  nan                nan
    169          0.129498           0.00725526           0.123331           0.0440812          nan                nan                  nan                nan
    170          0.129518          -0.00186878           0.123718          -0.0330334          nan                nan                  nan                nan
    171          0.129482           0.00236345           0.123055           0.062714           nan                nan                  nan                nan
    172          0.129537           0.00835454           0.124241           0.0454553          nan                nan                  nan                nan
    173          0.129552          -0.00390245           0.123434          -0.105036           nan                nan                  nan                nan
    174          0.129505           0.000384748          0.123365           0.000604605        nan                nan                  nan                nan
    175          0.129555           0.00181381           0.123439           0.0617246          nan                nan                  nan                nan
    176          0.12952           -0.00676058           0.12388           -0.0665065          nan                nan                  nan                nan
    177          0.129499           0.00560633           0.122885          -0.0549091          nan                nan                  nan                nan
    178          0.129567           0.00555137           0.123422           0.0302302          nan                nan                  nan                nan
    179          0.129545           0.00225353           0.123137           0.00434216         nan                nan                  nan                nan
    180          0.129586           0.000659569          0.123458          -0.00500173         nan                nan                  nan                nan
    181          0.12955           -0.0048918            0.123095          -0.0417177          nan                nan                  nan                nan
    182          0.129545          -0.0027482            0.123111          -0.0471042          nan                nan                  nan                nan
    183          0.129527          -0.000494676          0.122703          -0.0584818          nan                nan                  nan                nan
    184          0.129541           0.00313295           0.122623          -0.0118722          nan                nan                  nan                nan
    185          0.129553           0.00329784           0.122604          -0.0180832          nan                nan                  nan                nan
    186          0.129568           0.00225353           0.122473           0.0857439          nan                nan                  nan                nan
    187          0.129572           0.0167091            0.123318           0.0620544          nan                nan                  nan                nan
    188          0.129707           0.00654072           0.12299           -0.0377603          nan                nan                  nan                nan
    189          0.129627          -0.0164343            0.123004           0.0196771          nan                nan                  nan                nan
    190          0.12957            0.000604605          0.123154          -0.0455102          nan                nan                  nan                nan
    191          0.129632          -0.000329784          0.122624          -0.0588665          nan                nan                  nan                nan
    192          0.129568          -0.0153899            0.122663           0.00934389         nan                nan                  nan                nan
