  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     34          0.10087            0.346671             0.0834234          0.125626             0.0975239          0.287643             0.0835347          0.639009
     35          0.102275           0.340538             0.0869652          0.629347             0.0987245          0.284817             0.0856242          0.650202
     36          0.103707           0.332423             0.088668           0.447001             0.0998974          0.278167             0.0889531          0.219763
     37          0.105045           0.317659             0.0906902         -0.0229651            0.101043           0.273513             0.0874556         -0.0749722
     38          0.106355           0.315413             0.0884766          0.357098             0.102177           0.26304              0.0883283          0.222035
     39          0.107673           0.311461             0.093666           0.366362             0.103235           0.260823             0.0893059          0.333635
     40          0.10895            0.29485              0.0915296          0.318081             0.10435            0.262043             0.0911086          0.129941
     41          0.110131           0.28321              0.0963167          0.60328              0.105418           0.257277             0.0903887          0.447173
     42          0.11131            0.276751             0.096557           0.342616             0.106494           0.26232              0.094835           0.259881
     43          0.112437           0.268305             0.0991718          0.185994             0.107604           0.264314             0.0925544         -0.0114148
     44          0.113546           0.260209             0.0981069          0.159813             0.108697           0.261211             0.0947399          0.283875
     45          0.114605           0.244138             0.100504           0.344941             0.109781           0.258552             0.09492           -0.00581824
     46          0.115581           0.235561             0.100981           0.243887             0.110851           0.250406             0.0946914          0.228906
     47          0.116568           0.238006             0.102536           0.183176             0.111868           0.237273             0.0968276          0.392316
     48          0.117564           0.213554             0.102508           0.349452             0.112829           0.22331              0.0979607          0.38007
     49          0.118348           0.204801             0.105448           0.33301              0.113729           0.217436             0.0999948          0.373974
     50          0.119271           0.223077             0.105283           0.325589             0.114641           0.210454             0.101077           0.304543
     51          0.120207           0.225527             0.108161           0.265394             0.115482           0.214444             0.102533           0.227743
     52          0.12115            0.225462             0.107495           0.398207             0.116428           0.221647             0.102975           0.124843
     53          0.122086           0.223551             0.11148            0.416835             0.117329           0.214665             0.103573           0.360676
     54          0.123013           0.216781             0.110968           0.126455             0.118217           0.206742             0.105981           0.177041
     55          0.123892           0.217187             0.112534           0.189333             0.119052           0.201754             0.105048           0.14795
     56          0.124823           0.218865             0.112546           0.285895             0.119898           0.191282             0.107214           0.267972
     57          0.125716           0.226852             0.114916           0.244855             0.120646           0.179645             0.107281           0.416642
     58          0.126713           0.241547             0.114586           0.261382             0.121395           0.184244             0.110686           0.449445
     59          0.127729           0.231395             0.117094           0.146195             0.122182           0.176875             0.111027           0.206132
     60          0.128642           0.219657             0.115805           0.274259             0.122869           0.172885             0.112403           0.0152383
     61          0.129559           0.215758             0.11938            0.188028             0.123622           0.16679              0.111154           0.140968
     62          0.13044            0.203722             0.117372           0.194973             0.124259           0.156095             0.113578           0.349482
     63          0.131257           0.197252             0.121004           0.33623              0.124923           0.153325             0.114066           0.150886
     64          0.132083           0.194822             0.120174           0.219241             0.125536           0.155319             0.114835           0.0507572
     65          0.132881           0.185253             0.122831           0.254138             0.126218           0.153325             0.114489           0.151053
     66          0.133627           0.176788             0.122291           0.287042             0.126814           0.151274             0.116094           0.208515
     67          0.134354           0.176935             0.125223           0.250572             0.127478           0.161027             0.116227           0.17693
     68          0.135101           0.169114             0.124379          -0.045032             0.128156           0.16075              0.117569           0.257166
     69          0.135763           0.156862             0.124848           0.146105             0.128818           0.157647             0.11837            0.280883
     70          0.136409           0.155833             0.125597           0.273173             0.12947            0.166623             0.119909           0.0627262
     71          0.137062           0.158762             0.127125           0.0637366            0.130206           0.172774             0.118893           0.0812892
     72          0.137732           0.154595             0.126128           0.110937             0.13091            0.168674             0.120587           0.436534
     73          0.13835            0.146881             0.128049           0.213295             0.131612           0.174769             0.12253            0.2954
     74          0.138956           0.144847             0.127906           0.126873             0.132366           0.173716             0.123048           0.0660509
     75          0.139557           0.15133              0.129106           0.12438              0.133059           0.163243             0.123081           0.297839
     76          0.140217           0.148593             0.128942           0.0845549            0.133726           0.145068             0.12553            0.0755263
     77          0.140795           0.136944             0.129811           0.218651             0.134268           0.132988             0.12371            0.0212227
     78          0.141358           0.143564             0.130764           0.342379             0.134835           0.120798             0.125707           0.0930919
     79          0.141992           0.137985             0.132664           0.134849             0.135275           0.112098             0.124486          -0.00803471
     80          0.142508           0.127147             0.131888           0.136026             0.135769           0.111987             0.12564           -0.142021
     81          0.143051           0.130793             0.133798           0.187406             0.136208           0.102013             0.123302          -0.0126893
     82          0.143598           0.130272             0.13345            0.168736             0.136619           0.0999629            0.125535           0.138474
     83          0.144137           0.122207             0.135204           0.198758             0.137041           0.0985222            0.124456           0.179922
     84          0.144616           0.119542             0.135106           0.178302             0.13744            0.0997413            0.127034           0.137643
     85          0.145133           0.114803             0.13669           -0.0106702            0.137872           0.0977465            0.125603           0.126948
     86          0.145573           0.104707             0.135017           0.0587771            0.138254           0.0997413            0.128092           0.30471
     87          0.146006           0.100779             0.13718            0.229149             0.138704           0.106945             0.128143           0.210842
     88          0.146413           0.0944337            0.136927           0.11238              0.139146           0.107665             0.129849           0.102844
     89          0.146793           0.0878068            0.138116           0.127669             0.139601           0.100739             0.129              0.192501
     90          0.147144           0.0853352            0.137991           0.046362             0.139985           0.091097             0.131453           0.101736
     91          0.147504           0.0882046            0.138502          -0.0354958            0.14036            0.0887143            0.129847           0.0926486
     92          0.147879           0.0822896            0.137695           0.118097             0.140724           0.0874953            0.132225           0.20857
     93          0.148189           0.0754854            0.139487           0.108996             0.141089           0.0806242            0.131586           0.0330254
     94          0.148509           0.0838038            0.138603           0.0771738            0.141396           0.0743627            0.1325             0.0366272
     95          0.148888           0.0836743            0.14013            0.166674             0.141709           0.0682674            0.131891           0.0105282
     96          0.149206           0.084419             0.139992           0.069499             0.141965           0.0663834            0.132588           0.0586811
     97          0.149591           0.0855222            0.140709           0.063134             0.142262           0.0672145            0.13238            0.0221093
     98          0.149919           0.0837565            0.140518           0.0206857            0.142525           0.0621167            0.132772          -0.149501
     99          0.150289           0.0851905            0.140881           0.0608626            0.14278            0.0632249            0.131134           0.104507
    100          0.150628           0.0744818            0.141025           0.119264             0.143052           0.0671591            0.133643           0.0980235
    101          0.15091            0.0718274            0.141875           0.0635853            0.143339           0.0746397            0.131951           0.172608
    102          0.151227           0.0781785            0.141555           0.0735242            0.143674           0.0830623            0.135082           0.232951
    103          0.151561           0.0709328            0.142488          -0.0243662            0.144032           0.0780199            0.133892           0.0586811
    104          0.151818           0.0615102            0.141352           0.027493             0.144324           0.0717029            0.135571           0.0796268
    105          0.152074           0.0677623            0.142717           0.118844             0.144629           0.0705947            0.134556           0.0869412
    106          0.152383           0.0629357            0.142343          -0.0424787            0.144913           0.0607314            0.136295           0.0538049
    107          0.152598           0.0542288            0.142363          -0.042474             0.145135           0.0569634            0.135004           0.0365718
    108          0.152835           0.0503012            0.141989           0.168174             0.145387           0.058127             0.1366             0.0336904
    109          0.153018           0.043913             0.143764           0.086483             0.14562            0.0550239            0.135285           0.102346
    110          0.153201           0.0529038            0.142709           0.0198305            0.145846           0.0469892            0.137453           0.105781
    111          0.153459           0.0554118            0.14393            0.0949281            0.146011           0.0418913            0.136166           0.0713704
    112          0.153662           0.0459951            0.1435             0.0213072            0.146195           0.0396749            0.138047           0.0268747
    113          0.153842           0.0429193            0.144107          -0.0153569            0.146342           0.034854             0.13639            0.0448836
    114          0.15402            0.0404113            0.143372           0.0938036            0.146485           0.0311414            0.138422           0.0413372
    115          0.154179           0.0310868            0.144889           0.0526469            0.146601           0.0285371            0.136735          -0.0963612
    116          0.154279           0.035565             0.143811          -0.00142931           0.146723           0.0311414            0.137619           0.00914295
    117          0.154475           0.0364831            0.144877           0.0208555            0.146861           0.0286479            0.136811           0.0566863
    118          0.154583           0.0288075            0.143985           0.0648424            0.146962           0.0292574            0.138091          -0.010362
    119          0.154715           0.028618             0.145417           0.102438             0.147105           0.0278721            0.136725          -0.0167898
    120          0.154822           0.0290444            0.144839           0.0789116            0.147194           0.0253786            0.137951           0.0596785
    121          0.154957           0.0312713            0.146075           0.0349635            0.147316           0.0237717            0.137222          -0.0433875
    122          0.155082           0.0306079            0.14513            0.0480008            0.147392           0.020724             0.137589           0.0357406
    123          0.155212           0.0271965            0.146475           0.054318             0.147489           0.0181197            0.13752            0.107499
    124          0.155309           0.0180521            0.145583          -0.0169356            0.147543           0.0170668            0.138485           0.0155707
    125          0.155363           0.0224159            0.146334          -0.0315971            0.147631           0.0191171            0.137649           0.0973586
    126          0.155496           0.0297077            0.145319           0.0246395            0.147703           0.0187846            0.139297           0.0273734
    127          0.15561            0.0271443            0.146539           0.0391189            0.147787           0.0208903            0.137878          -0.0570742
    128          0.155722           0.0264384            0.145645           0.0540162            0.147877           0.018563             0.138821          -0.00548577
    129          0.15583            0.0248749            0.146989           0.0635972            0.147942           0.013853             0.137832           0.0611192
    130          0.155929           0.0229323            0.146175          -0.0138018            0.147992           0.0118581            0.13933            0.0651089
    131          0.156022           0.0198999            0.146874           0.0451695            0.148041           0.0113594            0.138374          -0.0236054
    132          0.156095           0.016678             0.146552          -0.00129038           0.148087           0.00919836           0.139134          -0.0639452
    133          0.156161           0.0147354            0.146863          -0.0217689            0.148118           0.00997413           0.137842          -0.0347986
    134          0.156218           0.00955598           0.14637            0.0217837            0.14817            0.00947542           0.138844           0.090155
    135          0.15624            0.0048625            0.147045          -0.00310541           0.148197           0.00698189           0.138593          -0.00471001
    136          0.156258           0.0062218            0.146344          -0.0167483            0.148228           0.00637236           0.138804           0.0329146
    137          0.156292           0.00809173           0.146905           0.0082346            0.14825            0.00504248           0.138867           0.148836
    138          0.156326           0.00802154           0.146413           0.0124733            0.14827            0.00349095           0.140045          -0.0401182
    139          0.156359           0.00610429           0.147009          -0.051254             0.148279           0.00393424           0.138533          -0.0559105
    140          0.156377           0.00690339           0.145986           0.0253102            0.148303           0.0042113            0.139579           0.0925932
    141          0.156416           0.00415804           0.14722            0.047608             0.148314           0.00587365           0.139304           0.00642777
    142          0.156411           0.00108976           0.146383           0.0133561            0.148352           0.00459918           0.139632           0.00809013
    143          0.156425           0.00454855           0.147332           0.0126534            0.148352          -0.000221647          0.139372          -0.0351865
    144          0.156449           0.00407347           0.146488          -0.0504234            0.14835            0.00570742           0.139339           0.0104728
    145          0.156459          -0.000189523          0.146911           0.0401619            0.1484             0.0070373            0.139459           0.0393978
    146          0.156448          -0.00279419           0.146823           0.0482814            0.148409           0.00060953           0.139667          -0.00603989
    147          0.156436          -0.00379046           0.147314          -0.0224137            0.148405          -0.000997413          0.139409          -0.0227743
    148          0.156416           0.00113714           0.146636           0.00223351           0.1484            -0.00155153           0.139478          -0.0146287
    149          0.156446           0.0036957            0.147332          -0.00763115           0.148392           0.00110824           0.139287           0.084226
    150          0.156447          -0.00127928           0.146572          -0.0174078            0.148409           0.000498706          0.140179           0.0369597
    151          0.156435          -0.00653854           0.147187           0.000547093          0.148396          -0.003768             0.139595           0.0693756
    152          0.156392          -0.00638572           0.146577          -0.0223476            0.148378          -0.00293683           0.140758           0.0146287
    153          0.156382          -0.000805472          0.147001           0.00158825           0.148372           0.000221647          0.139717          -0.0145733
    154          0.156386           0.00178979           0.14659           -0.00315795           0.14838            0.00216106           0.140636          -0.0365164
    155          0.156397          -0.00251118           0.146975           0.00705372           0.14839            0.000720354          0.139412          -0.0108053
    156          0.156365          -0.00175309           0.146649           0.0153687            0.148386          -0.000443295          0.140546           0.0129664
    157          0.156382           0.000805472          0.147103          -0.0401268            0.148386          -0.000332471          0.139521          -0.0438308
    158          0.156371          -0.00322189           0.146314          -0.0111178            0.148383          -0.00116365           0.140181          -0.0453823
    159          0.156355          -0.00175309           0.14701            0.0215349            0.148376           0.000498706          0.139142           0.0299778
    160          0.156357          -0.000142142          0.146494           0.0035035            0.148387           0.000664942          0.140431           0.0573512
    161          0.156354          -0.00241642           0.147039          -0.000326994          0.148382           0.00155153           0.13962           -0.01413
    162          0.156337          -0.00236904           0.146491          -0.0340541            0.1484             0.00243812           0.140313           0.012911
    163          0.156334           0.000947614          0.146756          -0.0158358            0.148402          -0.000554118          0.139728           0.00642777
    164          0.156345           0.000379046          0.146359           0.0318585            0.148396           5.54118e-05          0.140366           0.0093646
    165          0.156337          -0.00469069           0.147021          -0.00355022           0.148403          -0.000110824          0.139806          -0.126006
    166          0.156305          -0.00530664           0.14633            0.0261595            0.148395           0.000332471          0.139316          -0.0418913
    167          0.156293          -0.00322189           0.147239          -0.00929596           0.148405           0.000277059          0.139457           0.0284263
    168          0.156279          -0.00265332           0.146252          -0.0177511            0.148397          -0.00121906           0.139553          -0.0620612
    169          0.156271          -0.000805472          0.147091           0.0161628            0.148395           0.00260436           0.13894           -0.0151274
    170          0.156272          -0.00260594           0.146387          -0.00630631           0.148419           0.00149612           0.139427          -0.0233838
    171          0.156249          -0.00317451           0.147039           0.0382115            0.148408          -0.000664942          0.138745           0.051533
    172          0.156245          -0.00170571           0.146705           0.00271872           0.148413           0.000166235          0.139857           0.0246583
    173          0.156235          -0.00194261           0.147061          -0.0131732            0.148409          -0.000775766          0.13895            0.0434983
    174          0.156229          -0.000947614          0.146596           0.0244608            0.148407           0.000443295          0.140219           0.0412264
    175          0.156227           0.000426426          0.147265          -0.0805088            0.148413           0.00149612           0.139294          -0.0295899
    176          0.156233          -0.000994995          0.145925          -0.0247404            0.148419           0.00110824           0.139973          -0.00310306
    177          0.156219          -0.00170571           0.147059           0.0493119            0.148422           0.000775766          0.139268          -0.00825636
    178          0.156219          -0.00175309           0.146336           0.0182641            0.148426           0.00349095           0.139904          -0.033635
    179          0.156204          -0.0027007            0.147211           0.000653138          0.148451           0.00338012           0.138988          -0.0561322
    180          0.156196          -0.00317451           0.146341          -0.0167433            0.148454           0.000664942          0.139436          -0.0403952
    181          0.156178          -0.00184785           0.147072           0.0149289            0.148457          -0.0013853            0.138651          -0.0175101
    182          0.156181          -0.00165832           0.146465           0.0234632            0.148442          -0.000664942          0.13929           -0.0176764
    183          0.156164          -0.00284284           0.147267           0.00928389           0.148451           0.00177318           0.138504           0.0807904
    184          0.156157          -0.000760336          0.146543          -0.0269653            0.148457           0.000332471          0.139963          -0.0169006
    185          0.156158           0.000426426          0.147042          -0.0362958            0.148454          -0.00149612           0.138363          -0.0267085
    186          0.156161           0.000618194          0.14624           -0.0110645            0.148445          -0.000942001          0.139741           0.0529183
    187          0.156163          -0.000426426          0.14695            0.00475858           0.148446          -0.000221647          0.138804           0.0275951
    188          0.156157          -0.000947614          0.14628           -0.0618537            0.148443           0.00254894           0.139971           0.0419468
    189          0.156155           0.000565717          0.146435          -0.156693             0.148467           0.00338012           0.139153           0.0431658
    190          0.156162           0.00108976           0.144974          -0.0411467            0.148471           0.000498706          0.14033           -0.0247691
    191          0.156164           0.000429278          0.146092          -0.00042042           0.148471           0.000332471          0.138947          -0.157757
    192          0.156165           0                    0.144971           0.0405005            0.148474           3.33067e-15          0.139016           0.0397303
    193          0.156164           0.000947614          0.146429          -0.0052319            0.148471          -0.000166235          0.139278           0.157536
    194          0.156173           0.000615949          0.144927          -0.0116316            0.148472           0.000775766          0.140329          -0.0351311
    195          0.156169          -0.000379046          0.146332           0.0168168            0.148478           0.00116365           0.138985          -0.024492
    196          0.15617           -9.47614e-05          0.145067          -0.00303637           0.148482           0.000498706          0.140125           0.0283154
    197          0.156168           0.000142142          0.146307           0.013033             0.148482           0.000166235          0.139221           0.043332
    198          0.156171          -0.000236904          0.145176           0.0272806            0.148483           0.00110824           0.140486           0.0667158
    199          0.156166          -0.00165832           0.146534           0.0028028            0.148491           0.00127447           0.139777          -0.111987
    200          0.156157          -0.00217951           0.145199          -0.320454             0.148494          -0.000277059          0.139552          -0.290746
    201        nan                nan                  nan                nan                    0.148489           0.000443295          0.137354          -0.0345216
    202        nan                nan                  nan                nan                    0.148498           0.000942001          0.139265           0.0447728
    203        nan                nan                  nan                nan                    0.148497           0.000720354          0.137727          -0.0172885
    204        nan                nan                  nan                nan                    0.148504           0.000942001          0.139121           0.0702068
    205        nan                nan                  nan                nan                    0.148505          -0.000277059          0.138313          -0.0171223
    206        nan                nan                  nan                nan                    0.148501           0.000221647          0.138978          -0.0885481
    207        nan                nan                  nan                nan                    0.148506           0.000775766          0.137575           0.00537495
    208        nan                nan                  nan                nan                    0.148508           0.000110824          0.139023           0.0104728
    209        nan                nan                  nan                nan                    0.148507           0.000443295          0.137662           0.134817
    210        nan                nan                  nan                nan                    0.148512           0.00205024           0.140146           0.0541374
    211        nan                nan                  nan                nan                    0.148524           0.00310306           0.138113          -0.487957
