  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     84          0.159304           0.20107              0.121496            0.843622            0.156683           0.195341             0.10396             0.651499
     85          0.160142           0.190961             0.126633            0.0749457           0.157512           0.193071             0.106666           -0.383114
     86          0.160896           0.191062             0.122121           -0.272215            0.158292           0.179122             0.100767           -0.172904
     87          0.161735           0.165111             0.124365           -0.206048            0.159005           0.180635             0.105225            0.225835
     88          0.162272           0.140719             0.120403           -0.00198532          0.159797           0.184096             0.102649           -0.436531
     89          0.162907           0.163502             0.124348            0.545498            0.160539           0.174364             0.101587            0.178797
     90          0.163634           0.168933             0.124949            0.466051            0.16125            0.18961              0.104139            0.256707
     91          0.164315           0.143787             0.128232            0.0402559           0.162119           0.188529             0.103726            0.460969
     92          0.164832           0.146855             0.125285            0.688371            0.162821           0.165118             0.107981            0.813589
     93          0.165539           0.141071             0.133968            1.02063             0.163495           0.165713             0.110506            0.25103
     94          0.166008           0.122563             0.13379            -0.0234781           0.164202           0.167119             0.110073           -0.791044
     95          0.16656            0.151532             0.133773           -0.0823585           0.164888           0.154521             0.103914            0.123217
     96          0.167271           0.143183             0.133104            0.115281            0.16549            0.139815             0.111099            1.10506
     97          0.167753           0.134571             0.134733            0.152401            0.166053           0.141005             0.113123            0.32164
     98          0.168392           0.141684             0.134374            0.0863892           0.166665           0.132192             0.11378            -0.318342
     99          0.168934           0.104399             0.135453            0.00358037          0.167154           0.123974             0.11047             0.0972112
    100          0.169262           0.0984135            0.134404            0.353117            0.167698           0.116945             0.11459             0.53158
    101          0.169754           0.0975888            0.138396            0.358454            0.168129           0.114891             0.1149              0.0275738
    102          0.170075           0.0798648            0.137391           -0.0627632           0.168655           0.104186             0.11482             0.300879
    103          0.17042            0.0769981            0.137873           -0.00547869          0.168997           0.0750981            0.117407           -0.483623
    104          0.170717           0.0941983            0.137345            0.149751            0.169281           0.0795856            0.110789            0.255842
    105          0.171205           0.102306             0.139121            0.0259466           0.16966            0.112999             0.119539            0.701023
    106          0.17157            0.0859503            0.137561            0.317633            0.170223           0.119703             0.116631            0.462267
    107          0.171921           0.0792347            0.141768           -0.161919            0.170658           0.101699             0.123391            0.515576
    108          0.17223            0.0637209            0.136212           -0.245909            0.17107            0.0915342            0.120928            0.367272
    109          0.172452           0.0727389            0.139719           -0.218992            0.171421           0.0877496            0.126452           -0.10424
    110          0.172836           0.0719689            0.134387            0.0709801           0.171801           0.0883984            0.120059           -0.398144
    111          0.173052           0.0431512            0.14031             0.295243            0.172157           0.0878577            0.123134            0.399117
    112          0.173196           0.068404             0.136847            0.430104            0.172534           0.0862898            0.123385            0.0174634
    113          0.173622           0.0722706            0.143894           -0.282172            0.172876           0.0715297            0.12328             0.00281145
    114          0.173798           0.0539079            0.134496           -0.0479435           0.17313            0.0749899            0.123409           -0.264709
    115          0.174071           0.0521033            0.143495            0.446546            0.173501           0.0924533            0.121074            0.227835
    116          0.174232           0.0252469            0.138217           -0.00155731          0.1739             0.0792612            0.125307            0.767795
    117          0.174281           0.0351546            0.143482           -0.303012            0.174162           0.0654743            0.127472           -0.0129759
    118          0.174525           0.0251464            0.135692            0.306356            0.174446           0.0569859            0.125199           -0.102672
    119          0.174491           0.0327153            0.146035           -0.0615731           0.174637           0.0568237            0.126616           -0.440478
    120          0.174798           0.0625699            0.135179            0.0373207           0.174919           0.0697086            0.121528            0.128191
    121          0.175012           0.0503683            0.146346            0.569049            0.175218           0.0719936            0.127685           -0.138734
    122          0.175217           0.0294567            0.139921           -0.214175            0.175519           0.0641055            0.120372           -0.0357378
    123          0.175258           0.0292404            0.144561            0.367087            0.175752           0.0462208            0.127387            0.060338
    124          0.175461          -0.00802512           0.14298             0.225823            0.175904           0.0531472            0.120875           -0.339807
    125          0.175191          -0.0163452            0.146443           -0.356189            0.176195           0.0430743            0.124555            0.0382789
    126          0.175325           0.0547146            0.140012            0.350711            0.176263           0.031791             0.121194            0.605705
    127          0.175647           0.0351427            0.149365           -0.3857              0.17646            0.0436766            0.129603            0.661825
    128          0.175618          -0.00215488           0.136798           -1.28357             0.176627           0.0355756            0.126709           -0.35208
    129          0.175629          -0.00308636           0.138669           -0.558027            0.176756           0.034224             0.126669           -0.491517
    130          0.175592          -0.000817848          0.132147            0.0979069           0.176913           0.0288173            0.122613            0.316072
    131          0.175622          -0.00074523           0.139485            0.506258            0.176996           0.0160058            0.129303           -0.109646
    132          0.175586          -0.00585064           0.136366            0.505561            0.177046           0.0184678            0.1217              0.331589
    133          0.175573          -0.0043617            0.143698            0.389613            0.17715            0.0362763            0.132066           -0.1097
    134          0.175549           0.0112085            0.139613           -0.36049             0.177348           0.0244608            0.120785           -0.147817
    135          0.175667           0.0219487            0.140694           -0.627101            0.177354           0.0137869            0.130834            0.332129
    136          0.175732           0.0159112            0.134387            0.533903            0.177463           0.0198746            0.123553            0.116621
    137          0.175799           0.0143194            0.145143            0.307897            0.17752            0.0225456            0.131806           -0.173066
    138          0.175852           0.0108795            0.136953           -0.528451            0.177651           0.0102403            0.122111           -0.116945
    139          0.17589           -0.00173282           0.140739           -0.462448            0.177605           0.00454157           0.130831           -0.0198423
    140          0.175837          -0.00362192           0.133099           -0.303434            0.177689           0.0270331            0.121946           -0.286497
    141          0.17586           -0.00973743           0.138211           -0.4126              0.17783            0.017407             0.128444            0.191287
    142          0.175756          -0.0153207            0.129661            0.0996924           0.177834           0.0183825            0.12354             0.959893
    143          0.175732          -0.00193418           0.139041           -0.0857392           0.177984           0.020115             0.136443            0.812995
    144          0.17574           -0.0085511            0.128946            0.276282            0.178002          -0.000594729          0.130315           -0.079153
    145          0.175661          -0.0083475            0.141344            0.378016            0.177979          -0.00248705           0.135783           -0.196315
    146          0.17567           -0.0086529            0.132097            0.198785            0.177981           0.0044875            0.128679           -0.259356
    147          0.175589          -0.00900919           0.143               0.364648            0.178016           0.0110836            0.133622           -0.0714216
    148          0.175595           0.0153207            0.135135            0.0339861           0.178073           0.0107051            0.128083           -0.182041
    149          0.175717          -0.00102757           0.143283           -0.508219            0.178105           0.00270331           0.132105           -0.0190313
    150          0.175587          -0.0133583            0.1309             -0.425419            0.178096          -0.0149764            0.127925            0.459347
    151          0.175605          -0.00767622           0.139738           -0.120173            0.17798           -0.0120027            0.135933            0.168957
    152          0.175523          -0.00242054           0.129899           -0.0734192           0.177996           0.00124352           0.129333            0.157765
    153          0.175585           0.00554803           0.139126            0.101314            0.177991          -0.00286551           0.137248            0.318126
    154          0.175569          -0.0100781            0.130743            0.0553905           0.177972          -0.00340618           0.131984           -0.218428
    155          0.175501          -0.000763491          0.139588            0.0916282           0.177962           0.00829973           0.135427           -0.378734
    156          0.175563          -0.0103326            0.131507            0.678492            0.178041           0.00970637           0.128828            0.123704
    157          0.175415           0.00644475           0.145242            0.258519            0.178043           0.0015944            0.136458            0.116459
    158          0.175616           0.0154225            0.133661           -0.561158            0.178054          -0.00192082           0.129798            0.154197
    159          0.175543          -0.020493             0.140566            0.180274            0.178027          -0.00327615           0.137743            0.114458
    160          0.175446          -0.012165             0.135163            0.619968            0.178027          -0.00133417           0.130752            0.264114
    161          0.175442          -0.0106889            0.145732           -0.0834345           0.178016          -0.000542498          0.139944           -0.109214
    162          0.175356          -0.018222             0.134468           -0.535312            0.178022           9.06405e-05          0.129842           -0.622844
    163          0.17529            0.0179675            0.141271            0.177139            0.178017           3.40055e-05          0.134754           -0.295148
    164          0.175506           0.0123177            0.135944            0.536787            0.178023          -0.00470377           0.127382            0.0980762
    165          0.175393          -0.00537677           0.145744           -0.222327            0.177978          -0.00854247           0.135571           -0.155603
    166          0.175461           0.00498814           0.134091           -0.374666            0.177952          -0.00200045           0.126086            0.361487
    167          0.175434          -0.00757497           0.142622            0.200197            0.177961           0.00264925           0.138584            0.911828
    168          0.175398          -0.00190949           0.13576            -0.0833872           0.177974           0.000108133          0.133684           -0.150683
    169          0.175419           0.0106761            0.141927            0.183655            0.177962           0.00102726           0.137328           -0.623276
    170          0.175487           0.00681239           0.13729             0.418935            0.177982          -0.00162199           0.12849             0.029358
    171          0.175475          -0.0109303            0.145418            0.0542778           0.177948          -0.00410904           0.137573            0.283361
    172          0.175396          -0.0111845            0.137742           -0.688417            0.177948           0.000378464          0.130852            0.0632576
    173          0.175382           0.00452465           0.139682           -0.786843            0.177952          -0.00374825           0.1381             -0.0697455
    174          0.175434           0.0130707            0.131185           -0.143695            0.177917           0.00160535           0.13027             0.0502276
    175          0.175491           0.00498219           0.138484           -0.049185            0.177965           0.00258998           0.138518            0.230647
    176          0.175475          -0.00837838           0.130775            0.0624923           0.177938          -0.00584124           0.132193           -0.00270331
    177          0.175421          -0.00542585           0.139005           -0.280344            0.177916          -0.00197758           0.138496           -0.0233566
    178          0.17543           -0.00637001           0.128439            0.0607541           0.177922           0.00137037           0.131998            0.129867
    179          0.175368          -0.000166409          0.139511            0.28833             0.177928           0.00254112           0.139578           -0.0530931
    180          0.175429           0.00899845           0.130842           -0.0509179           0.177943           0.00227078           0.131555           -0.0862898
    181          0.175443          -0.00816119           0.139087            0.0622226           0.177947          -0.000351064          0.138859           -0.117486
    182          0.175361          -0.00501502           0.131361            0.522321            0.17794            0.00149233           0.130576           -0.0289255
    183          0.175401          -0.0100033            0.14344             0.495074            0.177959           0.0071529            0.138618           -0.192692
    184          0.175277           0.0016249            0.135486           -0.32893             0.178              0.0056898            0.128971           -0.307799
    185          0.175415           0.0159517            0.140699           -0.140785            0.178006           0.00298417           0.136053           -0.188962
    186          0.17541           -0.00766749           0.134313            0.261741            0.178025           0.000387149          0.127396           -0.105646
    187          0.175351          -0.00441241           0.14288             0.0854888           0.17801            0.00405497           0.135172           -0.0101104
    188          0.175374           0.00167568           0.135025           -0.136168            0.178058           0.00421717           0.127312            0.261086
    189          0.175365           0.00110444           0.141745            0.402432            0.178045          -0.00205452           0.137348            0.0805588
    190          0.175383           0.00203112           0.138379            0.266432            0.178041           0                    0.127983            0.240919
    191          0.175382          -0.00436691           0.143965           -0.368622            0.178045          -0.00400091           0.139356            0.323479
    192          0.175346          -0.00649959           0.135307            0.163555            0.178008          -0.00551476           0.130679           -0.0491463
    193          0.175328           0.00948094           0.145328           -0.293048            0.177999           0.000540663          0.138946           -0.202478
    194          0.175425           0.00482391           0.132865           -0.223873            0.178012           0.00043253           0.128991            0.00697455
    195          0.175368          -0.00480935           0.143463            0.491806            0.178002          -6.12833e-05          0.139004            0.0386574
    196          0.175385           0.00192957           0.136963           -0.400812            0.178012           0.00253708           0.129313            0.0871008
    197          0.175384          -0.0144717            0.140123           -0.324842            0.178024           0.00357559           0.13973             0.160955
    198          0.175265          -0.00507781           0.134256            0.0412912           0.178042          -0.00432127           0.130655           -0.080721
    199          0.175342           0.0147764            0.140467            0.216642            0.177988          -0.0105659            0.139058           -0.161658
    200          0.175388           0.00132023           0.136062            0.182808            0.177954          -0.0242758            0.129308           -0.153332
    201          0.175353          -0.00195183           0.14199             0.114073            0.177785          -0.0180892            0.13778             0.0573103
    202          0.175372          -0.000635059          0.137012           -0.468862            0.177803          -0.00162199           0.129785           -0.164524
    203          0.175347          -0.00529014           0.138083           -0.622555            0.177772          -0.00356837           0.136409            0.116567
    204          0.175327           0.00556053           0.131824            0.695107            0.177773           0.000270331          0.130757            0.0691508
    205          0.175394           0.0104918            0.143875            0.624292            0.177774          -0.00254112           0.136985           -0.0239514
    206          0.175415           0.00487469           0.137027           -0.422183            0.177752          -0.00427124           0.130557            0.182041
    207          0.175434          -0.00218346           0.140357           -0.138896            0.177738          -0.00378464           0.138502            0.0183285
    208          0.175397          -0.00871945           0.135869            0.019226            0.17772           -0.000108133          0.13071             0.211129
    209          0.175362          -0.00496096           0.140517            0.27911             0.177738           0.000108133          0.140261           -0.125109
    210          0.175355          -0.00265484           0.138195           -0.0349956           0.177721           0.00297365           0.129667            0.0850463
    211          0.17534            0.00689053           0.140226           -0.0266873           0.177762           0.00151386           0.14097            -0.051417
    212          0.175413           0.0119836            0.137973            0.311587            0.177734          -0.00400091           0.129239           -1.13447
    213          0.175439          -0.00937568           0.142822           -0.198392            0.177729           0.00308178           0.131516           -0.682533
    214          0.175335          -0.0154873            0.13632             0.188847            0.17776            0.000837171          0.123551           -0.734869
    215          0.17531           -0.0019986            0.144396           -0.145491            0.177736          -0.00516945           0.125392           -0.114891
    216          0.175318           0.00250687           0.135107            0.260252            0.177717          -0.00435148           0.122594            0.699239
    217          0.175331           0.00817527           0.146565            0.316497            0.1777             8.72155e-05          0.131219           -0.0314666
    218          0.175386           0.00856274           0.137745            0.1079              0.177717           0.00151386           0.122331           -0.027736
    219          0.175403           0.00644881           0.147464            0.24137             0.177712          -0.00567696           0.130988            0.299365
    220          0.17544            0.00355446           0.139756           -0.387861            0.17767           -0.0046497            0.124826            0.107592
    221          0.175432          -0.0141977            0.144232            0.27374             0.177674           0.00488529           0.131885            0.107376
    222          0.175322          -0.0107986            0.142037            0.235238            0.177711           0.00151386           0.125721            0.422582
    223          0.175342           0.00197798           0.146192           -0.241909            0.177686          -0.00587781           0.135406            2.32453
    224          0.175338           0.00714254           0.140021           -0.250417          nan                nan                  nan                 nan
    225          0.175402           0.00968083           0.144105           -0.876558          nan                nan                  nan                 nan
    226          0.175419          -0.00203112           0.132717            0.0586681         nan                nan                  nan                 nan
    227          0.175385          -0.0098837            0.144594            0.763511          nan                nan                  nan                 nan
    228          0.175336          -0.00475639           0.139079           -0.00329736        nan                nan                  nan                 nan
    229          0.175345           0.00390524           0.144567           -0.0207209         nan                nan                  nan                 nan
    230          0.175369           0.000507174          0.138907            0.043794          nan                nan                  nan                 nan
    231          0.175349           0.00399812           0.144932            0.238022          nan                nan                  nan                 nan
    232          0.175402           0.00988558           0.14089             0.18597           nan                nan                  nan                 nan
    233          0.175432           0.00710893           0.146481            1.34192           nan                nan                  nan                 nan
