  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     30          0.0816515          0.0518452            0.0990608         -0.063545             0.0813518          0.164696             0.0745105          0.130704
     31          0.0818054          0.0446368            0.0994577          0.104522             0.0816561          0.0714201            0.0751316          0.0683055
     32          0.0820235          0.0845049            0.0999318          0.0851148            0.081947           0.0809249            0.0750797          0.145633
     33          0.0825096          0.0850039            0.100167          -0.0741913            0.0823305          0.0845764            0.0763452          0.086617
     34          0.0827319          0.0787936            0.0993136          0.101417             0.0826518          0.0449463            0.0758015         -0.0971421
     35          0.0831662          0.0846158            0.101012           0.0386482            0.082705           0.0316826            0.0755357          0.0441408
     36          0.083437           0.0360421            0.0996356          0.00831741           0.0829158          0.0462351            0.0761694          0.130167
     37          0.0834666          0.0169121            0.101081           0.122654             0.0830903          0.0456444            0.0766204          0.0510144
     38          0.0835779          0.0123652            0.100658           0.0501262            0.0832961          0.0306086            0.0765945         -0.00563843
     39          0.0835696          0.00504589           0.101499           0.0430287            0.0833454          0.0323807            0.0765734          0.0227148
     40          0.08362            0.0431396            0.101016          -0.0457457            0.083566           0.0572435            0.0767838          0.124207
     41          0.0839291          0.0746903            0.101118           0.0396463            0.0838224          0.053216             0.0776085          0.0858652
     42          0.0842424          0.0674265            0.101347           0.173612             0.0840095          0.061969             0.0774993         -0.120125
     43          0.084491           0.0430287            0.102565           0.0415316            0.0843388          0.0487053            0.0766075         -0.0185263
     44          0.084601           0.0705871            0.101693          -0.143947             0.0844153          0.00123508           0.0773449          0.0977328
     45          0.0850792          0.064044             0.101365          -0.0694781            0.0843491          0.014821             0.0774219          0.0843616
     46          0.0851347          0.0388146            0.101114           0.0902716            0.0845388          0.0189741            0.0780479          0.167166
     47          0.0854027          0.0299981            0.102117           0.15243              0.0845072          0.00546675           0.0788149          0.0286754
     48          0.0853847          0.00321606           0.102384           0.0626578            0.0845844          0.0385721            0.0782869         -0.0186337
     49          0.0854295          0.00981454           0.10264            0.118384             0.0848287          0.035291             0.0786597          0.128234
     50          0.0854665          0.0196291            0.103371           0.0757993            0.0848785          0.0162643            0.0793555         -0.0122434
     51          0.0855931          0.0560039            0.103271          -0.0140287            0.0849642          0.0259727            0.0785576         -0.0292661
     52          0.0859332          0.0846158            0.103254           0.0286673            0.0850949          0.0391365            0.0791116          0.108204
     53          0.0862982          0.0790154            0.10351            0.0499599            0.0852903          0.0348173            0.0794593          0.0657817
     54          0.0865916          0.0182428            0.10367           -0.00959274           0.0853851          0.0256244            0.0796598          0.061432
     55          0.0864502          0.0124207            0.10343           -0.0114226            0.0855039          0.041164             0.0799713          0.0896779
     56          0.0866951          0.0272811            0.103575           0.156367             0.0857281          0.0484634            0.0804071          0.00730311
     57          0.0866776          0.0461339            0.104733           0.0983118            0.0859077          0.0241856            0.0800321         -0.0167005
     58          0.0870796          0.0617706            0.104394           0.0404226            0.0859297          0.0117602            0.080268          -0.00536993
     59          0.0871923          0.0430287            0.10507            0.137015             0.0860057          0.0238962            0.0799874          0.133228
     60          0.0874381          0.0395354            0.105536          -0.0114226            0.0861288          0.0412411            0.0813782          0.0755012
     61          0.0875218          0.0167457            0.104975          -0.0733041            0.0863494          0.0495645            0.0806166         -0.0953163
     62          0.0875777          0.0220689            0.104925           0.0520115            0.0865418          0.0452119            0.0805839          0.0343139
     63          0.0877057         -0.00754112           0.105408           0.0605507            0.0867262          0.0361548            0.0809025          0.0515513
     64          0.0875148         -0.0322161            0.10543            0.0138069            0.0868431          0.03316              0.0810135          0.0240036
     65          0.0874372          0.0187419            0.105523          -0.0403672            0.0870025          0.0393638            0.0811025          0.085543
     66          0.087671           0.0570574            0.105093           0.0272256            0.0871711          0.0379884            0.0817263          0.0770585
     67          0.0879127          0.0712525            0.10575            0.0387591            0.0873191          0.053626             0.0817447          0.0797972
     68          0.0882648          0.0416425            0.105416           0.0859466            0.087618           0.040403             0.0823913          0.0370525
     69          0.0882597          0.0196291            0.106467           0.0428624            0.0876558          0.0105111            0.0820535         -0.00408115
     70          0.0884284          0.0435832            0.105773           0.00404781           0.0877056          0.0337596            0.0823573          0.0519272
     71          0.0886229          0.0586655            0.1065             0.0701989            0.0879371          0.0567114            0.0824862          0.056975
     72          0.0889173          0.0540632            0.106358           0.076742             0.0881782          0.0607567            0.0828321          0.0848986
     73          0.0890734          0.0595526            0.10714            0.0337132            0.0884434          0.0467681            0.0831937          0.0397375
     74          0.0894135          0.0777955            0.106639          -0.0135297            0.088568           0.035039             0.0831632          0.0101492
     75          0.0897217          0.139954             0.107027           0.142505             0.0887354          0.0394485            0.0832782          0.0415633
     76          0.0905798          0.132912             0.107827           0.147606             0.0888967          0.0385624            0.0835096          0.0320585
     77          0.0908293          0.0424188            0.108257           0.0555603            0.0890567          0.0315572            0.0835454         -0.0175597
     78          0.0909333          0.0599408            0.10829            0.10247              0.0891597          0.0525179            0.0833633         -0.0506385
     79          0.0913288          0.0555048            0.109111           0.0528987            0.0894944          0.0411914            0.0831234         -0.0227148
     80          0.0913958          0.0534532            0.108731           0.0420306            0.0895029          0.0241323            0.083174           0.0541289
     81          0.0917743          0.0959829            0.109461           0.0353213            0.0896955          0.0026761            0.0835745          0.0139081
     82          0.0921957          0.0525106            0.109025          -0.00443595           0.0895252         -0.0146884            0.0832899          0.000161098
     83          0.0922119          0.0110899            0.109424           0.110788             0.0895731          0.0125493            0.0835758          0.0483294
     84          0.0922881          0.0194627            0.109948           0.0612716            0.0896298          0.0206967            0.0836926          0.053216
     85          0.0923741          0.0116444            0.109935           0.00432505           0.0897456          0.0277244            0.0840193          0.0636337
     86          0.0923852         -0.000998089          0.109984           0.020239             0.0898608          0.0215431            0.0842229          0.109439
     87          0.0923657          0.0489064            0.110104          -0.0200172            0.0899251          0.0160617            0.0849313          0.0420466
     88          0.0927927          0.0736368            0.109818           0.0375392            0.0899947          0.0480578            0.0845733          0.0539678
     89          0.0929794          0.0411989            0.110416           0.0379274            0.0903256          0.0549112            0.085381           0.0429595
     90          0.093136           0.0347668            0.110134           0.0373729            0.0904523          0.0362181            0.0849313         -0.0520883
     91          0.0932691          0.0582773            0.110728           0.0787936            0.0906274          0.0204719            0.084947           0.0402745
     92          0.0936217          0.0181874            0.11079           -0.0139732            0.0906229          0.0112548            0.0852669          0.130382
     93          0.0934207         -0.00133079           0.110611          -0.0489618            0.0907212          0.0600459            0.0860335          0.0352268
     94          0.0936106          0.0108681            0.110382          -0.0459675            0.0911233          0.0306112            0.0855605         -0.0797435
     95          0.0935112         -0.0107572            0.110228          -0.0368738            0.0909763         -0.0280827            0.0853689          0.000214797
     96          0.0935209          0.0128643            0.110075           0.0704762            0.0908892         -0.00194712           0.0855623          0.00536993
     97          0.0936184          0.0295545            0.110816           0.066262             0.09096            0.0184602            0.0854137          0.0718497
     98          0.0937672          0.0318834            0.110627           0.0234551            0.0910431          0.0228305            0.086161           0.0949941
     99          0.0938841          0.0281128            0.111011           0.0265048            0.0911503          0.0258606            0.0862053         -0.0472017
    100          0.0940015          0.0177993            0.110848           0.0172448            0.0912586          0.0248424            0.0857677          0.0127267
    101          0.0940325          0.0291109            0.111155           0.0923232            0.0913573         -0.00881855           0.0863114         -0.0256146
    102          0.0942441          0.0377056            0.111617           0.0724169            0.0911851          0.0246994            0.0855542         -0.0222315
    103          0.0943467          0.014195             0.111758           0.0332142            0.0915631          0.0687685            0.0861261          0.0298031
    104          0.0943624          0.0242868            0.111894           0.0541186            0.0917582          0.0331348            0.0858026         -0.00284606
    105          0.0945491          0.0550058            0.112209           0.0284455            0.0918393          0.0230194            0.0861024         -0.0107399
    106          0.0948208          0.0336023            0.112131          -0.00804016           0.09195            0.0202855            0.0857131         -0.00923628
    107          0.0948291          0.0225679            0.112142          -0.00870555           0.0920083          0.0171142            0.0860254          0.126032
    108          0.0950088          0.0250077            0.112059           0.0140287            0.0920926         -0.00984202           0.0867633          0.0802805
    109          0.0950375          0.0175775            0.112259           0.0209044            0.0919263         -0.0209963            0.0866944         -0.0207816
    110          0.0951553         -0.000554494          0.112233           0.0195182            0.0919176          0.016294             0.0865902         -0.0578879
    111          0.0950329         -0.010979             0.112422           0.0263385            0.0920621          0.0215872            0.086212          -0.0113843
    112          0.0950638          0.0156922            0.112452          -0.0156922            0.0920975          0.00885782           0.0864953          0.0768974
    113          0.0951636          0.0155258            0.112291           0.0043805            0.0921359          0.00465814           0.0868528         -0.00284606
    114          0.0951932          0.0411989            0.112489           0.0322715            0.0921364          0.0168955            0.0864716          0.0536993
    115          0.095507           0.0424188            0.11256            0.0143059            0.0922767          0.0323693            0.0873003          0.00724941
    116          0.0955467          0.00743022           0.112608           0.0047132            0.0924061          0.0151876            0.086532           0.00869929
    117          0.0955689          0.00255067           0.112599          -0.0185201            0.0924033          0.00847189           0.0873728          0.0664261
    118          0.0955679          0.0115889            0.112454           0.00970364           0.0924767          0.0236884            0.0870855         -0.00268497
    119          0.0956654          0.0321606            0.11268            0.0228451            0.0926007          0.0226945            0.0873504          0.0555788
    120          0.095836           0.0319943            0.112644           0.0199063            0.0926658          0.0132064            0.0875487          0.0565454
    121          0.0959321          0.0134742            0.112846           0.0140841            0.0927107          0.0251926            0.0878217          0.0181504
    122          0.0959482          0.0161358            0.112761           0.0090937            0.0928758          0.0201472            0.0876999         -0.00558473
    123          0.0960665          0.0363193            0.112922           0.0144723            0.0928786         -0.000204767          0.0877751         -0.0163246
    124          0.0962509          0.0304972            0.112882           0.0252849            0.0928741          0.0239489            0.0875639         -0.0584786
    125          0.0963207          0.00831741           0.113132           0.0256731            0.0930782          0.0259173            0.0872878          5.36993e-05
    126          0.0963202         -0.00693117           0.113096          -0.00210708           0.09309            0.00469753           0.0875643          0.056438
    127          0.0962629         -0.00304972           0.113115          -0.016413             0.0931173          0.0169977            0.0877581          0.0228759
    128          0.0962948          0.0233996            0.112959           0.0235105            0.0932317          0.0262837            0.087755           0.0599821
    129          0.0964579          0.0413098            0.113311           0.0726941            0.0933364          0.0174493            0.088258           0.0216945
    130          0.096639           0.0253958            0.113565           0.104522             0.0933771          0.00438426           0.0879358         -0.0177745
    131          0.0966695          0.00798471           0.114182           0.0704207            0.0933729          0.0062575            0.0881098          0.0250239
    132          0.0967056          0.00643213           0.114152          -0.0385373            0.0934292          0.0142821            0.0881443          0.0133174
    133          0.0967231          0.0277247            0.113861          -0.0200172            0.0934919          0.0129891            0.0882208          0.0119212
    134          0.0969366          0.0282237            0.113985           0.036652             0.0935375          0.0167922            0.0882436          0.0677148
    135          0.0969583          0.00615488           0.114166           0.0264494            0.0936318          0.0179882            0.0887851          0.0487053
    136          0.0969879          0.0177438            0.114205           0.00859466           0.0936874          0.0163426            0.0886495          0.0162172
    137          0.0971062          0.0188528            0.114238           0.0221243            0.093768           0.0241138            0.0889203          0.0340991
    138          0.097145           0.0327151            0.11439           -0.0353767            0.0938883          0.0269562            0.0889337          0.0570287
    139          0.0973788          0.0349331            0.113943          -0.0664284            0.0939927          0.019356             0.0893955         -0.0233055
    140          0.0974361          0.026893             0.113836           0.0088719            0.0940496          0.00913121           0.0887395         -0.0715812
    141          0.0976029          0.0235105            0.114017           0.0144723            0.0940688          0.00373632           0.088799           0.0456981
    142          0.097632           0.00959274           0.113957           0.0383155            0.0940808          0.00170835           0.0891203          0.0393616
    143          0.0976829          0.0130861            0.114336           0.0415316            0.094083           0.016969             0.089127           0.0152506
    144          0.0977411          0.0109235            0.114303           0.0428624            0.0942222          0.0259905            0.0892474         -0.0452148
    145          0.0977739          0.00304972           0.114693           0.0354322            0.0942996          0.0314789            0.0887502         -0.0205131
    146          0.0977665          0.00698662           0.114598           0.0200727            0.0944845          0.0263149            0.0890764          0.0188485
    147          0.0978321          0.012088             0.114861           0.0255067            0.0945189          0.00639334           0.0889073          0.0259368
    148          0.0978672          0.000221798          0.114811           0.00698662           0.0945378          0.011763             0.0892926          0.0836635
    149          0.097834           0.0121989            0.114919           0.012587             0.0946169          0.00776402           0.0896045          0.0289976
    150          0.0979689          0.0280019            0.114916           0.00088719           0.0946025          0.00532002           0.0895342         -0.00553103
    151          0.0980673          0.00227342           0.114926          -0.0232333            0.0946612          0.0103829            0.0895584          0.0430132
    152          0.0979878          0.0207935            0.114722           0.0638777            0.094689           0.0111593            0.0898927          0.0474702
    153          0.0982406          0.0147495            0.115459           0.0154704            0.0947542          0.0111756            0.089954           0.00633652
    154          0.0981108         -0.014195             0.114851          -0.0425297            0.0947821          0.00774383           0.0899455          0.00370525
    155          0.0981223          0.00837286           0.115104           0.0293882            0.0948188          0.00346673           0.0899848          0.0133174
    156          0.0981805          0.0151377            0.115096           0.0831186            0.094811           0.0071628            0.0900564          0.0177208
    157          0.0982485          0.0392582            0.115797           0.000221798          0.0948785          0.0103322            0.0901325          0.0604654
    158          0.0985077          0.0313289            0.115098          -0.101361             0.0948971          0.00328006           0.0905603          0.0350657
    159          0.0985095         -0.00177438           0.114952          -0.00720842           0.0949058         -0.000610998          0.0904247         -0.00875299
    160          0.0984929          0.0093155            0.115038           0.0255622            0.094892           0.00705406           0.0904874          0.0151432
    161          0.0985872          0.024675             0.115165          -0.000831741          0.0949646          0.00947077           0.0905509         -0.00585323
    162          0.0986985          0.0256731            0.115031           0.00271702           0.0949709          0.0106075            0.0904386         -0.0252387
    163          0.0988011          0.0162467            0.115188           0.0247304            0.095053           0.0156121            0.0903406          0.0153043
    164          0.0988339          0.00937095           0.115237          -0.00105354           0.095101           0.0131269            0.0905661          0.0310919
    165          0.0988792          0.0177438            0.115179           0.0206826            0.0951624          0.0100955            0.0905997          0.0239499
    166          0.0989818          0.0204608            0.115409           0.0892181            0.0951852          0.00204057           0.0907657          0.0484368
    167          0.0990497          0.00260612           0.115922           0.101417             0.0951794          0.00263359           0.0910033          0.0275478
    168          0.0990035         -0.0123098            0.116254          -0.0339905            0.0952071          0.0204771            0.0909953         -0.0231981
    169          0.0989471         -0.000831741          0.115639          -0.0443041            0.09535            0.023046             0.09081           -0.00144988
    170          0.0989966          0.0265603            0.115885           0.0220134            0.0953992          0.0103972            0.0909832          0.0526253
    171          0.0991685          0.0178547            0.115823          -0.0310517            0.0954366         -0.000450328          0.0912486         -0.00112769
    172          0.0991454          0.00432505           0.115626          -0.0228451            0.0953954          0.0022936            0.0909738         -0.00671242
    173          0.0992045          0.0168566            0.115632          -0.00804016           0.0954558          0.0187775            0.0911926          0.0122434
    174          0.0992858          0.0294991            0.115559           0.0189082            0.0955519          0.0198384            0.0910758          0.00247017
    175          0.0994503          0.0307744            0.11579            0.0365966            0.0956211          0.0139975            0.0912132         -0.0192244
    176          0.0995423          0.0253404            0.115864           0.0231778            0.0956685          0.0120388            0.0909156          0.0206742
    177          0.0996615          0.0166903            0.115983           0.0237323            0.0957214          0.00235115           0.0913855          0.0245943
    178          0.0996814          0.00576674           0.116062           0.0283901            0.0956881          0.00577151           0.0911206         -0.0336695
    179          0.0997096          0.0044914            0.11622            0.0247304            0.0957695          0.00593347           0.0911049         -0.00392005
    180          0.0997188          0.00260612           0.116268           0.0144168            0.0957376         -0.00178645           0.0910879          0.0297494
    181          0.0997313          0.0104799            0.11634           -0.0390918            0.0957546          0.00447882           0.0913528         -0.0189022
    182          0.0998061          0.0180765            0.115942          -0.0207381            0.0957749          0.00752243           0.0909304         -0.0345287
    183          0.0998819          0.0175775            0.116167           0.00831741           0.0958173          0.00631842           0.0910651          0.0156265
    184          0.0999526          0.00809561           0.116012           0.0110899            0.0958276          0.00666416           0.0910606          0.0497256
    185          0.0999494          0.00510134           0.116259           0.0165794            0.0958728          0.00805967           0.0914795          0.0398449
    186          0.0999951          0.0105908            0.11615           -0.0116998            0.0958947          0.0054092            0.0913927          0.0208353
    187          0.100038           0.0232887            0.116162          -0.00748567           0.0959179          0.00342342           0.0916531          0.0343676
    188          0.100189           0.0312735            0.116087           0.0496827            0.0959233          0.00157098           0.0916791          0.00445704
    189          0.100298           0.0139732            0.116576           0.00487955           0.095931           0.00273389           0.0916902          0.00520883
    190          0.100306           0.00465775           0.116128          -0.0329369            0.095946           0.0108809            0.0917225         -0.0383413
    191          0.100337           0.0109235            0.116301           0.038371             0.0960217          0.0170595            0.0913707         -0.00177208
    192          0.100397           0.0159694            0.116448           0.0196845            0.0960882          0.0131774            0.0917077          0.0432817
    193          0.10047           -0.00238432           0.116465          -0.0237323            0.0961315          0.0138335            0.0917314          0.0153043
    194          0.100377          -0.00543404           0.11625            0.0385373            0.0962035          0.0145443            0.0918352          0.0545048
    195          0.100425           0.0201836            0.116787           0.0774628            0.0962527          0.0159113            0.0921856          0.01321
    196          0.100545           0.0227897            0.116896           0.0387037            0.0963361          0.0130133            0.0919453         -0.020889
    197          0.100615           0.015914             0.117109          -0.00560039           0.0963611          0.0103888            0.0920115          0.00617542
    198          0.100678           0.0150822            0.116849          -0.062436             0.0964226          0.0159113            0.0919968          0.05037
    199        nan                nan                  nan                nan                    0.0964937          0.0170595            0.0924313          0.104284
