  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     58          0.119382            0.141955            0.118368           0.133527             0.121134            0.159892            0.120221            0.156482
     59          0.119917            0.127743            0.118929           0.131213             0.121783            0.152694            0.120854            0.149446
     60          0.120446            0.116506            0.119462           0.117717             0.122407            0.147714            0.121466            0.144791
     61          0.120888            0.102624            0.11991            0.109234             0.123014            0.148093            0.12206             0.145386
     62          0.121301            0.108959            0.120372           0.10973              0.123641            0.139919            0.122678            0.139541
     63          0.121796            0.100916            0.120824           0.103505             0.12418             0.135427            0.123223            0.128932
     64          0.122142            0.0975011           0.121235           0.0984376            0.124769            0.130068            0.123752            0.134074
     65          0.122608            0.0972808           0.121645           0.0882468            0.125264            0.117078            0.12434             0.11908
     66          0.122953            0.081912            0.12197            0.0847213            0.125745            0.107984            0.124744            0.108634
     67          0.123291            0.0803696           0.122351           0.08384              0.126163            0.101543            0.125246            0.102788
     68          0.123623            0.0819671           0.122669           0.0797636            0.126591            0.0945065           0.125601            0.0935864
     69          0.123974            0.0786068           0.123015           0.0798738            0.126951            0.0882277           0.126025            0.0986743
     70          0.124278            0.0753017           0.123334           0.0755772            0.127326            0.0803793           0.126423            0.0848718
     71          0.124601            0.0752466           0.123645           0.0743102            0.127621            0.0746417           0.126733            0.0804875
     72          0.124905            0.0671491           0.123954           0.0657169            0.127948            0.0796756           0.127094            0.0821655
     73          0.125161            0.0635685           0.124193           0.0627423            0.128285            0.0768068           0.127417            0.0787013
     74          0.125434            0.0592719           0.124476           0.061255             0.128588            0.0718812           0.12775             0.0710152
     75          0.125655            0.0524964           0.124703           0.0519455            0.128884            0.0690125           0.128009            0.0599732
     76          0.125872            0.0529921           0.124909           0.0487506            0.129163            0.0659272           0.12825             0.0712317
     77          0.126096            0.0546998           0.125109           0.049687             0.129433            0.060731            0.128603            0.0617053
     78          0.126328            0.0541489           0.125323           0.0520557            0.12967             0.0569962           0.128764            0.0496349
     79          0.126548            0.0513947           0.125543           0.0496319            0.129908            0.0583494           0.129016            0.058187
     80          0.126756            0.050954            0.125737           0.0467675            0.130156            0.0576999           0.129249            0.0605145
     81          0.126972            0.0447844           0.125933           0.0440132            0.130389            0.0569962           0.129521            0.0574292
     82          0.127129            0.0418649           0.126104           0.04517              0.130631            0.0510422           0.129727            0.0529366
     83          0.127321            0.0427463           0.126309           0.0430217            0.130814            0.0463872           0.129962            0.0513128
     84          0.127485            0.0332165           0.126462           0.0357504            0.131017            0.0475239           0.130155            0.044168
     85          0.127598            0.0317292           0.126607           0.029691             0.13121             0.045034            0.13033             0.0358324
     86          0.12775             0.0343182           0.12671            0.0255045            0.131393            0.0404873           0.130453            0.0371856
     87          0.127884            0.0295809           0.12682            0.0315639            0.131548            0.0383764           0.13064             0.0355617
     88          0.127996            0.024513            0.126973           0.0339326            0.131712            0.0408662           0.13075             0.0423277
     89          0.128088            0.0251189           0.127103           0.025835             0.131888            0.0332343           0.130992            0.0271179
     90          0.128206            0.023852            0.127188           0.0179028            0.131989            0.0228959           0.130976            0.0192694
     91          0.128287            0.0198307           0.127252           0.0170765            0.132079            0.0254399           0.131153            0.0162924
     92          0.128371            0.0202163           0.12733            0.0220342            0.132201            0.0231665           0.131112            0.016563
     93          0.128455            0.0209875           0.127435           0.0188943            0.132272            0.016996            0.131291            0.0319352
     94          0.128546            0.0250639           0.127488           0.0213731            0.132343            0.0201354           0.131378            0.0318811
     95          0.128664            0.0192248           0.127614           0.0208774            0.13244             0.0208932           0.131557            0.0145062
     96          0.128706            0.0171866           0.127662           0.0158095            0.132517            0.018674            0.131499            0.0185116
     97          0.128808            0.0166909           0.127745           0.0126696            0.132596            0.0154263           0.131711            0.0265224
     98          0.128845            0.011623            0.127767           0.0101357            0.132646            0.0143438           0.13172             0.00194859
     99          0.128904            0.0142671           0.12783            0.0109069            0.132715            0.0153181           0.131727           -0.00330177
    100          0.128964            0.0126696           0.127858           0.00683059           0.132773            0.0128282           0.131692            0.0202978
    101          0.12901             0.00969503          0.127887           0.00809755           0.132822            0.0122328           0.131896            0.0320976
    102          0.129045            0.0111272           0.127926           0.0104662            0.132875            0.0107714           0.13196             0.0187822
    103          0.129103            0.00952977          0.127974           0.00627973           0.132912            0.00849801          0.132053           -0.00162382
    104          0.129124            0.00875858          0.127978           0.00853824           0.132946            0.0116915           0.131946            0.00167795
    105          0.129176            0.0100806           0.128045           0.00997046           0.133009            0.00871452          0.132067            0.00644117
    106          0.129208            0.00666533          0.128061           0.00341529           0.133019            0.00627878          0.132               0.0138025
    107          0.129231            0.00583905          0.128074           0.00247884           0.133062            0.0067118           0.132182           -0.00692831
    108          0.129257            0.00512294          0.128082           0.00236867           0.133075            0.00416781          0.131942           -0.0182409
    109          0.129274            0.00418649          0.128093           0.00269918           0.133096            0.00562925          0.13203             0.0231665
    110          0.129292            0.00297461          0.128104           0.00550854           0.133121            0.0076861           0.132135            0.00763197
    111          0.129299            0.00380089          0.128139           0.00561871           0.13316             0.0049256           0.132094            0.0033559
    112          0.129324            0.00627973          0.128151           0.00435175           0.133163            0.00460083          0.132163            0.013586
    113          0.129351            0.00523311          0.128175           0.0022585            0.133199            0.00622466          0.132207            0.0119622
    114          0.129367            0.00319495          0.12817           -0.000661025          0.133214            0.00378892          0.132263            0.00790261
    115          0.129378            0.00214833          0.12817           -0.00275427           0.13323             0.00378892          0.132273            0.00238161
    116          0.129385            0.00319495          0.128147           0.00512294         nan                 nan                 nan                 nan
    117          0.129404            0.00462717          0.128213           0.0157544          nan                 nan                 nan                 nan
