  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     39          0.160465           0.164327             0.159467           0.162219             0.16639              0.492343           0.165423           0.496186
     40          0.161095           0.132863             0.160098           0.135495             0.168364             0.465225           0.167377           0.467228
     41          0.161572           0.110255             0.160597           0.121421             0.170266             0.44417            0.169317           0.445956
     42          0.162014           0.0976693            0.16111            0.100992             0.172065             0.405469           0.171093           0.403953
     43          0.162386           0.0751142            0.161438           0.0763754            0.173645             0.368391           0.172683           0.370394
     44          0.16264            0.0541361            0.161746           0.0531036            0.175135             0.340949           0.174179           0.338351
     45          0.162837           0.0582981            0.161881           0.0545404            0.176487             0.307552           0.175502           0.309934
     46          0.163125           0.0565902            0.1622             0.063264             0.177698             0.286388           0.176762           0.284223
     47          0.163308           0.0414797            0.162408           0.043483             0.178873             0.266848           0.177871           0.259379
     48          0.163471           0.0357242            0.162563           0.0401655            0.179922             0.234101           0.178924           0.233181
     49          0.163606           0.0278932            0.162743           0.0226289            0.180824             0.207092           0.179814           0.207362
     50          0.163704           0.0226463            0.162751           0.0207552            0.181648             0.1836             0.180652           0.185495
     51          0.163795           0.0203376            0.162916           0.0335244            0.182354             0.156807           0.18136            0.154371
     52          0.163873           0.0230047            0.163031           0.0280673            0.182954             0.138783           0.181938           0.135048
     53          0.163986           0.0264566            0.163149           0.0153631            0.183511             0.120163           0.182485           0.121083
     54          0.164094           0.022627             0.163159           0.0167588            0.183956             0.0997569          0.182947           0.100028
     55          0.164175           0.0180344            0.163289           0.00854333           0.184342             0.0887149          0.183319           0.0833021
     56          0.164244           0.0229985            0.16323            0.00274274           0.184695             0.0784307          0.183641           0.073884
     57          0.164367           0.026882             0.163312           0.0258342            0.184995             0.0673345          0.183935           0.0677134
     58          0.164468           0.0298793            0.163445           0.0238202            0.185256             0.0541274          0.184206           0.0536403
     59          0.164616           0.0285984            0.16351            0.0153428            0.185446             0.0527743          0.184382           0.0458459
     60          0.164706           0.0238991            0.163573           0.0234184            0.185696             0.0525578          0.184588           0.0467661
     61          0.164815           0.0216697            0.163706           0.0220672            0.185884             0.0422735          0.184771           0.0388094
     62          0.164887           0.0191155            0.163757           0.021581             0.186048             0.0376186          0.184911           0.0340462
     63          0.164974           0.0257135            0.163885           0.016069             0.186198             0.0372397          0.185055           0.0359406
     64          0.165101           0.0201262            0.163891           0.00761744           0.186359             0.0330177          0.185211           0.0364278
     65          0.165142           0.0163507            0.163949           0.0245581            0.186473             0.0292829          0.185359           0.0268472
     66          0.165237           0.022618             0.164096           0.0137944            0.186603             0.0304196          0.185434           0.022517
     67          0.16533            0.0182651            0.164064           0.00215761           0.186727             0.0379975          0.185546           0.0251693
     68          0.165389           0.0185229            0.164114           0.0167546            0.186919             0.0298784          0.185644           0.0261977
     69          0.165485           0.0240956            0.164203           0.0158394            0.186976             0.0221381          0.185764           0.0196483
     70          0.16559            0.0190751            0.164246           0.0129412            0.187104             0.0330719          0.185808           0.0154263
     71          0.165644           0.0220616            0.164311           0.0278068            0.187251             0.0294453          0.185893           0.0204602
     72          0.165774           0.0259633            0.164477           0.0159721            0.187349             0.0208391          0.185978           0.0164547
     73          0.16586            0.017919             0.164444          -0.00389681           0.187425             0.0239243          0.18603            0.0088769
     74          0.165923           0.0233622            0.164445           0.0254495            0.187548             0.0296618          0.186052           0.0115291
     75          0.166055           0.0243737            0.164656           0.0131818            0.187672             0.0191611          0.186126           0.0218675
     76          0.166127           0.0232176            0.164555           0.00259787           0.187708             0.0180244          0.186235           0.0180244
     77          0.166248           0.0231695            0.164678           0.0257681            0.187822             0.0306903          0.186276           0.0121245
     78          0.16632            0.0240847            0.164769           0.00788983           0.187964             0.0287958          0.186336           0.0160217
     79          0.166449           0.0242292            0.164744          -0.00152134           0.188062             0.0251151          0.18641            0.019107
     80          0.166522           0.0195568            0.164757           0.008852             0.188173             0.0249528          0.186495           0.0122328
     81          0.166612           0.0172446            0.164818           0.0141899            0.18827              0.0258729          0.186512           0.0158593
     82          0.166665           0.0161616            0.164875           0.00345734           0.188389             0.027605           0.186627           0.0310692
     83          0.166747           0.0243688            0.164846          -0.000337186          0.1885               0.0303655          0.186771           0.0224088
     84          0.166868           0.0229093            0.164872           0.00472115           0.188642             0.028471           0.186814           0.0240326
     85          0.166937           0.0188579            0.164886           0.00649729           0.188737             0.0274426          0.186971           0.0218675
     86          0.167025           0.0233433            0.164926           0.00702387           0.188871             0.0317187          0.186996           0.00903928
     87          0.167132           0.0231504            0.164944           0.00822659           0.189002             0.0310692          0.187046           0.0148309
     88          0.167218           0.0234398            0.164995           0.00346383           0.189129             0.0279298          0.187119           0.014452
     89          0.167327           0.024742             0.164973           0.0108726            0.189235             0.0263601          0.187167           0.0127741
     90          0.167425           0.0293239            0.165085           0.0253979            0.189349             0.0306361          0.187226           0.0179703
     91          0.167572           0.029811             0.165185           0.011205             0.18949              0.0338297          0.187317           0.0108796
     92          0.167673           0.0240866            0.165179           0.0058285            0.189631             0.0260353          0.187317           0.00844388
     93          0.167772           0.0253526            0.165233           0.0046592            0.189707             0.0237619          0.187387           0.0174832
     94          0.167884           0.0263667            0.165218           0.0185934            0.189829             0.0282545          0.187462           0.0206767
     95          0.167992           0.0246283            0.165388           0.0106105            0.189942             0.0298784          0.187559           0.0109337
     96          0.16809            0.0210065            0.165306           0.00525046           0.190078             0.0313398          0.187553           0.0182409
     97          0.168167           0.0219723            0.165432           0.00516074           0.190203             0.0337755          0.187711           0.0464955
     98          0.168273           0.0245317            0.165349          -0.00253702           0.190359             0.030582           0.187941           0.0168878
     99          0.168372           0.0239655            0.165411           0.000716413          0.190458             0.028471           0.187852          -0.00860626
    100          0.168472           0.0222398            0.165355          -0.00607699           0.190597             0.0278756          0.187869          -0.000541274
    101          0.168557           0.0221933            0.16536           -0.0057466            0.190691             0.0286334          0.187848           0.00232748
    102          0.168657           0.0221449            0.165307          -0.0107553            0.190835             0.0332343          0.187889           0.0172125
    103          0.168741           0.0217581            0.165271           0.00550514           0.190967             0.026739           0.187991           0.0049256
    104          0.168839           0.030635             0.165353           0.0491402            0.191058             0.0261977          0.18793            0.00736133
    105          0.168997           0.0306496            0.16568            0.00825771           0.191186             0.0372938          0.188052           0.0315563
    106          0.169094           0.0269655            0.165422          -0.0164671            0.191369             0.0355617          0.188193           0.00958056
    107          0.169221           0.0264814            0.165543          -0.00513659           0.191482             0.0218675          0.188132          -0.0214345
    108          0.169315           0.0231202            0.165379          -0.0228149            0.191551             0.0253858          0.188014           0.00357241
    109          0.169414           0.0222695            0.165353           0.00986368           0.191694             0.031015           0.188162           0.0245197
    110          0.1695             0.0286474            0.165461           0.0189517            0.19181              0.0251151          0.188218           0.00779435
    111          0.169653           0.0258281            0.165511           0.000918676          0.191903             0.0285793          0.188227          -0.00438432
    112          0.169715           0.0223459            0.165469           0.000482907          0.192048             0.0287958          0.188182          -0.0170501
    113          0.169839           0.0207948            0.165515           0.0128979            0.192143             0.0257647          0.188085           0.00530449
    114          0.169889           0.0170629            0.165576           0.0108817            0.192262             0.0274967          0.188226           0.0304738
    115          0.169981           0.0242048            0.165605           0.0176119            0.192372             0.0283087          0.188339           0.0211097
    116          0.17009            0.0258683            0.165723          -0.00918676           0.192498             0.0250069          0.188402          -0.00167795
    117          0.170197           0.025383             0.165529          -0.010996             0.19258              0.0264142          0.188325          -0.000378892
    118          0.170302           0.0216459            0.165632           0.010764             0.192719             0.0331801          0.188399           0.021218
    119          0.170377           0.0194134            0.165619          -0.0115415            0.192857             0.0283087          0.188502           0.0123411
    120          0.170464           0.0226895            0.165535           0.00391155           0.192954             0.0203519          0.188502           0.00368067
    121          0.170566           0.0214391            0.165651           0.00941669           0.193027             0.0195941          0.188532          -0.00719895
    122          0.170642           0.0226448            0.165614           0.00804956           0.193118             0.0257105          0.188442          -0.00730721
    123          0.170755           0.0212341            0.165718           0.00939776           0.193241             0.0309068          0.188471           0.0197024
    124          0.170819           0.0216402            0.165692           0.02229              0.193375             0.0257647          0.188606           0.0147768
    125          0.170935           0.025641             0.165904           0.038391             0.193456             0.0236537          0.188594           0.00703657
    126          0.171033           0.0245533            0.166012          -0.00440744           0.193572             0.0263601          0.188664           0.00849801
    127          0.17114            0.0229116            0.165867          -0.0253361            0.193675             0.0219216          0.188665           0.0157511
    128          0.171224           0.0201682            0.165801          -0.0130385            0.193755             0.0272261          0.188796           0.00649529
    129          0.171308           0.0160274            0.165759           0.00410987           0.193902             0.0280921          0.188719          -0.011475
    130          0.171358           0.0144685            0.165835           0.002457             0.193989             0.0235454          0.1887            -0.00465496
    131          0.171429           0.0175375            0.165779          -0.00763952           0.194098             0.0254399          0.188681           0.00790261
    132          0.171504           0.0184144            0.165772          -0.00139461           0.194201             0.01954            0.188766           0.000162382
    133          0.171582           0.0247027            0.165768          -0.00206952           0.194261             0.0227335          0.188682           0.00043302
    134          0.17171            0.0239338            0.165754           0.0114449            0.194391             0.0326389          0.188769           0.0135319
    135          0.171782           0.0173261            0.165863           0.00391155           0.194533             0.028471           0.188795           0.0146685
    136          0.171854           0.01973              0.165787           0.000482907          0.194628             0.0151557          0.188892           0.0350205
    137          0.171946           0.0214882            0.165867           0.00328377           0.194659             0.0185657          0.189087           0.0236537
    138          0.172033           0.0175812            0.165814          -0.00681014           0.194783             0.0250069          0.189089          -0.00568338
    139          0.172092           0.0203149            0.16581           -0.00285328           0.194868             0.02295            0.189039          -0.0120704
    140          0.172202           0.028783             0.16579            0.00406152           0.194974             0.0258729          0.188988           0.00557513
    141          0.172332           0.0247421            0.165844           0.00614063           0.195083             0.0214886          0.189086           0.030582
    142          0.172409           0.0225906            0.165842          -0.0017907            0.195153             0.0206226          0.189243           0.00784848
    143          0.172521           0.026209             0.165829           0.016101             0.195255             0.0233289          0.189151           0.0067118
    144          0.172627           0.0268115            0.165976           0.0089467            0.195347             0.0244115          0.189299           0.0158593
    145          0.172744           0.0170357            0.165904          -0.00953705           0.195459             0.0213803          0.189283           0.00346416
    146          0.172769           0.0104281            0.165896           0.00599557           0.195525             0.0213803          0.189328          -0.0184575
    147          0.172831           0.019828             0.165954           0.00470191           0.195637             0.0226794          0.189129          -0.00384305
    148          0.172934           0.0231572            0.165935           0.00464173           0.195714             0.0177538          0.189296           0.0133154
    149          0.173024           0.0251155            0.165992           0.00962192           0.195785             0.0193776          0.18924            0.0238161
    150          0.173143           0.0227165            0.166016           0.0232497            0.195876             0.0244656          0.189494           0.0391341
    151          0.173213           0.016303             0.166186           0.0252878            0.195989             0.0240867          0.189566           0.0221381
    152          0.173279           0.0192861            0.166226          -0.0081641            0.196077             0.0187281          0.189679           0.0248986
    153          0.173374           0.0165999            0.166118          -0.0255779            0.196145             0.0173749          0.189774          -0.0039513
    154          0.173418           0.0150493            0.166013           0.0081641            0.196221             0.0203519          0.189646          -0.0189987
    155          0.173499           0.0178533            0.166186          -0.0177037            0.196314             0.0246821          0.189616           0.0159135
    156          0.173566           0.0170305            0.165866           0.0025699            0.196427             0.0206767          0.189778           0.0146685
    157          0.173641           0.0193519            0.166207           0.042653             0.196487             0.0170501          0.189738           0.00535862
    158          0.173728           0.0212514            0.166221           4.43474e-05          0.196569             0.0219216          0.189823          -0.00124493
    159          0.173818           0.0158871            0.166208          -0.00358449           0.196669             0.019107           0.189728           0.00503385
    160          0.17386            0.0150183            0.166191           0.0036309            0.196728             0.0230583          0.189865           0.0182409
    161          0.173943           0.0184538            0.166238          -0.00512027           0.196862             0.0263601          0.18988            0.0319893
    162          0.174014           0.0178406            0.166149           0.0187213            0.196948             0.0179703          0.190132          -0.00146144
    163          0.174092           0.0166225            0.166394           0.0155289            0.197011             0.0127741          0.189867           0.0101218
    164          0.174152           0.0174447            0.166278          -0.0101523            0.197055             0.0169419          0.190216           0.00346416
    165          0.174238           0.0157248            0.16631            0.000338884          0.197152             0.0225711          0.189896           0.00958056
    166          0.174283           0.0152348            0.166281           0.0309173            0.197243             0.0225711          0.190296           0.0344792
    167          0.174364           0.0216377            0.166567           0.0201088            0.197341             0.022517           0.190184           0.00481734
    168          0.174464           0.0184995            0.166448          -0.00540856           0.19743              0.0193235          0.190336           0.0164006
    169          0.174519           0.0187455            0.166522           0.0117947            0.197502             0.016563           0.19032            0.025494
    170          0.17462            0.0258227            0.166547           0.0183988            0.197568             0.019107           0.190548           0.0451423
    171          0.174734           0.0218968            0.166675           0.0180577            0.197661             0.0217592          0.190696          -0.0166713
    172          0.174802           0.0199016            0.166697           0.00939412           0.19775              0.0192152          0.19041           -0.0049256
    173          0.1749             0.0218228            0.166754          -0.0119578            0.197821             0.015697           0.190655           0.0179162
    174          0.174984           0.0167489            0.166598           0.0143306            0.19788              0.0220299          0.190559           0.0109337
    175          0.175039           0.0141704            0.166873           0.0310321            0.198005             0.0248445          0.190746           0.0258188
    176          0.175102           0.0154116            0.166856          -0.0069626            0.198088             0.01272            0.190774           0.000811912
    177          0.175168           0.0158298            0.166815           0.0120161            0.198111             0.0195941          0.190753          -0.00838975
    178          0.175234           0.0186931            0.166956           0.0154478            0.198251             0.0296077          0.190704           0.0375644
    179          0.175323           0.0212604            0.166944           0.0105757            0.198357             0.0179703          0.191066          -0.00341003
    180          0.175411           0.0210112            0.167044           0.0199321            0.198401             0.0139108          0.190676          -0.00308526
    181          0.175499           0.016227             0.16711           -0.0357834            0.198473             0.0158052          0.191041           0.0401626
    182          0.175547           0.018694             0.166746          -0.000658173          0.198532             0.0209473          0.19101            0.00324765
    183          0.175654           0.0211702            0.167104           0.0057091            0.198648             0.02295            0.191068           0.0218675
    184          0.175723           0.0165432            0.166794          -0.00654382           0.198724             0.0191611          0.191193           0.0125034
    185          0.175792           0.0211358            0.16705            0.0185205            0.198807             0.0217051          0.191172          -0.0196483
    186          0.175899           0.0226667            0.166948           0.00122595           0.198904             0.0176997          0.191029           0.00346416
    187          0.175981           0.0168889            0.16706            0.013244             0.198955             0.0173208          0.191201           0.025927
    188          0.17604            0.0180247            0.167059           0.00864404           0.199049             0.022517           0.191245           0.010609
    189          0.176131           0.0227654            0.167132           0.00149252         nan                  nan                nan                nan
    190          0.17623            0.0137033            0.167071           0.0194129          nan                  nan                nan                nan
    191          0.176245           0.010059             0.167294           0.0123186          nan                  nan                nan                nan
    192          0.176313           0.0218414            0.167174          -0.0109466          nan                  nan                nan                nan
    193          0.176427           0.0173466            0.167203           0.0157735          nan                  nan                nan                nan
    194          0.176458           0.0160888            0.167305           0.0187603          nan                  nan                nan                nan
    195          0.176562           0.0248015            0.167359           0.00904171         nan                  nan                nan                nan
    196          0.176665           0.0149997            0.16738            0.00140983         nan                  nan                nan                nan
    197          0.176687           0.0104949            0.167371          -0.00921734         nan                  nan                nan                nan
    198          0.176752           0.0149502            0.167304          -0.00252192         nan                  nan                nan                nan
    199          0.176811           0.0233659            0.16735            0.0144731          nan                  nan                nan                nan
    200          0.176947           0.0267451            0.167424           0.0363317          nan                  nan                nan                nan
    201          0.177034           0.0143739            0.167653          -3.4216e-05         nan                  nan                nan                nan
    202          0.177067           0.0192807            0.167424          -0.014572           nan                  nan                nan                nan
    203          0.177195           0.0235928            0.167531           0.0046421          nan                  nan                nan                nan
    204          0.177263           0.0205198            0.167463           0.0215434          nan                  nan                nan                nan
    205          0.177366           0.0176992            0.167711           0.0396185          nan                  nan                nan                nan
    206          0.177411           0.0210887            0.167793          -0.00619674         nan                  nan                nan                nan
    207          0.177541           0.0175297            0.167659          -0.0233049          nan                  nan                nan                nan
    208          0.177557           0.015313             0.167599           0.0322424          nan                  nan                nan                nan
    209          0.177669           0.0135292            0.167928           0.0272312          nan                  nan                nan                nan
    210          0.17767            0.0210077            0.167825          -0.00892098         nan                  nan                nan                nan
    211          0.177844           0.0262165            0.167853          -0.00690557         nan                  nan                nan                nan
    212          0.177888           0.0130336            0.167768          -0.0233699          nan                  nan                nan                nan
    213          0.177953           0.0203045            0.167659          -0.0149593          nan                  nan                nan                nan
    214          0.178057           0.0264017            0.167643           0.0127324          nan                  nan                nan                nan
    215          0.178173           0.0162513            0.167765           0.0350503          nan                  nan                nan                nan
    216          0.178193           0.0133646            0.167935           0.0486541          nan                  nan                nan                nan
    217          0.178284           0.0163069            0.16817           -0.000290472        nan                  nan                nan                nan
    218          0.178329           0.0155418            0.167933           0.0068483          nan                  nan                nan                nan
    219          0.178414           0.0204414            0.168227          -0.00409549         nan                  nan                nan                nan
    220          0.178499           0.0183738            0.167899          -0.000578761        nan                  nan                nan                nan
    221          0.178567           0.0272611            0.168222           0.0227078          nan                  nan                nan                nan
    222          0.178726           0.0269615            0.168088           0.0156265          nan                  nan                nan                nan
    223          0.178791           0.0164765            0.168353           0.0326664          nan                  nan                nan                nan
    224          0.178863           0.0207204            0.16836            0.0733097          nan                  nan                nan                nan
    225          0.178964           0.0120827            0.168964           0.0178914          nan                  nan                nan                nan
    226          0.178964           0.0147468            0.168509          -0.0202084          nan                  nan                nan                nan
    227          0.179087           0.0200457            0.168795          -0.0176985          nan                  nan                nan                nan
    228          0.179131           0.00549883           0.168362          -0.0239703          nan                  nan                nan                nan
    229          0.179133           0.00509892           0.168595           0.0122987          nan                  nan                nan                nan
    230          0.179174           0.0133972            0.168464           0.0128774          nan                  nan                nan                nan
    231          0.179244           0.0167964            0.168703           0.0183274          nan                  nan                nan                nan
    232          0.179314           0.0212955            0.168617           0.0299509          nan                  nan                nan                nan
    233          0.179422           0.0164965            0.168952           0.0169793          nan                  nan                nan                nan
    234          0.179451           0.0199958            0.168759           0.021639           nan                  nan                nan                nan
    235          0.179589           0.0231951            0.169133           0.0326177          nan                  nan                nan                nan
    236          0.179644           0.0175451            0.16903           -0.0141933          nan                  nan                nan                nan
    237          0.179735           0.0168953            0.169014           0.00961737         nan                  nan                nan                nan
    238          0.179785           0.0127127            0.169111           0.0286787          nan                  nan                nan                nan
    239          0.179841           0.0138807            0.169253           0.0208541          nan                  nan                nan                nan
    240          0.179901           0.0177492            0.169284           0.0115434          nan                  nan                nan                nan
    241          0.179989           0.00907744           0.16935           -0.0223371          nan                  nan                nan                nan
    242          0.179976           0.00391337           0.169098           0.0106722          nan                  nan                nan                nan
    243          0.180021           0.0183126            0.169438           0.0237375          nan                  nan                nan                nan
    244          0.180129           0.0206706            0.169296          -0.0236142          nan                  nan                nan                nan
    245          0.180193           0.0169579            0.169242           0.0306031          nan                  nan                nan                nan
    246          0.18027            0.0160548            0.169551           0.036218           nan                  nan                nan                nan
    247          0.180327           0.01465              0.169543          -0.00442952         nan                  nan                nan                nan
    248          0.180392           0.0154026            0.169514          -0.00999618         nan                  nan                nan                nan
    249          0.180456           0.0148006            0.16946           -0.0215036          nan                  nan                nan                nan
    250          0.180516           0.00227415           0.169335           0.0239373          nan                  nan                nan                nan
    251          0.180475           0.00489496           0.16966            0.0351816          nan                  nan                nan                nan
    252          0.180557           0.0164995            0.169628           0.0303156          nan                  nan                nan                nan
    253          0.180612           0.0191266            0.169912           0.0293833          nan                  nan                nan                nan
    254          0.180716           0.0229326            0.169873          -0.0160886          nan                  nan                nan                nan
    255          0.180803           0.0162445            0.169778          -0.0136822          nan                  nan                nan                nan
    256          0.180851           0.00774326           0.169759           0.0210982          nan                  nan                nan                nan
    257          0.180868           0.0108209            0.169954           0.0197997          nan                  nan                nan                nan
    258          0.180942           0.00538781           0.169924           0.0161345          nan                  nan                nan                nan
    259          0.180913           0.00327297           0.170088           0.00948937         nan                  nan                nan                nan
    260          0.180969           0.0125947            0.170003           0.00892426         nan                  nan                nan                nan
    261          0.181018           0.00801511           0.170163           0.00126053         nan                  nan                nan                nan
    262          0.181036           0.0068079            0.170013           0.00738994         nan                  nan                nan                nan
    263          0.181074           0.021357             0.170224          -0.00575727         nan                  nan                nan                nan
    264          0.181214           0.0187383            0.169966           0.00241927         nan                  nan                nan                nan
    265          0.18123            0.00717602           0.170245           0.0181287          nan                  nan                nan                nan
    266          0.181273           0.0137116            0.170117           0.0117014          nan                  nan                nan                nan
    267          0.181345           0.0116516            0.170342           0.013074           nan                  nan                nan                nan
    268          0.18137            0.00674189           0.170226          -0.0112612          nan                  nan                nan                nan
    269          0.181401           0.006788             0.170248          -0.0269468          nan                  nan                nan                nan
    270          0.181427           0.0123759            0.170001          -0.000144508        nan                  nan                nan                nan
    271          0.181504           0.01735              0.170247           0.0320898          nan                  nan                nan                nan
    272          0.181572           0.0135923            0.170268           0.0160886          nan                  nan                nan                nan
    273          0.181617           0.00971238           0.170381          -0.00779434         nan                  nan                nan                nan
    274          0.181653           0.0056215            0.170203           0.013755           nan                  nan                nan                nan
    275          0.181664           0.0174752            0.170496           0.0198974          nan                  nan                nan                nan
    276          0.181798           0.0156305            0.170369          -0.0115873          nan                  nan                nan                nan
    277          0.181794           0.00570073           0.170399          -0.00678005         nan                  nan                nan                nan
    278          0.181846           0.00449644           0.170313           0.00611751         nan                  nan                nan                nan
    279          0.181832           0.00751042           0.17045            0.0362106          nan                  nan                nan                nan
    280          0.181908           0.0101411            0.170615           0.0103271          nan                  nan                nan                nan
    281          0.181916           0.00756842           0.170536          -0.0113722          nan                  nan                nan                nan
    282          0.181971           0.0170875            0.17052           -0.00265265         nan                  nan                nan                nan
    283          0.182059           0.0134712            0.170514          -0.016731           nan                  nan                nan                nan
    284          0.182084           0.00886517           0.17038            0.0029228          nan                  nan                nan                nan
    285          0.182133          -0.000869415          0.170538          -0.00703273         nan                  nan                nan                nan
    286          0.182076           0.00872224           0.170322          -0.0161444          nan                  nan                nan                nan
    287          0.182205           0.0222829            0.170404          -0.0131786          nan                  nan                nan                nan
    288          0.182262           0.0123724            0.170212           0.0280986          nan                  nan                nan                nan
    289          0.182308           0.00902381           0.170638           0.0128936          nan                  nan                nan                nan
    290          0.182337           0.00607887           0.170319          -0.00525865         nan                  nan                nan                nan
    291          0.182359           0.00936894           0.170594           0.0339554          nan                  nan                nan                nan
    292          0.182415           0.00752219           0.170602          -0.0199052          nan                  nan                nan                nan
    293          0.182422           0.00251785           0.170428          -0.0240613          nan                  nan                nan                nan
    294          0.182436           0.00578118           0.170402           0.00723669         nan                  nan                nan                nan
    295          0.18247            0.0042568            0.170489           0.00975497         nan                  nan                nan                nan
    296          0.182472           0.00109831           0.170483           0.00736992         nan                  nan                nan                nan
    297          0.182479           0.000574939          0.17055            0.0136048          nan                  nan                nan                nan
    298          0.182477           0.00789844           0.170596           0.00624321         nan                  nan                nan                nan
    299          0.182545           0.0176043            0.170602          -0.0155071          nan                  nan                nan                nan
    300          0.182623           0.0109024            0.170467           0.0131361          nan                  nan                nan                nan
    301          0.182636          -4.05254e-05          0.170712           0.0266807          nan                  nan                nan                nan
    302          0.182623           0.0110914            0.17069            0.00576825         nan                  nan                nan                nan
    303          0.182728           0.0131466            0.17076           -0.0124171          nan                  nan                nan                nan
    304          0.182732           0.00192568           0.170586          -0.00494422         nan                  nan                nan                nan
    305          0.182744           0.00664974           0.170718           0.00886329         nan                  nan                nan                nan
    306          0.182788           0.00980611           0.17066            0.0183598          nan                  nan                nan                nan
    307          0.182826           0.00736555           0.170871          -0.00528529         nan                  nan                nan                nan
    308          0.182849           0.00426432           0.170616          -0.0434633          nan                  nan                nan                nan
    309          0.182861           0.003754             0.170509           0.0280136          nan                  nan                nan                nan
    310          0.182881           0.00613802           0.170849           0.0321551          nan                  nan                nan                nan
    311          0.182913           0.00478673           0.170777          -0.0161278          nan                  nan                nan                nan
    312          0.18292            0.00614657           0.170715           0.00982352         nan                  nan                nan                nan
    313          0.182964           0.00400182           0.170859           0.0156455          nan                  nan                nan                nan
    314          0.182954           0.00792496           0.170845           0.0075029          nan                  nan                nan                nan
    315          0.18303            0.0146115            0.170922          -0.00180835         nan                  nan                nan                nan
    316          0.183076           0.00328735           0.17083           -0.00198987         nan                  nan                nan                nan
    317          0.183057           0.00778287           0.170905          -0.0210686          nan                  nan                nan                nan
    318          0.18314           -0.00405145           0.170655          -0.039312           nan                  nan                nan                nan
