  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     36          0.101229            0.26385             0.0955187          0.271185             0.0981872          0.291958             0.0912958          0.319076
     37          0.102282            0.259293            0.0965555          0.302027             0.0993841          0.27736              0.0926129          0.288701
     38          0.10339             0.263683            0.0980356          0.295192             0.100499           0.265962             0.0937017          0.256137
     39          0.104479            0.258237            0.0990154          0.26096              0.1016             0.272195             0.0947474          0.263941
     40          0.105542            0.258404            0.10021            0.27552              0.102767           0.268208             0.0959012          0.287073
     41          0.106633            0.257404            0.101311           0.27363              0.103835           0.254958             0.0971396          0.269219
     42          0.107687            0.253013            0.10249            0.310362             0.104892           0.260404             0.0981447          0.265064
     43          0.108741            0.256903            0.103898           0.295247             0.106006           0.275844             0.0993485          0.282862
     44          0.109828            0.263905            0.104951           0.256792             0.10719            0.273149             0.100502           0.290947
     45          0.11094             0.259626            0.106038           0.249457             0.108282           0.256474             0.101773           0.301222
     46          0.111992            0.261238            0.10703            0.231508             0.109327           0.250859             0.103012           0.295832
     47          0.113117            0.262572            0.107967           0.247234             0.110372           0.253442             0.104238           0.268096
     48          0.11418             0.254514            0.10909            0.232952             0.11144            0.251252             0.105246           0.242437
     49          0.115238            0.247345            0.109908           0.226784             0.112466           0.250747             0.106259           0.210827
     50          0.116241            0.227229            0.11098            0.230674             0.113529           0.235644             0.107003           0.228008
     51          0.117132            0.222505            0.111831           0.221616             0.11443            0.213578             0.108159           0.240248
     52          0.118095            0.231119            0.112827           0.258237             0.115309           0.223572             0.109005           0.242494
     53          0.119058            0.220282            0.113982           0.25946              0.116293           0.234745             0.11018            0.250691
     54          0.119931            0.212614            0.114989           0.232341             0.117265           0.218632             0.111094           0.240753
     55          0.12083             0.204723            0.115919           0.244622             0.118115           0.210097             0.112186           0.205662
     56          0.121637            0.192164            0.117027           0.23462              0.119016           0.207346             0.112808           0.173771
     57          0.122431            0.19622             0.117874           0.194275             0.119843           0.198195             0.113634           0.203023
     58          0.123272            0.203945            0.118646           0.210502             0.120668           0.196959             0.1145             0.230366
     59          0.124131            0.19083             0.119628           0.215948             0.121484           0.198924             0.115554           0.213803
     60          0.124862            0.181883            0.120446           0.188218             0.122325           0.194545             0.116282           0.228176
     61          0.125646            0.185495            0.121197           0.186829             0.123105           0.178207             0.117455           0.223236
     62          0.126408            0.181105            0.122003           0.210335             0.12381            0.162823             0.118142           0.199149
     63          0.127156            0.181327            0.122949           0.226284             0.124462           0.157601             0.119115           0.197072
     64          0.127919            0.177882            0.123888           0.182161             0.125124           0.170122             0.119784           0.186909
     65          0.128638            0.174436            0.124467           0.172214             0.12588            0.179105             0.120672           0.181239
     66          0.129373            0.168602            0.125324           0.149374             0.126616           0.169897             0.121294           0.159903
     67          0.130043            0.159432            0.125712           0.170324             0.127296           0.155355             0.122005           0.130427
     68          0.130701            0.154209            0.126743           0.186384             0.127911           0.15777              0.122381           0.174501
     69          0.131328            0.148096            0.127265           0.153486             0.12861            0.159566             0.123459           0.163889
     70          0.131936            0.136593            0.128022           0.150875             0.129241           0.149516             0.123747           0.12251
     71          0.132466            0.130424            0.128523           0.147707             0.129856           0.152099             0.12448            0.138848
     72          0.133022            0.131202            0.129253           0.1616               0.130508           0.150695             0.124904           0.11566
     73          0.13356             0.122533            0.129869           0.152153             0.131112           0.134638             0.125444           0.0942126
     74          0.134044            0.121255            0.130521           0.122478             0.13163            0.127282             0.125689           0.125991
     75          0.13457             0.124089            0.13089            0.11103              0.132173           0.129416             0.126494           0.125373
     76          0.135078            0.118866            0.131446           0.140872             0.132708           0.124251             0.126734           0.102185
     77          0.135561            0.114087            0.132064           0.141427             0.133208           0.118355             0.127345           0.126047
     78          0.136028            0.109196            0.132625           0.134981             0.133695           0.107575             0.127784           0.127619
     79          0.136471            0.106751            0.133189           0.135259             0.134105           0.0987042            0.128409           0.0818044
     80          0.136918            0.10514             0.133752           0.108752             0.134517           0.0888787            0.128466           0.0891033
     81          0.137347            0.0984713           0.134095           0.102639             0.134845           0.0811306            0.129151           0.113246
     82          0.137739            0.0951926           0.134607           0.128535             0.135193           0.0736071            0.12941            0.0786602
     83          0.13814             0.0976378           0.135166           0.121366             0.135459           0.0731018            0.129807           0.100164
     84          0.138552            0.0878573           0.135618           0.105084             0.135803           0.0797831            0.130245           0.123745
     85          0.138872            0.082467            0.136042           0.103417             0.136124           0.0745616            0.130838           0.128461
     86          0.139239            0.080522            0.13648            0.0705192            0.136424           0.0682171            0.131315           0.117625
     87          0.139543            0.0751872           0.136629           0.0661847            0.136692           0.058167             0.131818           0.065466
     88          0.139866            0.0803553           0.137032           0.0905803            0.136909           0.0506996            0.131861           0.0481169
     89          0.140213            0.0700191           0.137384           0.0856345            0.137114           0.0561458            0.132219           0.0891033
     90          0.140449            0.0598497           0.137745           0.103084             0.137377           0.0582232            0.132603           0.0983112
     91          0.140712            0.0651289           0.138243           0.0859123            0.1376             0.0503066            0.133038           0.0626587
     92          0.140992            0.0645176           0.138461           0.0655735            0.137796           0.0402004            0.133125           0.0723157
     93          0.141249            0.0587383           0.13879            0.0743536            0.137935           0.0330699            0.133641           0.0677118
     94          0.141482            0.0531812           0.139081           0.0598497            0.138071           0.0397512            0.13369            0.0393582
     95          0.141692            0.0529033           0.139288           0.0639063            0.138266           0.0477239            0.133969           0.0546298
     96          0.141923            0.0541259           0.139614           0.0736868            0.138469           0.0432884            0.134145           0.0445236
     97          0.142143            0.05307             0.139903           0.0605721            0.138627           0.0307117            0.13434            0.0711367
     98          0.142365            0.0509028           0.140118           0.0462348            0.138725           0.0275114            0.134738           0.0718666
     99          0.142568            0.045179            0.140288           0.0481242            0.138856           0.0346981            0.134939           0.0743931
    100          0.142741            0.047902            0.140519           0.0598497            0.139014           0.0392459            0.135358           0.0691154
    101          0.142967            0.0481798           0.140787           0.0515141            0.139183           0.0372808            0.135515           0.0413233
    102          0.143143            0.0403999           0.140949           0.0521253            0.139325           0.0239181            0.135702           0.0159454
    103          0.143303            0.0385105           0.141221           0.0442343            0.139382           0.015777             0.135648           0.0370562
    104          0.143464            0.0366767           0.141317           0.0435119            0.139456           0.0203809            0.136011           0.061255
    105          0.143609            0.0350096           0.141584           0.0496802            0.139552           0.0208862            0.136158           0.0341928
    106          0.143755            0.0339537           0.141731           0.0294525            0.13963            0.0203248            0.136296           0.0195949
    107          0.143892            0.030286            0.141829           0.0280632            0.139722           0.0227952            0.136321           0.0177982
    108          0.144008            0.0300638           0.141965           0.0167824            0.13982            0.0195387            0.136444           0.0160577
    109          0.144143            0.0245067           0.141969           0.0101694            0.139884           0.0106115            0.136455          -0.00224583
    110          0.144212            0.020839            0.14205            0.0166712            0.139909           0.00791655           0.136425          -0.00174052
    111          0.144316            0.0243955           0.142108           0.0233397            0.13995            0.0122398            0.136441           0.0131381
    112          0.144415            0.0222839           0.142244           0.0371212            0.140011           0.0154401            0.136535           0.0193703
    113          0.144502            0.0170602           0.142417           0.0263405            0.140079           0.017349             0.136602           0.0199879
    114          0.144558            0.0127257           0.142464           0.010225             0.140155           0.0171806            0.136701           0.0185281
    115          0.144608            0.0116699           0.142502           0.0116143            0.140222           0.0121836            0.136757           0.0153278
    116          0.144655            0.011781            0.142561           0.00766876           0.140257           0.00140364           0.136829          -0.0039302
    117          0.144706            0.00944702          0.142566           0.0013337            0.140234           0.000336875          0.136724          -0.000168437
    118          0.144733            0.00883574          0.142572           0.0107251            0.14026            0.0039302            0.136828          -0.000561458
    119          0.14478             0.00783547          0.142656           0.0124478            0.140267           0.00769197           0.136719          -0.000842186
    120          0.144799            0.00766876          0.142676           0.0145595            0.140324           0.0106115            0.136821           0.00791655
    121          0.144844            0.00727976          0.142777           0.00739091           0.140355           0.00926405           0.136785           0.00151594
    122          0.144859            0.00394552          0.142737          -0.00544593           0.140401           0.00611989           0.136833           0.0060076
    123          0.144877            0.00372324          0.142732          -0.00616835           0.140406          -0.000224583          0.136835          -0.00684978
    124          0.14489             0.00261182          0.142686          -0.0064462            0.140399          -0.00224583           0.136776          -0.00965707
    125          0.144898            0.00161155          0.142678          -0.00077799           0.140387          -0.00252656           0.136755          -0.000617603
    126          0.144904            0.00244511          0.142679          -0.00200055           0.140378           0.00291958           0.136771           0.00567072
    127          0.144919            0.00355653          0.142661           0.000333424          0.140412           0.00701822           0.136802          -0.00668135
    128          0.144934            0.00355653          0.142682           0.00500137           0.140436           0.00634447           0.136715          -0.0217846
    129        nan                 nan                 nan                nan                    0.140465           0.00336875           0.13662           -0.00988165
    130        nan                 nan                 nan                nan                    0.140465          -0.00213354           0.136633           0.00303187
    131        nan                 nan                 nan                nan                    0.140447          -0.0039302            0.136646          -0.00314416
    132        nan                 nan                 nan                nan                    0.140432           0.000561458          0.136607          -0.00903947
    133        nan                 nan                 nan                nan                    0.140451           0.00471624           0.13657           -0.00875874
