  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     76          0.144543           0.140757             0.111983          -0.0237117            0.147091           0.183292             0.109913           0.0147169
     77          0.144941           0.123323             0.111373          -0.0246086            0.147901           0.175157             0.111166           0.133094
     78          0.145571           0.13375              0.111778           0.153874             0.14855            0.143315             0.111022           0.043776
     79          0.146056           0.115924             0.112655          -0.0457417            0.149095           0.142031             0.111531           0.0240821
     80          0.146537           0.111327             0.111396           0.170747             0.149734           0.145028             0.111222          -0.0120411
     81          0.146984           0.0939499            0.114078           0.0621101            0.150304           0.134325             0.11143           -0.0452209
     82          0.14732            0.0996677            0.111914           0.0181622            0.150853           0.137857             0.110846          -0.0975594
     83          0.147814           0.0911471            0.114229          -0.0581301            0.151452           0.144814             0.110617          -0.0757784
     84          0.14808            0.0707988            0.11143           -0.247768             0.15206            0.137589             0.110214           0.0511611
     85          0.148404           0.0637357            0.112164          -0.279159             0.152599           0.129936             0.111044          -0.00984691
     86          0.148611           0.090026             0.109103          -0.170523             0.153143           0.127635             0.110132          -0.240607
     87          0.149154           0.0993313            0.110743           0.0308869            0.153663           0.0908699            0.109039           0.0499303
     88          0.149438           0.0494975            0.109361           0.0237117            0.1539             0.0841804            0.110548           0.107995
     89          0.149567           0.0686126            0.110941           0.0898018            0.154364           0.105908             0.109938          -0.164454
     90          0.15001            0.0779179            0.110109           0.0165365            0.154783           0.103821             0.109178          -0.0582252
     91          0.150216           0.0557758            0.111079           0.100621             0.155229           0.0933316            0.109453          -0.0948836
     92          0.150475           0.0765165            0.110948           0.0241041            0.15556            0.0874984            0.108387          -0.11538
     93          0.150854           0.0785906            0.11128           -0.298274             0.155959           0.0868027            0.108492           0.0238145
     94          0.15113            0.0294855            0.108462           0.0423784            0.156284           0.0695706            0.108585          -0.00299689
     95          0.1511             0.0335215            0.111633           0.11755              0.156538           0.0637374            0.108467          -0.124692
     96          0.151409           0.0586907            0.109442          -0.0967528            0.156815           0.069196             0.107546          -0.24628
     97          0.151589           0.0485445            0.110827          -0.112168             0.157115           0.0746546            0.106414          -0.403938
     98          0.151814           0.0275235            0.108507          -0.241994             0.157437           0.065878             0.10418            0.0176067
     99          0.151818           0.00801602           0.10881           -0.0447327            0.157664           0.0535158            0.106561           0.232098
    100          0.151881           0.0178819            0.108134           0.154995             0.157883           0.0535158            0.106114           0.0229583
    101          0.151967           0.0563363            0.110102           0.0444525            0.15811            0.0478432            0.106753          -0.06256
    102          0.15235            0.0198999            0.108504          -0.0765165            0.158282           0.042224             0.105593           0.0508936
    103          0.152133          -0.00347548           0.109464           0.0627267            0.158462           0.0484853            0.107177           0.189178
    104          0.152321           0.0322883            0.109027          -0.0821221            0.158686           0.0510006            0.107169           0.23472
    105          0.152402           0.0179379            0.10878           -0.107796             0.158887           0.0347853            0.109133          -0.132666
    106          0.152471           0.000392392          0.108129           0.0548789            0.158975           0.0299154            0.106064          -0.0816117
    107          0.152405           0.00908108           0.109237          -0.143616             0.159136           0.0383173            0.108453           0.0190516
    108          0.152546           0.0135095            0.106932          -0.225626             0.159295           0.0316279            0.106223          -0.0807554
    109          0.152518           0.00308308           0.107357           0.0654174            0.1594             0.0274536            0.10778           -0.112811
    110          0.152572           0.0204044            0.107477           0.324957             0.159524           0.0283634            0.105283          -0.202611
    111          0.152688           0.0137898            0.110065          -0.0436677            0.159636           0.0220485            0.106091           0.160333
    112          0.152687          -0.000112112          0.107113          -0.0990511            0.159707           0.0187841            0.106619          -0.0544256
    113          0.152687           0.00723123           0.109239           0.156677             0.159792           0.0226372            0.105638          -0.233864
    114          0.152747          -0.0118278            0.108419           0.234539             0.159896           0.0230653            0.10467           -0.0414748
    115          0.152588          -0.0163684            0.111194           0.0323443            0.159985           0.0145563            0.105292           0.150754
    116          0.152611           0.00633433           0.108688           0.0129489            0.160017           0.00668948           0.105926           0.202664
    117          0.152641           0.00582983           0.111302           0.153762             0.16004            0.00952582           0.106981           0.0187841
    118          0.152659           0.0065025            0.10997           -0.110935             0.160097           0.0141817            0.106083           0.0946695
    119          0.152695           0.0148549            0.110377          -0.0372212            0.160159           0.01172              0.10777           -0.00968637
    120          0.152783           0.0154715            0.10966           -0.0215816            0.160194           0.0103821            0.106002          -0.159905
    121          0.152824          -0.00767968           0.110197          -0.0397998            0.160245           0.0101145            0.106437          -0.0706409
    122          0.152719          -0.00908108           0.109328           0.177025             0.160279           0.00872308           0.105413           0.195868
    123          0.152749           0.0162563            0.111673           0.221814             0.160318           0.00433478           0.108069           0.0332333
    124          0.152855           0.00213013           0.111176           0.000672673          0.160315           0.00524455           0.10569           -0.108156
    125          0.152766          -0.00717518           0.111678          -0.0522442            0.160362           0.0149309            0.107168          -0.0587069
    126          0.152795           0.0028028            0.110741          -0.0301582            0.160439           0.0149309            0.105201          -0.0508936
    127          0.15279            0.005998             0.111427          -0.0247207            0.160486           0.00369259           0.106744          -0.0886757
    128          0.152845           0.000224224          0.110535          -0.114635             0.16047            0.00513752           0.104462          -0.102322
    129          0.152792          -0.0114354            0.110472          -0.185209             0.160529           0.00631487           0.105891           0.0269185
    130          0.152749           0.0153594            0.108992           0.0945666            0.160523           0.00385314           0.104686           0.259659
    131          0.15292            0.0285886            0.11126            0.173269             0.160561           0.00604729           0.108055          -0.00631487
    132          0.152988          -0.0088008            0.110436           0.0108749            0.160573          -0.000909769          0.104634          -0.270255
    133          0.152846          -0.0167608            0.11135            0.0352593            0.160553          -0.000321095          0.105803          -0.0766347
    134          0.152848           0.00801602           0.110729           0.0348108            0.16057            0.00556565           0.103995           0.16424
    135          0.152913           0.0132853            0.11164           -0.144961             0.1606             0.00936527           0.107172           0.0459166
    136          0.152959           0.0051011            0.109521           0.118166             0.160648           0.00792034           0.104378           0.0724069
    137          0.152955          -0.00818418           0.112625           0.171419             0.160666           0.00535158           0.107775           0.118645
    138          0.152891          -0.0108749            0.11095           -0.0242162            0.160693           0.0040672            0.105366           0.238734
    139          0.152865           0.00465265           0.112423          -0.237117             0.1607             0.0040672            0.109765           0.00181954
    140          0.152929          -0.00375576           0.108974          -0.0311111            0.160727           0.00267579           0.105382          -0.112758
    141          0.152834           0.0162002            0.112164           0.0243844            0.160722           0.000481643          0.108825          -0.062453
    142          0.153064           0.016985             0.109177           0.10561              0.160731           0.00262228           0.104861          -0.136679
    143          0.152975          -0.0141822            0.113044           0.0335776            0.160744           0.00240821           0.107686          -0.0040672
    144          0.152946           0.0128368            0.109457          -0.285325             0.160751           0.00139141           0.104827           0.12512
    145          0.153082           0.0183864            0.110666           0.0337457            0.160755           0.00470939           0.108729           0.0532483
    146          0.153099          -0.0131732            0.109738           0.124332             0.16079            0.00433478           0.105271           0.0177673
    147          0.152972          -0.0216376            0.111702          -0.0519079            0.160791          -0.000535158          0.108877          -0.000963285
    148          0.152919          -0.00201802           0.109306           0.167608             0.160786          -0.00192657           0.105263          -0.0970242
    149          0.152955           0.017041             0.113099          -0.117325             0.160775          -0.0020336            0.108068           0.062346
    150          0.153061           0.00257858           0.108328          -0.281065             0.160769          -0.00251524           0.105783           0.139462
    151          0.152977          -0.00386787           0.110757          -0.015023             0.160754           0.00230118           0.10923            0.0395482
    152          0.153029           0.005998             0.108203           0.12764              0.160788           0.00679651           0.106112           0.0336615
    153          0.153027          -6.66134e-15          0.111821           0.106507             0.160811           0.00385314           0.109511           0.0337685
    154          0.153029          -0.000168168          0.10909            0.0103704            0.16082            0.00347853           0.106393          -0.118752
    155          0.153026          -0.00201802           0.111907          -0.00594194           0.16084            0.00428127           0.108521           0.0304505
    156          0.153012          -0.00672673           0.109041           0.0051011            0.160856           0.005084             0.106647           0.0377822
    157          0.15297           -0.0051011            0.11195           -0.0278038            0.160882           0.00219415           0.108836           0.0267044
    158          0.15297           -0.00106507           0.108809          -0.0933333            0.160874           0.0023547            0.10687            0.102376
    159          0.152961           0.00263463           0.111172           0.0302703            0.160902           0.00310392           0.109689           0.0172856
    160          0.152991           0.0232633            0.109061           0.182631             0.1609             0.00107032           0.107014          -0.118698
    161          0.153154           0.0235435            0.112694           0.135656             0.160911           0.00481643           0.1087            -0.125227
    162          0.153188           0.00639039           0.110192           0.112392             0.16094            0.00390666           0.10597           -0.298672
    163          0.153208           0.00655856           0.11363            0.0740501            0.160944           0.00155196           0.106211          -0.103393
    164          0.153242          -0.000560561          0.110809          -0.154771             0.160953           0.000214063          0.105109           0.0710155
    165          0.153203          -0.0203483            0.112341          -0.0914274            0.160945           0.00144493           0.106803          -0.0143958
    166          0.153073          -0.0218058            0.110047          -0.143896             0.160965           0.00176602           0.104989          -0.0470404
    167          0.153021           0.00274675           0.111141           0.0784224            0.16096            0.00192657           0.106411          -0.043883
    168          0.153096           0.00807207           0.1107             0.0404725            0.160981           0.00267579           0.104623           0.0883546
    169          0.153089          -0.00381181           0.111479           0.00767968           0.160982           0.000802738          0.107147          -0.0680721
    170          0.153064          -0.000952953          0.110764           0.0155836            0.160988           0.00176602           0.104056           0.0667342
    171          0.153081           0.00168168           0.111609           0.00431632           0.160997           0.00492346           0.107703           0.0470939
    172          0.153078          -0.0042042            0.1108             0.0576256            0.161029           0.00492346           0.104448          -0.106336
    173          0.153046          -0.00246647           0.112089          -0.0501141            0.161038           0.00224767           0.106817           0.568552
    174          0.153057           0.00515716           0.110383          -0.21789            nan                nan                  nan                nan
    175          0.153089           0.029037             0.110273           5.60561e-05        nan                nan                  nan                nan
    176          0.153299           0.0223664            0.110383           0.111327           nan                nan                  nan                nan
    177          0.153275           0.00156957           0.111201          -0.198326           nan                nan                  nan                nan
    178          0.153312          -0.00549349           0.108731          -0.0547668          nan                nan                  nan                nan
    179          0.153229          -0.0181061            0.110744          -0.0165926          nan                nan                  nan                nan
    180          0.153161           0.00661461           0.108592           0.0131732          nan                nan                  nan                nan
    181          0.153284           0.0190591            0.110854           0.0535896          nan                nan                  nan                nan
    182          0.15332           -0.0134535            0.109039           0.00980981         nan                nan                  nan                nan
    183          0.153172          -0.0267948            0.110936           0.152416           nan                nan                  nan                nan
    184          0.153097           0.0118839            0.110309          -0.0912593          nan                nan                  nan                nan
    185          0.153271           0.0418178            0.110175          -0.0320641          nan                nan                  nan                nan
