  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     24          0.0871784          0.312336             0.0673567          0.167783             0.0821935           0.272888            0.063729           0.0695123
     25          0.0884436          0.305017             0.0679028          0.207815             0.0833449           0.277942            0.0643482          0.157196
     26          0.0897202          0.305287             0.0690885          0.228512             0.0845097           0.299768            0.065039           0.231331
     27          0.0909877          0.305475             0.0698071          0.27444              0.0858429           0.305897            0.0662759          0.185205
     28          0.0922659          0.30577              0.0713755          0.273675             0.0870588           0.299715            0.0665824          0.144347
     29          0.0935358          0.309346             0.0720877          0.216485             0.0883406           0.311434            0.0674788          0.17069
     30          0.0948437          0.308711             0.0731795          0.217442             0.0896541           0.308316            0.0680048          0.227031
     31          0.0961084          0.302651             0.0738997          0.256539             0.0909099           0.303263            0.0693707          0.252621
     32          0.0973658          0.299481             0.0753173          0.250674             0.0921813           0.289984            0.0701099          0.278264
     33          0.098604           0.293334             0.0759887          0.244405             0.0933264           0.284931            0.0716896          0.247137
     34          0.0998103          0.279177             0.077354           0.244504             0.0945557           0.285522            0.0721694          0.231224
     35          0.100931           0.266428             0.0780262          0.239494             0.0957058           0.281597            0.0736165          0.267781
     36          0.102031           0.26412              0.0793498          0.221992             0.0969024           0.290629            0.0744009          0.244825
     37          0.103132           0.261979             0.0798761          0.237699             0.0981277           0.292672            0.0756567          0.230364
     38          0.104214           0.257225             0.0813306          0.261088             0.0993413           0.283264            0.0763206          0.266222
     39          0.105275           0.252501             0.0820519          0.255153             0.100488            0.271275            0.0778752          0.292887
     40          0.106318           0.243864             0.0834569          0.26267              0.101602            0.268319            0.0787613          0.28649
     41          0.107307           0.236882             0.0842408          0.288203             0.102724            0.263158            0.0802626          0.283049
     42          0.108292           0.228523             0.0858586          0.278251             0.103795            0.252621            0.0811201          0.289769
     43          0.109212           0.220535             0.0865595          0.214677             0.104829            0.24789             0.0826773          0.293747
     44          0.11013            0.227561             0.0876476          0.282254             0.105861            0.239342            0.083568           0.254072
     45          0.111108           0.228243             0.0889117          0.283517             0.106824            0.233804            0.0847946          0.262351
     46          0.112032           0.217279             0.0900102          0.223316             0.107809            0.23789             0.0857542          0.28864
     47          0.112919           0.187243             0.0907726          0.246587             0.108806            0.229288            0.0871999          0.28692
     48          0.113592           0.177435             0.0920651          0.242477             0.10972             0.223697            0.0881452          0.310628
     49          0.114397           0.179002             0.0927933          0.269261             0.11067             0.232783            0.0897885          0.287081
     50          0.115084           0.151874             0.094309           0.206252             0.11166             0.22402             0.0905376          0.246438
     51          0.115663           0.166128             0.094512           0.228515             0.112537            0.209075            0.0918422          0.254018
     52          0.116468           0.179621             0.0962133          0.304046             0.113402            0.18671             0.0926544          0.289285
     53          0.11716            0.177822             0.0970458          0.295155             0.114093            0.188215            0.0942529          0.290737
     54          0.11795            0.18574              0.0986729          0.299903             0.11497             0.205365            0.0950772          0.292887
     55          0.118708           0.183068             0.0995449          0.299281             0.115805            0.193108            0.0966936          0.313047
     56          0.119476           0.155336             0.101167           0.252577             0.11658             0.206494            0.0976859          0.28063
     57          0.120002           0.144473             0.10165            0.206848             0.117525            0.222085            0.0990322          0.271437
     58          0.120679           0.166399             0.102891           0.289114             0.11843             0.204397            0.0999479          0.275576
     59          0.121389           0.154148             0.104059           0.304578             0.119229            0.187033            0.101329           0.248051
     60          0.121964           0.155369             0.105429           0.25161              0.119989            0.189291            0.102015           0.250094
     61          0.122683           0.167614             0.106156           0.268593             0.120806            0.18999             0.103413           0.259663
     62          0.123361           0.165765             0.107667           0.224609             0.121572            0.185958            0.104179           0.241062
     63          0.124065           0.179692             0.108028           0.206105             0.122356            0.179668            0.105422           0.2266
     64          0.124858           0.170557             0.109385           0.223925             0.123069            0.159884            0.106067           0.19929
     65          0.125486           0.138395             0.109894           0.143214             0.123688            0.158378            0.107082           0.244449
     66          0.126012           0.131145             0.110578           0.176994             0.124389            0.168432            0.108104           0.296973
     67          0.126579           0.134846             0.111369           0.209442             0.125092            0.178969            0.109557           0.255093
     68          0.127135           0.145234             0.112323           0.159982             0.125881            0.179452            0.11023            0.285307
     69          0.127789           0.171402             0.112702           0.171837             0.126587            0.171066            0.111935           0.271759
     70          0.128564           0.184245             0.113755           0.158445             0.127306            0.161819            0.112495           0.153164
     71          0.129325           0.164785             0.114022           0.14143              0.127936            0.164615            0.113211           0.144562
     72          0.129937           0.132523             0.114934           0.179612             0.128678            0.18042             0.113699           0.183323
     73          0.130429           0.130768             0.115519           0.243832             0.129439            0.187463            0.114739           0.223966
     74          0.131027           0.118512             0.116966           0.270247             0.13024             0.194237            0.115566           0.237084
     75          0.131417           0.103129             0.117771           0.232882             0.131058            0.173539            0.116714           0.274555
     76          0.131886           0.112008             0.118907           0.201051             0.131686            0.152035            0.117854           0.316542
     77          0.13235            0.112267             0.119446           0.206085             0.132325            0.155798            0.119352           0.30966
     78          0.132822           0.113032             0.120624           0.22941              0.132985            0.156067            0.120434           0.189828
     79          0.133292           0.118929             0.121358           0.18544              0.133625            0.156228            0.120934           0.131928
     80          0.133813           0.119334             0.122169           0.167869             0.134287            0.162249            0.121534           0.221977
     81          0.134286           0.115283             0.122757           0.15439              0.134977            0.14596             0.122784           0.157196
     82          0.134773           0.103669             0.123456           0.148703             0.135503            0.131606            0.122844           0.149615
     83          0.13515            0.101733             0.123996           0.203671             0.136074            0.120208            0.124031           0.210634
     84          0.135621           0.119244             0.125153           0.188019             0.136505            0.101715            0.124599           0.150583
     85          0.136144           0.1219               0.125563           0.110328             0.136922            0.102575            0.125286           0.238159
     86          0.136637           0.114422             0.126073           0.0781711            0.137359            0.108005            0.126584           0.227138
     87          0.137098           0.110857             0.126214           0.140537             0.137822            0.117843            0.127178           0.150637
     88          0.137561           0.103538             0.127244           0.26163              0.138341            0.118488            0.127839           0.151443
     89          0.13796            0.115704             0.128395           0.186923             0.138809            0.110209            0.128441           0.140369
     90          0.138525           0.138116             0.128801           0.171447             0.13926             0.113918            0.129009           0.188538
     91          0.139111           0.118987             0.129823           0.173747             0.139758            0.123542            0.130012           0.173754
     92          0.139516           0.0923603            0.130249           0.120521             0.140289            0.124993            0.130457           0.127574
     93          0.139881           0.0952242            0.130828           0.102438             0.1408              0.130369            0.131075           0.185044
     94          0.14031            0.105372             0.131103           0.0827651            0.141376            0.131391            0.131999           0.208053
     95          0.140759           0.112373             0.131517           0.105059             0.141895            0.116338            0.132809           0.187678
     96          0.141246           0.107339             0.131978           0.0245801            0.142345            0.108112            0.133563           0.187033
     97          0.141654           0.0924892            0.131722           0.0466571            0.142796            0.110424            0.134367           0.153056
     98          0.142017           0.0881579            0.132367           0.0662424            0.143265            0.118864            0.134838           0.14268
     99          0.142388           0.072243             0.132274           0.092545             0.143786            0.110639            0.135556           0.18171
    100          0.142619           0.0599125            0.133138           0.133202             0.144187            0.105747            0.136352           0.189613
    101          0.142887           0.0644518            0.133384           0.138374             0.144668            0.102898            0.137136           0.137681
    102          0.143156           0.0515754            0.134292           0.145067             0.145045            0.0966076           0.1375             0.127305
    103          0.143317           0.062355             0.134593          -0.003905             0.145473            0.0919304           0.138197           0.167733
    104          0.143676           0.0630711            0.134259           0.110484             0.145811            0.0807482           0.138897           0.1208
    105          0.143843           0.050979             0.135514           0.219436             0.146146            0.0795655           0.139204           0.0993494
    106          0.144101           0.0520197            0.136088           0.108158             0.146474            0.0739744           0.139725           0.149293
    107          0.144276           0.0401893            0.136415           0.0389036            0.146762            0.0744583           0.140448           0.126713
    108          0.144436           0.0527725            0.136412           0.0121569            0.147095            0.0829524           0.140781           0.102575
    109          0.144716           0.0628262            0.136517           0.0989505            0.147453            0.085963            0.141303           0.222138
    110          0.144959           0.0520688            0.137236           0.0492637            0.147811            0.0732218           0.142632           0.205311
    111          0.14515            0.0526469            0.136927           0.00188613           0.148064            0.0737594           0.143014           0.0286543
    112          0.145398           0.0527142            0.137252           0.040619             0.148426            0.0823611           0.142871           0.0151067
    113          0.145589           0.0550839            0.137266          -0.0123822            0.14875             0.0706413           0.14314            0.0738131
    114          0.145857           0.0526169            0.137149           0.0393654            0.149014            0.0684909           0.143486           0.116875
    115          0.146028           0.0453794            0.137594           0.0490187            0.149321            0.0715552           0.144113           0.16655
    116          0.146235           0.0333102            0.137557           0.0183079            0.14961             0.0592978           0.144874           0.156981
    117          0.146305           0.0295918            0.137746          -0.0455541            0.149815            0.0595666           0.145422           0.105532
    118          0.146482           0.0381019            0.137178           0.0771365            0.150107            0.0698886           0.145754           0.0823611
    119          0.146623           0.0364232            0.138389           0.113864             0.150397            0.0594053           0.146108           0.0756948
    120          0.146785           0.0386012            0.138127           0.000361452          0.150602            0.0558034           0.146384           0.0827911
    121          0.146945           0.035248             0.138392           0.0522575            0.150862            0.0584376           0.146798           0.117735
    122          0.147079           0.0374973            0.138562           0.0325939            0.151089            0.0475243           0.147366           0.0454276
    123          0.147257           0.0296183            0.138664          -0.0213625            0.151258            0.0437073           0.147176           0.00833287
    124          0.147326           0.025511             0.138384          -0.00529311           0.151453            0.0468254           0.147435           0.0324713
    125          0.14747            0.0300137            0.13862           -0.00615306           0.151648            0.0518789           0.147447           0.012795
    126          0.147576           0.0247241            0.138333           0.0372536            0.151885            0.0452663           0.147542          -0.0145153
    127          0.147676           0.0281125            0.13893            0.073659             0.152026            0.0407504           0.147326           0.0388688
    128          0.14781            0.0316963            0.138947           0.0210704            0.152225            0.0440836           0.147866           0.0903176
    129          0.14794            0.0313998            0.139106          -0.011377             0.152393            0.0474705           0.148079           0.0490296
    130          0.148072           0.0295553            0.138852           0.0258213            0.152621            0.0468254           0.148274           0.0621471
    131          0.148186           0.0227544            0.139321           0.0158933            0.152783            0.0348368           0.148597           0.0797806
    132          0.148261           0.0205807            0.138984          -0.00853593           0.152911            0.0313424           0.148939           0.032095
    133          0.148358           0.0211579            0.13925            0.0602224            0.153044            0.0349443           0.148864           0.0479006
    134          0.148438           0.028524             0.139486           0.0683105            0.153202            0.0391914           0.149338           0.0942421
    135          0.148595           0.0279367            0.139819           0.00275142           0.153371            0.0389226           0.149649           0.0531154
    136          0.148671           0.0170361            0.139509          -0.00676349           0.153526            0.0375786           0.149781           0.00715014
    137          0.148737           0.0211848            0.139762           0.0206884            0.153684            0.0387613           0.149709           0.0224719
    138          0.148847           0.0152437            0.139681           0.0210885            0.15385             0.0295145           0.149968           0.0546744
    139          0.148864           0.00566312           0.139938           0.0439349            0.15393             0.0227407           0.150165           0.0357507
    140          0.148894           0.013337             0.140048           0.00301265           0.154039            0.0276866           0.150266          -0.0121499
    141          0.148975           0.0183822            0.139963          -0.0154634            0.154161            0.037256            0.150063          -0.00661254
    142          0.149048           0.0152204            0.139919           0.0165118            0.154349            0.0351056           0.150211          -0.00612869
    143          0.149102          -0.00187114           0.140101          -0.00174902           0.154453            0.030751            0.150012           0.0144078
    144          0.149032          -0.00327819           0.139904          -0.0117732            0.154606            0.0288694           0.150331          -0.00494596
    145          0.149075           0.0114772            0.140003          -0.000286893          0.154694            0.0221493           0.149971           0.0187624
    146          0.149128           0.01403              0.139902          -0.0142537            0.15479             0.0184398           0.150487           0.0453201
    147          0.149192           0.0124364            0.139884          -0.0407854            0.154848            0.01258             0.150349          -0.0244073
    148          0.149231           0.000386811          0.139562          -0.0256008            0.154895            0.0233858           0.150284           0.0284393
    149          0.149195          -0.00102745           0.139671           0.0179859            0.155043            0.0283318           0.150586           0.0112897
    150          0.149223           0.00172348           0.139712          -0.00516759           0.155131            0.0257513           0.150378          -0.0188162
    151          0.149209           0.00284048           0.139628          -0.0478647            0.155257            0.0140852           0.150429          -0.0153217
    152          0.149246           0.00429114           0.139313          -0.0372476            0.155249            0.00236546          0.15025           -0.0326864
    153          0.149245          -0.00243644           0.139317           0.00201383           0.155277            0.0129025           0.150157           0.0553733
    154          0.149226          -0.00460958           0.13933            0.00299063           0.155356            0.0216117           0.150712           0.0250524
    155        nan                nan                  nan                nan                    0.155457            0.0241922           0.150365          -0.0831137
