  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
      0          0.0624398           0.133268            0.0619485          0                    0.0617499          0.290556             0.0609525          0
      1          0.0629951           0.175826            0.0619485          0                    0.0629606          0.342518             0.0609525          0
      2          0.063905            0.242734            0.0619485          0                    0.0646043          0.395293             0.0609525          0
      3          0.0650179           0.272623            0.0619485          0                    0.0662547          0.388527             0.0609525          0.00330177
      4          0.0661769           0.269717            0.0619485          0                    0.067842           0.368662             0.06098            0.0817324
      5          0.0672655           0.235056            0.0619485          0                    0.0693269          0.367471             0.0616336          0.203249
      6          0.0681357           0.235714            0.0619485          0.0121202            0.0709042          0.360381             0.0626737          0.31264
      7          0.0692298           0.270978            0.0620495          0.107053             0.0723301          0.343222             0.0642389          0.440814
      8          0.0703938           0.342767            0.0628406          0.412527             0.0737644          0.38712              0.0663472          0.513291
      9          0.0720862           0.494023            0.0654872          0.650325             0.0755561          0.474968             0.0685163          0.618785
     10          0.0745107           0.654877            0.06826            0.703193             0.0777225          0.545767             0.0715037          0.689097
     11          0.0775435           0.710433            0.0713472          0.79489              0.0801041          0.595564             0.0742588          0.635998
     12          0.080431            0.665352            0.0748841          0.829716             0.0826855          0.615537             0.0768037          0.615646
     13          0.0830881           0.639686            0.0782615          0.797084             0.0852336          0.592263             0.0793892          0.624089
     14          0.0857617           0.653506            0.0815264          0.800868             0.0876211          0.572019             0.0820044          0.652994
     15          0.088534            0.673962            0.0849354          0.730505             0.0900004          0.562114             0.0848308          0.651532
     16          0.091378            0.678295            0.087614           0.664913             0.0923053          0.565469             0.0874339          0.617107
     17          0.0941864           0.663871            0.0904763          0.731712             0.0947127          0.567635             0.0899733          0.644062
     18          0.0969103           0.636505            0.0937116          0.77054              0.0970356          0.569475             0.0928011          0.674157
     19          0.0994906           0.627785            0.0968975          0.770376             0.0994583          0.596322             0.0955913          0.674645
     20          0.102142            0.61188             0.100131           0.732425             0.102005           0.609583             0.0984231          0.657215
     21          0.10459             0.552486            0.103001           0.677801             0.104538           0.581545             0.101068           0.624739
     22          0.106746            0.56126             0.10578            0.674346             0.106851           0.535537             0.103629           0.590639
     23          0.109267            0.604257            0.108621           0.66239              0.109001           0.50961              0.10599            0.581545
     24          0.111781            0.582704            0.1113             0.63974              0.111098           0.518974             0.108475           0.59118
     25          0.114123            0.523583            0.113952           0.593508             0.113326           0.533209             0.110917           0.577161
     26          0.116145            0.483548            0.116246           0.561699             0.115541           0.51302              0.113285           0.526281
     27          0.118152            0.448559            0.118633           0.535649             0.117601           0.494941             0.115302           0.504738
     28          0.119883            0.425415            0.120709           0.504005             0.119666           0.480706             0.117491           0.511559
     29          0.121697            0.393935            0.122833           0.458869             0.121607           0.452614             0.119565           0.49532
     30          0.123165            0.347703            0.124533           0.418285             0.123438           0.432803             0.121619           0.476538
     31          0.124595            0.317923            0.126318           0.40112              0.125213           0.415266             0.123536           0.435726
     32          0.125815            0.304048            0.127876           0.3556               0.126898           0.409853             0.12525            0.418513
     33          0.127129            0.279479            0.129282           0.338105             0.128629           0.390692             0.127024           0.403412
     34          0.128144            0.234453            0.130693           0.322695             0.130154           0.367255             0.128612           0.374833
     35          0.129082            0.1795              0.131971           0.277669             0.131689           0.339758             0.130148           0.353127
     36          0.12964             0.143085            0.133007           0.246847             0.132985           0.322437             0.131555           0.343493
     37          0.130275            0.168148            0.134028           0.259735             0.134376           0.325577             0.13301            0.348581
     38          0.131041            0.183613            0.135172           0.237853             0.135698           0.291368             0.134459           0.313019
     39          0.131805            0.150434            0.13601            0.188604             0.136804           0.276808             0.135619           0.283953
     40          0.132294            0.103543            0.136743           0.162828             0.138005           0.27946              0.136826           0.290177
     41          0.132668            0.105956            0.137367           0.16546              0.139133           0.258404             0.138037           0.266524
     42          0.133177            0.114402            0.138122           0.147801             0.140159           0.249419             0.139047           0.248661
     43          0.133621            0.102282            0.138599           0.114566             0.141212           0.23697              0.140109           0.239243
     44          0.13403             0.0874193           0.139077           0.144017             0.142133           0.19632              0.14104            0.18793
