  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
      0          0.0625979          0.156354             0.0960546          0                    0.06245            0.122003             0.0610269          0.0233831
      1          0.0632493          0.051319             0.0960546          0                    0.0629583          0.120001             0.0611243          0.0261977
      2          0.0630255         -0.0885824            0.0960546          0                    0.06345            0.121083             0.0612452          0.0219216
      3          0.0625112         -0.0489219            0.0960546          0                    0.0639674          0.125684             0.061307           0.0329095
      4          0.0626178          0.0335044            0.0960546          0                    0.0644974          0.13521              0.0615195          0.0391341
      5          0.0627904          0.0522451            0.0960546          0                    0.0650941          0.151124             0.0616331          0.061164
      6          0.0630532         -0.0185772            0.0960546          0                    0.0657567          0.152531             0.0620292          0.0782142
      7          0.0626355         -0.0453263            0.0960546          0                    0.0663652          0.16406              0.0622849          0.0260894
      8          0.0626755          0.005121             0.0960546          0                    0.0671239          0.178188             0.0622466          0.125846
      9          0.0626782          0.0253326            0.0960546          0                    0.0678501          0.173316             0.0633336          0.13586
     10          0.0628866         -0.0192855            0.0960546          0                    0.0685682          0.175373             0.0633787          0.171638
     11          0.0625175          0.00479413           0.0960546          0                    0.0693115          0.169365             0.0647639          0.242112
     12          0.0629266          0.0400963            0.0960546          0                    0.0699796          0.177863             0.0653963          0.142301
     13          0.0628516         -0.0245154            0.0960546          0                    0.0707937          0.193235             0.0659498          0.153181
     14          0.0627223         -0.00942482           0.0960546          0                    0.0715899          0.198215             0.0666728          0.116266
     15          0.0627731          0.00637401           0.0960546          0                    0.0724455          0.202274             0.0669187          0.0963469
     16          0.0627754          0.0143279            0.0960546          0                    0.0732755          0.195238             0.0674757          0.153397
     17          0.0628925          0.0702231            0.0960546          0                    0.0740725          0.192423             0.068197           0.156374
     18          0.0633606          0.0199937            0.0960546          0                    0.074879           0.193722             0.0687788          0.305279
