  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     77                nan                  nan                nan                  nan          0.195983            0.0298765           0.194504           0.0302519
     78                nan                  nan                nan                  nan          0.196123            0.0333629           0.194657           0.0229571
     79                nan                  nan                nan                  nan          0.196261            0.0298765           0.194695           0.0138923
     80                nan                  nan                nan                  nan          0.196372            0.019417            0.194773           0.0254245
     81                nan                  nan                nan                  nan          0.196422            0.0237081           0.194907           0.0249954
     82                nan                  nan                nan                  nan          0.19657             0.0254245           0.194981           0.0175933
     83                nan                  nan                nan                  nan          0.196634            0.0311101           0.195053           0.0207043
     84                nan                  nan                nan                  nan          0.196829            0.0371712           0.195154           0.023869
     85                nan                  nan                nan                  nan          0.196944            0.0234935           0.195252           0.0171642
     86                nan                  nan                nan                  nan          0.197025            0.0190415           0.195297           0.0196852
     87                nan                  nan                nan                  nan          0.197103            0.0311638           0.195416           0.0276237
     88                nan                  nan                nan                  nan          0.197284            0.0321829           0.195527           0.0285891
     89                nan                  nan                nan                  nan          0.197371            0.0257463           0.195655           0.0215625
     90                nan                  nan                nan                  nan          0.197499            0.0290182           0.195707           0.0171642
     91                nan                  nan                nan                  nan          0.197613            0.02757             0.195798           0.018827
     92                nan                  nan                nan                  nan          0.197729            0.0315929           0.195864           0.0218844
     93                nan                  nan                nan                  nan          0.197876            0.0309492           0.19598            0.0253708
     94                nan                  nan                nan                  nan          0.197986            0.0269264           0.196075           0.0229035
     95                nan                  nan                nan                  nan          0.1981              0.0296083           0.196171           0.0190952
     96                nan                  nan                nan                  nan          0.198233            0.0282673           0.196234           0.0201143
     97                nan                  nan                nan                  nan          0.198336            0.0324511           0.196338           0.0203289
     98                nan                  nan                nan                  nan          0.198504            0.0303056           0.196404           0.0121222
     99                nan                  nan                nan                  nan          0.198589            0.0271409           0.196439           0.0212407
    100                nan                  nan                nan                  nan          0.19873             0.0342211           0.196581           0.0315929
    101                nan                  nan                nan                  nan          0.198874            0.0299301           0.196703           0.0212943
    102                nan                  nan                nan                  nan          0.198979            0.0226889           0.196758           0.0153942
    103                nan                  nan                nan                  nan          0.199063            0.0323438           0.196831           0.0227962
    104                nan                  nan                nan                  nan          0.199249            0.0351866           0.196948           0.0224744
    105                nan                  nan                nan                  nan          0.199356            0.0264973           0.197018           0.0216162
    106                nan                  nan                nan                  nan          0.19947             0.0296083           0.197128           0.0190952
    107                nan                  nan                nan                  nan          0.199603            0.0383513           0.197177           0.0282137
    108                nan                  nan                nan                  nan          0.199789            0.0391559           0.197363           0.0282673
    109                nan                  nan                nan                  nan          0.199929            0.0354012           0.197413           0.0201679
    110                nan                  nan                nan                  nan          0.200084            0.0396922           0.197531           0.0292864
    111                nan                  nan                nan                  nan          0.20026             0.0368494           0.197657           0.0453242
    112                nan                  nan                nan                  nan          0.200391            0.0319683           0.197909           0.0364203
    113                nan                  nan                nan                  nan          0.200526            0.0313247           0.197961           0.0180761
    114                nan                  nan                nan                  nan          0.200652            0.0347039           0.19806            0.0249417
    115                nan                  nan                nan                  nan          0.200815            0.0376003           0.198168           0.0366349
    116                nan                  nan                nan                  nan          0.200966            0.0292864           0.198365           0.031271
    117                nan                  nan                nan                  nan          0.20106             0.0279991           0.198429           0.0307347
    118                nan                  nan                nan                  nan          0.201199            0.0298765           0.198621           0.0239226
    119                nan                  nan                nan                  nan          0.201308            0.0325047           0.198628           0.0266582
    120                nan                  nan                nan                  nan          0.20147             0.0344893           0.198843           0.025639
    121                nan                  nan                nan                  nan          0.201596            0.0317538           0.198842           0.0107276
    122                nan                  nan                nan                  nan          0.201734            0.0349721           0.198933           0.0271409
    123                nan                  nan                nan                  nan          0.201887            0.0366885           0.199068           0.0325047
