  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
      0          0.063336            0.150162            0.0620604          0.0062659            0.0621988           0.132612            0.0612245          0.000108255
      1          0.0639617           0.167311            0.0620865          0.00857439           0.0627513           0.139378            0.0612249         -0.000270637
      2          0.0647303           0.200619            0.0621318          0.0084095            0.0633602           0.153938            0.0612222         -0.00562925
      3          0.0656335           0.217768            0.0621566          0.0163243            0.0640341           0.178999            0.061178          -0.0049256
      4          0.066545            0.208314            0.0622679          0.0306699            0.0648519           0.20655             0.0611812          0.00346416
      5          0.0673694           0.209028            0.0624121          0.071838             0.0657554           0.232532            0.0612069          0.0164006
      6          0.0682869           0.219691            0.0628665          0.101024             0.0667897           0.239785            0.0613178          0.0403791
      7          0.0692002           0.224363            0.063254           0.155109             0.0677536           0.238269            0.0615434          0.0684171
      8          0.0701566           0.233542            0.0641591          0.238489             0.0687752           0.239622            0.061888           0.0865498
      9          0.0711464           0.244975            0.0652414          0.253879             0.0697504           0.244818            0.0622646          0.135373
     10          0.072198            0.248822            0.0662747          0.268719             0.0708154           0.247146            0.0630161          0.195887
     11          0.0732199           0.246844            0.0674807          0.298785             0.07181             0.241354            0.063897           0.224629
     12          0.0742551           0.258111            0.0687646          0.291364             0.0728267           0.240705            0.064888           0.211963
     13          0.0753708           0.271907            0.0699088          0.28268              0.0738159           0.24444             0.0656634          0.219433
     14          0.076521            0.280701            0.0711203          0.290045             0.0748637           0.241571            0.0667166          0.257268
     15          0.07771             0.288232            0.0723258          0.280097             0.0758289           0.237186            0.0678073          0.261111
     16          0.0789229           0.294058            0.0734544          0.281581             0.0768402           0.23946             0.0688925          0.28628
     17          0.0801605           0.296916            0.0746723          0.292409             0.0778244           0.247471            0.0701929          0.299054
     18          0.0813972           0.295267            0.0758912          0.262343             0.0789025           0.249798            0.0713846          0.248228
     19          0.0826211           0.298949            0.0768585          0.260585             0.0799061           0.244656            0.0722615          0.23697
     20          0.0838884           0.303512            0.0780627          0.302137             0.0809413           0.25126             0.0733594          0.247254
     21          0.0851503           0.300598            0.0793763          0.311097             0.0819999           0.258729            0.0743219          0.276916
     22          0.0863934           0.302247            0.0806552          0.322804             0.0830974           0.262464            0.075667           0.286984
     23          0.087669            0.303786            0.0820664          0.303017             0.0841871           0.262302            0.0767135          0.273723
     24          0.088925            0.305765            0.0831803          0.300049             0.0852832           0.267823            0.077948           0.259866
     25          0.0902171           0.309942            0.0845668          0.322199             0.086419            0.264846            0.078879           0.262031
     26          0.0915078           0.308403            0.0858653          0.307029             0.0874903           0.258837            0.0801316          0.279244
     27          0.0927871           0.309887            0.0871254          0.30549              0.088576            0.261869            0.0812061          0.28011
     28          0.0940902           0.301863            0.0884111          0.329235             0.0896725           0.263709            0.0824659          0.268743
     29          0.0953026           0.292464            0.089869           0.322584             0.0907735           0.271828            0.0834456          0.269392
     30          0.0965274           0.289276            0.0910993          0.365511             0.0919377           0.272207            0.0847108          0.272153
     31          0.0977133           0.286967            0.0929149          0.376779             0.0930419           0.260353            0.0857135          0.262951
     32          0.0989188           0.291419            0.0942391          0.303786             0.0941073           0.253425            0.0869021          0.279189
     33          0.100142            0.289001            0.0954465          0.298675             0.0951538           0.249528            0.0880401          0.263925
     34          0.101327            0.282955            0.096728           0.311261             0.0961867           0.254128            0.0891014          0.242166
     35          0.1025              0.286253            0.0980403          0.307524             0.0972715           0.260732            0.0900581          0.246984
     36          0.103713            0.286198            0.0992907          0.27493              0.0983595           0.255752            0.0911596          0.288391
     37          0.104885            0.280811            0.100331           0.276744             0.0994028           0.256293            0.0924614          0.307282
     38          0.106053            0.280866            0.101597           0.310657             0.100495            0.259325            0.0937203          0.302843
     39          0.107225            0.272567            0.10292            0.327201             0.101564            0.255211            0.0949851          0.316158
     40          0.108324            0.269819            0.104324           0.313295             0.102622            0.251476            0.096355           0.282058
     41          0.109474            0.272457            0.105531           0.286967             0.103659            0.251693            0.0973356          0.262356
     42          0.110595            0.25932             0.106715           0.272347             0.104719            0.246009            0.0985413          0.273073
     43          0.111635            0.253934            0.107801           0.263003             0.10571             0.245522            0.0996112          0.274372
     44          0.112711            0.258441            0.108907           0.245634             0.106765            0.248661            0.100828           0.248878
     45          0.113788            0.257232            0.109847           0.257122             0.107782            0.246605            0.101685           0.215698
     46          0.114854            0.251296            0.111049           0.2746               0.108821            0.250556            0.102625           0.179216
     47          0.115883            0.239423            0.112136           0.253604             0.10987             0.242437            0.103179           0.210339
     48          0.116849            0.236236            0.113163           0.266741             0.110841            0.240488            0.104378           0.217484
     49          0.117851            0.228596            0.114359           0.273556             0.111874            0.245576            0.104991           0.227768
     50          0.118754            0.226782            0.115442           0.237994             0.112887            0.244115            0.106276           0.290015
     51          0.119741            0.223429            0.116342           0.22898              0.113908            0.242491            0.107408           0.256185
     52          0.120616            0.205016            0.117351           0.233542             0.114908            0.24222             0.108411           0.219649
     53          0.121449            0.202433            0.118288           0.218537             0.115927            0.239243            0.109238           0.228364
     54          0.122303            0.200784            0.119172           0.201828             0.116902            0.227877            0.110314           0.228905
     55          0.123123            0.199629            0.11997            0.192869             0.117826            0.221814            0.111146           0.239297
     56          0.123967            0.195727            0.120779           0.193309             0.11875             0.212288            0.112308           0.204006
