  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
      0          0.0625591             0.704619                nan                  nan          0.0622763          0.585862                   nan                  nan
      1          0.065495              0.833116                nan                  nan          0.0647173          0.656473                   nan                  nan
      2          0.0695017             1.01947                 nan                  nan          0.0677469          0.766876                   nan                  nan
      3          0.0739906             1.12515                 nan                  nan          0.071108           0.834621                   nan                  nan
      4          0.078878              1.20994                 nan                  nan          0.074702           0.916369                   nan                  nan
      5          0.0840734             1.27509                 nan                  nan          0.0787444          1.00185                    nan                  nan
      6          0.0895038             1.33443                 nan                  nan          0.0830508          1.07592                    nan                  nan
      7          0.0951937             1.38291                 nan                  nan          0.0877104          1.14556                    nan                  nan
      8          0.101028              1.42509                 nan                  nan          0.0925971          1.20157                    nan                  nan
      9          0.107069              1.4558                  nan                  nan          0.0977235          1.26683                    nan                  nan
     10          0.11316               1.45717                 nan                  nan          0.103154           1.32457                    nan                  nan
     11          0.119213              1.43096                 nan                  nan          0.108762           1.33949                    nan                  nan
     12          0.125084              1.39503                 nan                  nan          0.114316           1.33528                    nan                  nan
     13          0.130838              1.35889                 nan                  nan          0.119889           1.31965                    nan                  nan
     14          0.136408              1.32237                 nan                  nan          0.125313           1.27915                    nan                  nan
     15          0.141858              1.28727                 nan                  nan          0.130548           1.23525                    nan                  nan
     16          0.147136              1.24696                 nan                  nan          0.135607           1.19665                    nan                  nan
     17          0.152249              1.18586                 nan                  nan          0.140521           1.15567                    nan                  nan
     18          0.157018              1.09647                 nan                  nan          0.145238           1.14264                    nan                  nan
     19          0.161386              0.994189                nan                  nan          0.150043           1.12885                    nan                  nan
     20          0.165303              0.883461                nan                  nan          0.154645           1.1023                     nan                  nan
     21          0.168748              0.774599                nan                  nan          0.159228           1.0856                     nan                  nan
     22          0.171758              0.67643                 nan                  nan          0.163692           1.05505                    nan                  nan
     23          0.174385              0.585446                nan                  nan          0.16802            1.02061                    nan                  nan
     24          0.176637              0.507515                nan                  nan          0.172197           0.985304                   nan                  nan
     25          0.178615              0.445049                nan                  nan          0.176231           0.95919                    nan                  nan
     26          0.180345              0.384941                nan                  nan          0.18019            0.924804                   nan                  nan
     27          0.181822              0.332073                nan                  nan          0.183938           0.879604                   nan                  nan
     28          0.183113              0.292037                nan                  nan          0.18752            0.832945                   nan                  nan
     29          0.184256              0.268236                nan                  nan          0.190879           0.788935                   nan                  nan
     30          0.185348              0.241692                nan                  nan          0.194094           0.738708                   nan                  nan
     31          0.18627               0.215696                nan                  nan          0.197035           0.681614                   nan                  nan
     32          0.187145              0.199957                nan                  nan          0.199774           0.641551                   nan                  nan
     33          0.187936              0.190743                nan                  nan          0.202381           0.598676                   nan                  nan
     34          0.188735              0.193759                nan                  nan          0.204763           0.540447                   nan                  nan
     35          0.189551              0.20385                 nan                  nan          0.206885           0.4913                     nan                  nan
     36          0.190434              0.236646                nan                  nan          0.208858           0.460645                   nan                  nan
     37          0.191523              0.279095                nan                  nan          0.210724           0.427502                   nan                  nan
     38          0.192759              0.304542                nan                  nan          0.21242            0.388845                   nan                  nan
     39          0.194061              0.318527                nan                  nan          0.213964           0.36365                    nan                  nan
     40          0.195414              0.316223                nan                  nan          0.215451           0.339807                   nan                  nan
     41          0.196696              0.305584                nan                  nan          0.216796           0.30142                    nan                  nan
     42          0.19796               0.291928                nan                  nan          0.217962           0.231487                   nan                  nan
     43          0.199129              0.27564                 nan                  nan          0.218725           0.165656                   nan                  nan
     44          0.200257              0.264506                nan                  nan          0.219343           0.133312                   nan                  nan
     45          0.201333              0.252331                nan                  nan          0.219836           0.127836                   nan                  nan
     46          0.20236               0.244269                nan                  nan          0.220408           0.119216                   nan                  nan
     47          0.203369              0.233795                nan                  nan          0.220829           0.108894                   nan                  nan
     48          0.204308              0.226007                nan                  nan          0.221316           0.100357                   nan                  nan
     49          0.205252              0.218329                nan                  nan          0.221666           0.0832223                  nan                  nan
     50          0.206128              0.213283                nan                  nan          0.222009           0.076598                   nan                  nan
     51          0.207029              0.202973                nan                  nan          0.222304           0.084133                   nan                  nan
     52          0.207819              0.19535                 nan                  nan          0.22271            0.0958564                  nan                  nan
     53          0.208657              0.197763                nan                  nan          0.223103           0.0914577                  nan                  nan
     54          0.209467              0.193869                nan                  nan          0.223472           0.0743901                  nan                  nan
     55          0.210273              0.193375                nan                  nan          0.223723           0.0713759                  nan                  nan
     56        nan                   nan                       nan                  nan          0.224067           0.0796564                  nan                  nan
     57        nan                   nan                       nan                  nan          0.224387           0.060107                   nan                  nan
     58        nan                   nan                       nan                  nan          0.224568           0.0567481                  nan                  nan
     59        nan                   nan                       nan                  nan          0.224859           0.0546269                  nan                  nan
     60        nan                   nan                       nan                  nan          0.225023           0.0369146                  nan                  nan
     61        nan                   nan                       nan                  nan          0.225167           0.0481454                  nan                  nan
     62        nan                   nan                       nan                  nan          0.225424           0.0463826                  nan                  nan
     63        nan                   nan                       nan                  nan          0.225554           0.0315                     nan                  nan
     64        nan                   nan                       nan                  nan          0.225687           0.0316068                  nan                  nan
     65        nan                   nan                       nan                  nan          0.225817           0.0164888                  nan                  nan
     66        nan                   nan                       nan                  nan          0.225824           0.00117649                 nan                  nan
     67        nan                   nan                       nan                  nan          0.225827           0.000560234                nan                  nan
