  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     34          0.100033           0.29734              0.080527           0.282971             0.0982247          0.338366             0.0775256          0.272759
     35          0.101241           0.288429             0.0818492          0.291492             0.0996106          0.330475             0.0786417          0.268053
     36          0.102436           0.286257             0.0829561          0.282025             0.100979           0.319769             0.0797593          0.241691
     37          0.103627           0.269995             0.0841994          0.282136             0.102275           0.313337             0.0806558          0.237141
     38          0.104686           0.253733             0.0853072          0.309425             0.10359            0.304514             0.0817355          0.254355
     39          0.105741           0.249835             0.086778           0.315217             0.104813           0.293272             0.0827754          0.254778
     40          0.106768           0.239086             0.087934           0.284141             0.106034           0.284515             0.0838587          0.25079
     41          0.107733           0.230064             0.0891458          0.271554             0.107184           0.274982             0.0848653          0.260522
     42          0.108685           0.228727             0.090197           0.280354             0.108325           0.263457             0.0860297          0.251631
     43          0.10964            0.22817              0.0914821          0.29294              0.109379           0.253698             0.0869622          0.25716
     44          0.110587           0.224439             0.0926382          0.281133             0.110439           0.247481             0.0881727          0.257903
     45          0.11151            0.216753             0.0938249          0.243764             0.111442           0.245197             0.0891114          0.244736
     46          0.112393           0.212521             0.0946695          0.255961             0.112483           0.248768             0.0902121          0.270363
     47          0.113281           0.217199             0.0959579          0.280521             0.113515           0.237341             0.0913644          0.255315
     48          0.114203           0.227502             0.0970072          0.275509             0.114461           0.231558             0.0923398          0.241539
     49          0.115177           0.226945             0.0982538          0.274061             0.115444           0.22871              0.0933773          0.254683
     50          0.116094           0.207843             0.099291           0.275676             0.116366           0.219486             0.0944621          0.245192
     51          0.116909           0.195869             0.100551           0.272835             0.117274           0.208914             0.0954205          0.258741
     52          0.117727           0.193864             0.101565           0.265094             0.118107           0.206764             0.0966183          0.275047
     53          0.118524           0.194699             0.10276            0.256295             0.118997           0.211427             0.0977126          0.265288
     54          0.119349           0.199879             0.1037             0.259971             0.119869           0.199747             0.098829           0.249048
     55          0.12019            0.209124             0.104927           0.265651             0.120661           0.197445             0.099788           0.247359
     56          0.121092           0.209681             0.105914           0.271165             0.121515           0.201348             0.10089            0.244695
     57          0.121937           0.201939             0.107186           0.287315             0.122339           0.195865             0.101827           0.240112
     58          0.122775           0.200547             0.108309           0.266486             0.123147           0.188725             0.102891           0.219466
     59          0.123609           0.198208             0.109407           0.252229             0.123912           0.173639             0.103656           0.200193
     60          0.124426           0.200826             0.11041            0.275453             0.124594           0.161063             0.10456            0.200308
     61          0.125282           0.199155             0.111702           0.271666             0.125254           0.159777             0.105325           0.207128
     62          0.126086           0.197595             0.112674           0.249055             0.125925           0.15024              0.106286           0.202442
     63          0.126929           0.201271             0.113778           0.246883             0.126506           0.142266             0.107012           0.182002
     64          0.127763           0.197651             0.114732           0.256351             0.127111           0.132235             0.107802           0.174853
     65          0.128576           0.191079             0.115914           0.264259             0.127608           0.12341              0.108469           0.209668
     66          0.129355           0.180108             0.116934           0.242038             0.128139           0.134635             0.10955            0.209837
     67          0.130077           0.176711             0.117931           0.223437             0.12873            0.130332             0.110218           0.210985
     68          0.130828           0.17621              0.118796           0.243207             0.129225           0.126924             0.111308           0.287817
     69          0.131545           0.166575             0.119958           0.243653             0.129788           0.137767             0.112616           0.299659
     70          0.132216           0.16095              0.120826           0.227001             0.130373           0.142574             0.113805           0.241479
     71          0.132886           0.158778             0.12185            0.245769             0.130976           0.140386             0.114629           0.228385
     72          0.133539           0.157497             0.122874           0.242205             0.131543           0.142136             0.115708           0.229468
     73          0.134199           0.154991             0.123868           0.221153             0.13216            0.139799             0.116541           0.225503
     74          0.134831           0.145468             0.124717           0.207063             0.132708           0.12692              0.117587           0.221158
     75          0.135411           0.138562             0.125593           0.22455              0.133218           0.123109             0.118384           0.203213
     76          0.135986           0.136724             0.126589           0.263925             0.133734           0.120669             0.119281           0.159025
     77          0.13655            0.137559             0.127793           0.238028             0.134223           0.11624              0.119709           0.173992
     78          0.137132           0.142906             0.128572           0.20517              0.134703           0.116137             0.120731           0.188014
     79          0.137741           0.150257             0.129503           0.214637             0.135191           0.114103             0.121276           0.181806
     80          0.138384           0.141124             0.130361           0.19999              0.135654           0.111505             0.122246           0.182931
     81          0.138917           0.134719             0.131169           0.196482             0.13612            0.115299             0.1228             0.15653
     82          0.139507           0.14363              0.131998           0.188907             0.136615           0.123019             0.12355            0.187833
     83          0.140114           0.137225             0.132743           0.204613             0.137146           0.12396              0.124366           0.155882
     84          0.14065            0.134775             0.133703           0.210182             0.137648           0.119991             0.124849           0.166444
     85          0.141237           0.138506             0.134495           0.172033             0.138145           0.128979             0.125753           0.164333
     86          0.141805           0.141458             0.135137           0.15449              0.138722           0.132545             0.126219           0.124259
     87          0.142416           0.129874             0.135782           0.151817             0.13925            0.126209             0.126788           0.22136
     88          0.142887           0.122912             0.136402           0.1634               0.139774           0.123955             0.128063           0.180767
     89          0.14344            0.128147             0.137144           0.148364             0.140283           0.12103              0.128295           0.128751
     90          0.143955           0.129317             0.137638           0.171253             0.140783           0.116546             0.129136           0.166359
     91          0.144518           0.127479             0.138571           0.188796             0.141254           0.102582             0.129681           0.15331
     92          0.145017           0.114781             0.139212           0.144187             0.141638           0.0851361            0.130414           0.146233
     93          0.145475           0.110215             0.139773           0.124472             0.141964           0.0829322            0.1309             0.136515
     94          0.145935           0.109825             0.140249           0.161396             0.142329           0.0838062            0.131551           0.123512
     95          0.14639            0.10782              0.141118           0.188573             0.142662           0.0839384            0.131929           0.134154
     96          0.146834           0.0935627            0.14182            0.151538             0.143028           0.0921405            0.132669           0.184163
     97          0.14717            0.0881605            0.14238            0.151928             0.14343            0.0826951            0.133464           0.175406
     98          0.147569           0.0933956            0.143086           0.147974             0.143717           0.0813544            0.134131           0.137643
     99          0.147948           0.0886061            0.143614           0.109045             0.144108           0.0873899            0.134611           0.105811
    100          0.148307           0.0893301            0.143995           0.114559             0.144446           0.0773361            0.135013           0.107792
    101          0.148692           0.0825913            0.144568           0.133717             0.144752           0.0775289            0.135509           0.0834538
    102          0.148995           0.0806421            0.145109           0.135554             0.145092           0.0822983            0.135708           0.0776897
    103          0.149364           0.0813104            0.145698           0.12759              0.145438           0.0843025            0.136156           0.119054
    104          0.149673           0.0874365            0.146173           0.116898             0.145794           0.0827592            0.1367             0.123335
    105          0.150093           0.0945094            0.146672           0.11428              0.146128           0.0733348            0.137184           0.119963
    106          0.15046            0.0913907            0.147125           0.101638             0.146405           0.0709348            0.1377             0.109293
    107          0.150854           0.0801966            0.147519           0.0822572            0.146719           0.0717852            0.138095           0.0908611
    108          0.151129           0.0787486            0.14781            0.105147             0.147003           0.0654408            0.138457           0.0514737
    109          0.151511           0.0852645            0.148395           0.130319             0.147264           0.0632928            0.138524           0.0476397
    110          0.151839           0.077412             0.148896           0.101248             0.147531           0.0657497            0.138854           0.110986
    111          0.152156           0.079027             0.149239           0.0931728            0.147812           0.0714177            0.139449           0.0921817
    112          0.152498           0.0812547            0.149673           0.0960131            0.148126           0.0632118            0.139622           0.106619
    113          0.152833           0.0750172            0.150039           0.0910565            0.148339           0.0453286            0.140337           0.126531
    114          0.153123           0.075407             0.150432           0.0636003            0.148504           0.0430133            0.140677           0.133335
    115          0.153461           0.0767437            0.150569           0.0438853            0.148697           0.0603805            0.141448           0.114086
    116          0.153763           0.0705618            0.150797           0.0761867            0.149007           0.0621008            0.141628           0.0831308
    117          0.154049           0.0641572            0.151204           0.0876593            0.149215           0.0683463            0.142141           0.095066
    118          0.154297           0.0648256            0.151528           0.074683             0.149576           0.066162             0.14242            0.0787776
    119          0.15459            0.0659951            0.151826           0.0752957            0.149766           0.0486138            0.142797           0.0787162
    120          0.154847           0.0641572            0.152155           0.0529075            0.149982           0.0496025            0.143076           0.0356632
    121          0.155124           0.0664963            0.152267           0.0341392            0.15018            0.0483287            0.143095           0.0733124
    122          0.155401           0.0552465            0.15244            0.0418804            0.150384           0.0539938            0.143687           0.0803805
    123          0.155585           0.0511253            0.152616           0.0580868            0.15063            0.0334339            0.143765           0.0661517
    124          0.155827           0.0568616            0.152924           0.078303             0.150663           0.028629             0.144238           0.0718424
    125          0.156058           0.0461687            0.153269           0.0634889            0.150868           0.0422906            0.144363           0.0389725
    126          0.156212           0.040154             0.153453           0.0366454            0.151015           0.0343038            0.144563           0.0609956
    127          0.156393           0.0411564            0.153574           0.0311876            0.151154           0.0376065            0.144872           0.0482043
    128          0.156555           0.0473939            0.153713           0.0541884            0.151329           0.0406141            0.144964           0.0691595
    129          0.156788           0.0456675            0.154026           0.0538542            0.151492           0.0433895            0.145448           0.0864698
    130          0.156936           0.0367011            0.154162           0.0258411            0.15169            0.0339079            0.145685           0.0415321
    131          0.157094           0.0359214            0.154241           0.0292383            0.151775           0.0320111            0.145794           0.025198
    132          0.157235           0.0344177            0.154405           0.0273448            0.151957           0.0385258            0.145895           0.0386257
    133          0.157381           0.0358657            0.154469          -0.000612613          0.152096           0.0341258            0.146116           0.00658434
    134          0.157534           0.0383161            0.1544             0.0227781            0.152241           0.0348419            0.14595           -0.00200883
    135          0.1577             0.0294611            0.154659           0.0389287            0.152386           0.0335856            0.146099           0.0809687
    136          0.157779           0.0245045            0.154725           0.0334152            0.152521           0.0327385            0.146625           0.0510981
    137          0.157904           0.0307977            0.154937           0.0417133            0.152659           0.0147883            0.146525           0.0522963
    138          0.158036           0.0238362            0.155072           0.0250614            0.152645           0.0117581            0.14706            0.0929415
    139          0.158103           0.0213857            0.155146           0.0350303            0.152757           0.0207266            0.147299           0.0326748
    140          0.158214           0.0224996            0.155364           0.0390958            0.152817           0.0190056            0.147333           0.0288754
    141          0.15829            0.0182113            0.155472           0.0162064            0.152916           0.0231005            0.14754            0.03723
    142          0.158366           0.0220541            0.155499           0.0207731            0.15301            0.0207485            0.147643          -0.0318262
    143          0.158474           0.023335             0.155645           0.022611             0.153088           0.0158875            0.147275          -0.0272929
    144          0.15856            0.0148698            0.155688           0.00712858           0.153142           0.0145008            0.147416          -0.00938552
    145          0.158598           0.0115839            0.155704          -0.0013923            0.153209           0.012038             0.147197          -0.0383361
    146          0.158657           0.012475             0.155676           0.0114726            0.153243           0.0184083            0.147096          -0.0013579
    147          0.158702           0.0130876            0.1558             0.00718428           0.153363           0.0163176            0.147185           0.0406624
    148          0.158766           0.0120295            0.155736          -0.00551351           0.153379          -0.00113007           0.147435           0.0155001
    149          0.158802           0.0113055            0.155754           0.0110827            0.153353          -0.00779973           0.147314          -0.0334681
    150          0.15886            0.00462244           0.155828           0.00801966           0.153314          -0.00720886           0.147156          -0.0135418
    151          0.158841          -0.00128092           0.155821          -0.0139787            0.153293           0.001884             0.147202          -0.00272405
    152          0.15885            0.0103587            0.155712          -0.016819             0.153329           0.0100801            0.147133          -0.0137522
    153          0.158927           0.00712858           0.155681           0.00395414           0.153377           0.0103427            0.147087          -0.0114494
    154          0.158909          -0.000389844          0.155745           0.00679443           0.153415           0.00577739           0.147038          -0.0248969
    155          0.158924           0.00868796           0.155737          -0.00434398           0.153425           0.000113454          0.14688           -0.0384094
    156          0.158981           0.00651597           0.155708          -0.00896642           0.153416           0.00248534           0.146718          -0.000823716
    157          0.158978           0.000445536          0.155663           0.00707289           0.153446           0.0111114            0.146873           0.0498017
    158          0.158985          -0.00178215           0.155767           0.0021163            0.153509           0.00901084           0.147133           0.0667234
    159          0.158963          -0.000668305          0.15568           -0.0338051            0.153521           0.00331847           0.147429           0.0213085
    160          0.158979           0.00217199           0.155486          -0.0330254            0.153537           0.00973646           0.14731           -0.0372733
    161          0.158981          -0.000835381          0.155405           0.0110827            0.153602           0.017469             0.147118          -0.0387035
    162          0.158973          -0.00150369           0.155578           0.0123079            0.153682           0.00998563           0.146988          -0.0222133
    163          0.158969           0.000556921          0.155508          -0.0283473            0.153686          -0.00267078           0.146933          -0.0157036
    164          0.158977           0.00200491           0.155342          -0.0397641            0.15366           -0.000364336          0.146857          -0.0031512
    165        nan                nan                  nan                nan                    0.153682          -0.00308416           0.146907          -0.00918038
    166        nan                nan                  nan                nan                    0.153634          -0.00851556           0.14678           -0.0250364
    167        nan                nan                  nan                nan                    0.153612          -0.00653334           0.146698          -0.00582595
    168        nan                nan                  nan                nan                    0.15358           -0.00415699           0.146732           0.00116879
    169        nan                nan                  nan                nan                    0.153577           0.000631059          0.146708          -0.0107919
    170        nan                nan                  nan                nan                    0.153585           0.00197434           0.146642          -0.00904662
    171        nan                nan                  nan                nan                    0.153593           0.00176254           0.146632          -0.0282124
    172        nan                nan                  nan                nan                    0.1536            -0.00568675           0.146407          -0.00779087
    173        nan                nan                  nan                nan                    0.153546          -0.0129091            0.146568           0.0385422
