  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     30          0.0946658          0.257939             0.0870264          0.181089             0.0878558          0.256945             0.0743546         -0.0184608
     31          0.095807           0.260374             0.087766           0.243499             0.0889501          0.253931             0.0727077          0.329604
     32          0.0968356          0.27498              0.0890556          0.4782               0.0899718          0.247418             0.0771013          0.467387
     33          0.0980985          0.267954             0.091751           0.373575             0.0910119          0.275405             0.0766025          0.308613
     34          0.0990686          0.22762              0.0921687          0.0992032            0.0922669          0.271315             0.0796731          0.187084
     35          0.0999953          0.238298             0.0925777          0.147339             0.0932729          0.251239             0.0781616          0.0677076
     36          0.101054           0.277636             0.0933965          0.165099             0.0943606          0.247795             0.0802373          0.322499
     37          0.102309           0.25545              0.0939535          0.173453             0.0953379          0.24618              0.0808491          0.265072
     38          0.103183           0.227896             0.094842           0.226734             0.0964121          0.211196             0.0824462          0.168516
     39          0.104208           0.244273             0.0958429          0.308952             0.0970978          0.196503             0.0822534          0.238807
     40          0.105219           0.250968             0.0974166          0.323558             0.0980496          0.218516             0.0844363          0.109204
     41          0.106299           0.250747             0.0985393          0.282173             0.0989188          0.218301             0.0831634          0.149409
     42          0.107308           0.219265             0.099768           0.0610822            0.0998687          0.239237             0.0856814          0.128365
     43          0.108127           0.201947             0.0990483          0.168197             0.100912           0.208667             0.0842331          0.59446
     44          0.108991           0.22347              0.10117            0.265907             0.101608           0.168408             0.0906352          0.443275
     45          0.109989           0.203663             0.101264          -0.0302644            0.102316           0.187353             0.0879271         -0.146126
     46          0.110688           0.215724             0.100917           0.212238             0.103169           0.176696             0.0894175          0.0642092
     47          0.111787           0.226734             0.103033           0.361569             0.103788           0.170076             0.0884621          0.29505
     48          0.112578           0.198185             0.103931           0.230165             0.104586           0.176966             0.0918762          0.282348
     49          0.113438           0.201394             0.104951           0.305964             0.105263           0.18337              0.0908151          0.157052
     50          0.114256           0.171296             0.10648            0.119287             0.106114           0.187192             0.093185          -0.00764267
     51          0.114866           0.159455             0.105945           0.152595             0.106823           0.180679             0.0907514          0.133101
     52          0.115585           0.154421             0.107752           0.190494             0.10762            0.168193             0.0942942          0.270292
     53          0.116152           0.146066             0.107532           0.203109             0.108225           0.141497             0.0930038          0.018407
     54          0.116802           0.139869             0.109444           0.129578             0.108799           0.152154             0.0944476          0.479174
     55          0.117318           0.108775             0.108612          -0.0268894            0.109493           0.155491             0.0969969          0.363188
     56          0.117709           0.0765187            0.10922            0.105898             0.110095           0.14591              0.0974741          0.132078
     57          0.117956           0.0923425            0.109495           0.168253             0.110708           0.146072             0.0980976          0.0945108
     58          0.118478           0.15088              0.110622          -0.0805576            0.111312           0.142789             0.0982617          0.0497312
     59          0.119213           0.134115             0.108823           0.304249             0.111898           0.121206             0.098512           0.0918197
     60          0.119596           0.109771             0.113158          -0.010457             0.112322           0.115394             0.0990269          0.316095
     61          0.120128           0.100808             0.108736           0.0591457            0.11286            0.106944             0.101146           0.24392
     62          0.120436           0.0823835            0.113651           0.0229058            0.113213           0.0974172            0.10106            0.0279873
     63          0.120814           0.0791191            0.108927           0.0525617            0.113672           0.11055              0.101379           0.11055
     64          0.121095           0.0617461            0.114089           0.0540555            0.114135           0.102046             0.101981          -0.0384287
     65          0.121329           0.0637932            0.109378          -0.0925638            0.114522           0.0947261            0.101059           0.1345
     66          0.121627           0.0771273            0.113317           0.158847             0.114924           0.0940802            0.103102           0.129764
     67          0.121972           0.0724798            0.110701           0.2783               0.115306           0.0916583            0.10214            0.257859
     68          0.122231           0.0559367            0.115637           0.153535             0.115688           0.0839618            0.10525            0.166901
     69          0.122438           0.04891              0.111981          -0.0925638            0.116006           0.0741124            0.103531           0.026857
     70          0.122638           0.0417174            0.114865           0.220704             0.116305           0.0857379            0.105474          -0.164802
     71          0.122785           0.0342481            0.11382            0.171351             0.11672            0.0807863            0.102158           0.014478
     72          0.122924           0.0111209            0.116293          -0.00470288           0.116979           0.0692146            0.105595           0.17336
     73          0.122878           0.0131127            0.113781          -0.263694             0.117297           0.0751888            0.103603           0.130787
     74          0.123033           0.0432112            0.114096           0.0076906            0.117605           0.0687302            0.106685          -0.0273414
     75          0.123238           0.0240677            0.113845           0.0896868            0.11787            0.0620564            0.103375          -0.142627
     76          0.123234           0.0350227            0.114843           0.0443731            0.118122           0.0458022            0.105496          -0.0882675
     77          0.12353            0.063074             0.114215           0.0775146            0.118252           0.0334771            0.102639          -0.00328312
     78          0.123759           0.0175943            0.115489           0.0766847            0.118401           0.0417656            0.105469           0.0988165
     79          0.123677           0.00569879           0.114854           0.0752462            0.1186             0.0433264            0.103463           0.0740586
     80          0.123807           0.0110103            0.116116           0.0650658            0.118762           0.0407968            0.106086           0.0930576
     81          0.123768           0.00675002           0.115396           0.0897421            0.11894            0.0254038            0.104238          -0.0231433
     82          0.123863           0.0203054            0.116864          -0.031205             0.118974           0.0162541            0.105893           0.0488162
     83          0.123938           0.00503485           0.115136          -0.120228             0.119075           0.0252962            0.104645           0.152746
     84          0.123905           0.0218546            0.115862           0.0759101            0.119185           0.0325083            0.107166           0.146449
     85          0.12412            0.0166537            0.115768           0.00802257           0.119346           0.0326697            0.105865           0.0705602
     86          0.124044           0.00951643           0.115929           0.137822             0.119457           0.00785796           0.107754          -0.0813783
     87          0.124199           0.0162664            0.116917           0.131459             0.119411          -0.000538216          0.105187          -0.0488162
     88          0.124179           0.00719265           0.117024          -0.0792298            0.119453           0.0276105            0.107347          -0.095964
     89          0.124259          -0.00226845           0.116257          -0.129357             0.119641           0.0276643            0.104388          -0.0323468
     90          0.12416            0.010291             0.115946          -0.0113423            0.119683          -0.00775032           0.107078          -0.116093
     91          0.124345           0.00697133           0.116162          -0.189775             0.119577           0.00801942           0.10342            0.0410659
     92          0.124218           0.00757994           0.114365          -0.158626             0.11975            0.0150701            0.10742            0.0841232
     93          0.124408           0.00215779           0.11484            0.136716             0.119702           0.00527452           0.104121          -0.0827777
     94          0.124236           0.00232378           0.115504           0.119287             0.119794           0.020829             0.10673            0.0469863
     95          0.124427           0.00320903           0.115834          -0.0316476            0.119876           0.0147471            0.104513           0.112218
     96          0.124263          -0.00226845           0.115241          -0.0405555            0.119917           0.00226051           0.107665           0.190044
     97          0.124408           0.0148832            0.115496           0.144738             0.119895           0.00365987           0.106096           0.0177073
     98          0.124387          -0.00127255           0.116447          -0.0658404            0.119947           0.016308             0.107813          -0.0610876
     99          0.124398           0.00968241           0.114948           0.0873077            0.120031           0.0242197            0.105587           0.149463
    100          0.124468           0.0122275            0.117174           0.160451             0.120149           0.0132401            0.109058          -0.0268032
    101          0.1245             0.0101804            0.116285          -0.0720925            0.120141          -0.00317548           0.105364          -0.21378
    102          0.124553          -0.00514551           0.116573          -0.0164324            0.120123           0.00845              0.107277           0.168193
    103          0.124457          -0.000331968          0.116148          -0.00752462           0.120212           0.0167385            0.106766           0.162972
    104          0.12455           -0.0218546            0.116511           0.00697133           0.120262          -0.000753503          0.108635           0.0117331
    105          0.124275          -0.00663937           0.116206          -0.0927851            0.120205           0.00479013           0.106863          -0.161788
    106          0.124495           0.0404448            0.115738          -0.0538895            0.120302           0.0135631            0.107287          -0.332618
    107          0.124612           0.0170964            0.115757          -0.0289366            0.120318           0.00947261           0.104092          -0.12675
    108          0.124637           0.00763527           0.115496          -0.150326             0.120381           0.0210981            0.10623            0.109473
    109          0.124675           0.0158238            0.114504          -0.141419             0.120494           0.0125404            0.105004           0.0624869
    110          0.124769           0.00116189           0.114318          -0.000885249          0.120486           0.00828853           0.106751           0.181164
    111          0.124685          -0.0157132            0.114497           0.118568             0.120563           0.00462866           0.106513           0.0423576
    112          0.124638           0.000221312          0.115306          -0.0184242            0.120524           0.00694299           0.107104          -0.24322
    113          0.124687           0.00320903           0.114343           0.0432112            0.120621           0.0174382            0.104487          -0.0319701
    114          0.124665           0.00132787           0.115666           0.0481907            0.120669           0.0110873            0.106838           0.0310551
    115          0.124698           0.0142746            0.114745          -0.00149386           0.120713           0.00979554           0.104745           0.0480627
    116          0.124784          -0.00973774           0.115654           0.0126148            0.120751           0.00914968           0.107238           0.0655009
    117          0.124617          -0.0305411            0.11485           -0.126093             0.12079            0.00764267           0.105291           0.0224436
    118          0.124529           0.0027664            0.114603          -0.13406              0.120815           0.00898821           0.107425          -0.00705064
    119          0.12464            0.0229611            0.113733          -0.0434325            0.120865          -0.00242197           0.105233           0.0570509
    120          0.124721           0.0305411            0.114241           0.00210247           0.120795          -0.00807325           0.107901          -0.0489239
    121          0.124894           0.0111209            0.11375            0.195142             0.120797           0.00974172           0.104825          -0.0354685
    122          0.124813          -0.0163218            0.115867          -0.0880823            0.120876           0.0148548            0.107605          -0.041658
    123          0.124758           0.00348567           0.113016          -0.0565453            0.120921           0.00468248           0.104478          -0.00581274
    124          0.124842           0.0139427            0.115396           0.0814429            0.120915          -0.00096879           0.107557           0.0381057
    125          0.124874          -0.00204714           0.113695          -0.0894101            0.120913           0.000376751          0.104795           0.0406892
    126          0.124825           0.00127255           0.114651           0.0826048            0.120918           0.00113025           0.107896          -0.0275029
    127          0.124885           0.0199181            0.114383           0.132566             0.120922           0.00694299           0.104566          -0.115124
    128          0.124991           0.0049242            0.115756          -0.0180923            0.120976           0.0104952            0.106936           0.0978477
    129          0.124926          -0.0149939            0.114233          -0.175722             0.12101            0.0213134            0.105381           0.226212
    130          0.124866          -0.00680535           0.114291          -0.201283             0.121153           0.0210443            0.108822           0.35307
    131          0.124869          -0.0017705            0.112555           0.230165             0.121185           0.00925732           0.108324          -0.0858993
    132          0.124851          -0.00309837           0.116209           0.139205             0.121231           0.00818089           0.108106          -0.0789025
    133          0.124844           0.00614141           0.113715          -0.0708752            0.121253          -0.0132939            0.107666           0.117546
    134          0.124903           0.0220759            0.115619          -0.128693             0.12112           -0.0320777            0.109085           0.340583
    135          0.125028           0.0189222            0.112643           0.087363           nan                nan                  nan                nan
    136          0.12506            0.00818855           0.116347          -0.0162664          nan                nan                  nan                nan
    137          0.125096          -0.00879716           0.112507           0.01433            nan                nan                  nan                nan
    138          0.124987          -0.0124488            0.116466          -0.22098            nan                nan                  nan                nan
    139          0.124992          -0.0031537            0.110666          -0.188558           nan                nan                  nan                nan
    140          0.124961          -0.00525617           0.114895           0.0948876          nan                nan                  nan                nan
    141          0.124948           0.00420493           0.111457           0.000221312        nan                nan                  nan                nan
    142          0.124996           0.0232931            0.114897          -0.159843           nan                nan                  nan                nan
    143          0.125142           0.0282173            0.110125          -0.077072           nan                nan                  nan                nan
    144          0.125231           0.0147173            0.114254           0.168695           nan                nan                  nan                nan
    145          0.125265           0.003541             0.11153            0.0332522          nan                nan                  nan                nan
    146          0.12526           -0.0235698            0.114531           0.121279           nan                nan                  nan                nan
    147          0.125069          -0.00879716           0.112541           0.0178156          nan                nan                  nan                nan
    148          0.125187           0.0126701            0.11468            0.0199734          nan                nan                  nan                nan
    149          0.125174          -0.00160451           0.112707          -0.0577625          nan                nan                  nan                nan
    150          0.125174           0.00852052           0.114198          -0.0509018          nan                nan                  nan                nan
    151          0.125245          -0.00486887           0.112283          -0.266183           nan                nan                  nan                nan
    152          0.125133           0.00260042           0.11198            0.647781           nan                nan                  nan                nan
    153          0.125267           0.0182583            0.117681           0.5052             nan                nan                  nan                nan
    154          0.125285           0.00431559           0.11619           -0.168751           nan                nan                  nan                nan
    155          0.125303          -0.00326436           0.116275           0.00691601         nan                nan                  nan                nan
    156          0.125258          -0.00486887           0.116248          -0.116521           nan                nan                  nan                nan
    157          0.125262           0.00304304           0.115304          -0.0726457          nan                nan                  nan                nan
    158          0.125283           0.00520084           0.115643           0.0395042          nan                nan                  nan                nan
    159          0.125306           0.0105123            0.115633           0.162609           nan                nan                  nan                nan
    160          0.125371           0.0163218            0.116998          -0.196636           nan                nan                  nan                nan
    161          0.125442           0                    0.113995          -0.129966           nan                nan                  nan                nan
    162          0.125371          -0.0169304            0.115915           0.460772           nan                nan                  nan                nan
