  Frame    r_f (m) (Cam 1)    v_f (m/s) (Cam 1)    r_p (m) (Cam 1)    v_p (m/s) (Cam 1)    r_f (m) (Cam 2)    v_f (m/s) (Cam 2)    r_p (m) (Cam 2)    v_p (m/s) (Cam 2)
     78          0.16162              0.0457209          0.162117           0.0570134            0.174992             0.0687246          0.170913            0.0715297
     79          0.161783             0.0418098          0.162271           0.0516701            0.175284             0.0634381          0.171209            0.0591226
     80          0.161968             0.0372377          0.162547           0.0610897            0.17552              0.0569109          0.171406            0.0547531
     81          0.162093             0.0300215          0.16278            0.0417547            0.175758             0.0563175          0.171665            0.054861
     82          0.162219             0.0474836          0.162895           0.0350343            0.175989             0.0580976          0.171863            0.0460681
     83          0.162489             0.0540939          0.163072           0.0347038            0.176243             0.0557241          0.172049            0.0507613
     84          0.162669             0.0371826          0.163184           0.0389454            0.176454             0.0490351          0.172286            0.062575
     85          0.162798             0.0370174          0.163396           0.0516701            0.176651             0.0570188          0.172571            0.0432091
     86          0.162978             0.0416446          0.163615           0.0484751            0.176929             0.054915           0.172646            0.0325282
     87          0.163145             0.0760178          0.1638             0.0382843            0.177109             0.040458           0.172842            0.0670523
     88          0.163611             0.072272           0.163934           0.0468226            0.177266             0.0475786          0.173205            0.0597699
     89          0.163748             0.0470429          0.16419            0.0467124            0.177505             0.0537821          0.17334             0.0491969
     90          0.164003             0.0532125          0.164323           0.0468226            0.177714             0.0426697          0.173615            0.0371134
     91          0.164191             0.0361911          0.16458            0.0479243            0.177861             0.0469852          0.173649            0.0340386
     92          0.164305             0.0360258          0.164723           0.0338224            0.178106             0.054915           0.173899            0.0611725
     93          0.164491             0.0511192          0.164862           0.0360809            0.178319             0.046176           0.174159            0.0449353
     94          0.164731             0.0386149          0.165023           0.0209875            0.178491             0.0475786          0.174273            0.029885
     95          0.164813             0.0345385          0.165037           0.0305173            0.178715             0.0512468          0.174408            0.0243287
     96          0.165019             0.036797           0.165278           0.0343182            0.178918             0.0463918          0.174476            0.0303165
     97          0.16512              0.0300215          0.165323           0.0170765            0.179102             0.0494127          0.174661            0.034632
     98          0.165269             0.0439031          0.16542            0.0386699            0.17933              0.0473628          0.174765            0.03269
     99          0.165486             0.0419751          0.165645           0.0180129            0.179496             0.0457445          0.174933            0.038516
    100          0.165619             0.0350343          0.16557           -0.00380089           0.179711             0.0482259          0.175085            0.0379766
    101          0.165778             0.034208           0.165614           0.0169112            0.179898             0.0489272          0.17525             0.0501679
    102          0.165904             0.0324453          0.165711           0.0223647            0.180118             0.0511928          0.175504            0.0448274
    103          0.166048             0.0357504          0.1658            -0.00688567           0.180325             0.0447195          0.175623            0.0408895
    104          0.166202             0.0390555          0.165654           0.00820772           0.180491             0.047201           0.175844            0.0508152
    105          0.166373             0.0443437          0.165869           0.0418098            0.180718             0.0477404          0.176047            0.0368437
    106          0.166571             0.0323902          0.166002           0.00143222           0.180889             0.0449353          0.176151            0.0165069
    107          0.166643             0.037403           0.16588           -0.0197757            0.181093             0.0487653          0.176184            0.0268641
    108          0.166883             0.0517803          0.165837           0.0643948            0.181295             0.0431552          0.176375            0.0510849
    109          0.167075             0.0420302          0.166417           0.0835645            0.181452             0.0428855          0.17661             0.0524875
    110          0.167233             0.0305724          0.166534           0.0475938            0.181653             0.0479022          0.176813            0.0218473
    111          0.16733              0.0421954          0.166814           0.0992088            0.181851             0.0513547          0.176792            0.0131084
    112          0.167585             0.049687           0.16736            0.0928189            0.182081             0.0483877          0.176922            0.0367358
    113          0.167744             0.0428013          0.167587           0.023852             0.182255             0.040404           0.177098            0.0292376
    114          0.167942             0.0510091          0.167559           0.0536532            0.182417             0.0425078          0.177165            0.0151583
    115          0.168169             0.0417547          0.168034           0.123061             0.182609             0.0521099          0.177224            0.0273496
    116          0.16829              0.0457209          0.168585           0.107747             0.182852             0.04623            0.177393            0.0342005
    117          0.16855              0.0423607          0.168932           0.0422505            0.182994             0.0447735          0.177509            0.0256234
    118          0.168643             0.0272673          0.168937           0.0428013            0.183225             0.0463918          0.177607            0.0264325
    119          0.168777             0.0440132          0.169289           0.0635685            0.183381             0.0512468          0.17773             0.0297231
    120          0.169009             0.0428564          0.169467           0.0441785            0.183652             0.0539979          0.177855            0.0317191
    121          0.169134             0.0374581          0.169657           0.0022585            0.183831             0.0459063          0.177994            0.0165608
    122          0.169321             0.0408734          0.169485          -0.156112             0.184034             0.0560478          0.177993            0.0332834
    123          0.169475             0.0332165          0.168356          -0.136391             0.184298             0.0524335          0.178271            0.0474167
    124          0.169598             0.0338224          0.168349           0.000881366          0.184471             0.0436946          0.178388            0.0289679
    125          0.169757             0.0423607          0.168363           0.012284             0.184662             0.0474707          0.178513            0.0295073
    126          0.169951             0.045831           0.168451          -0.00638991           0.184867             0.047201           0.178634            0.0403501
    127          0.170139             0.0349792          0.16831            0.00661025           0.185055             0.040404           0.178849            0.0322045
    128          0.170243             0.0306275          0.168506           0.0228604            0.185204             0.0347939          0.178902            0.0374911
    129          0.170394             0.0329411          0.168501          -0.00363564           0.185345             0.0437486          0.179161            0.0441262
    130          0.170517             0.0338775          0.168476           0.0178477            0.185568             0.0564793          0.17927             0.0293455
    131          0.170676             0.0199409          0.168649           0.0568481            0.185816             0.0447195          0.179406            0.0257852
    132          0.170683             0.0268266          0.16895            0.0185087            0.185941             0.0446117          0.179485            0.029831
    133          0.1709               0.0365216          0.168804          -0.0228054            0.186188             0.0430473          0.179655            0.0360346
    134          0.170988             0.0162502          0.16876           -0.0493014            0.1863               0.0372753          0.179785            0.038516
    135          0.171035             0.0272122          0.168393          -0.104938             0.186498             0.0484417          0.179975            0.0430473
    136          0.171215             0.0353097          0.167885          -0.0536532            0.186703             0.0411053          0.180144            0.0296152
    137          0.171329             0.0347038          0.167946           0.00170765           0.186841             0.0347399          0.180222            0.0326361
    138          0.171504             0.0487506          0.167899           0.0252291            0.186993             0.0469312          0.180416            0.0501679
    139          0.171736             0.0338775          0.168156           0.0105764            0.187232             0.0493587          0.18064             0.0593923
    140          0.171786             0.0230257          0.167987          -0.0237418            0.187404             0.0435867          0.180911            0.0397567
    141          0.171927             0.0279283          0.167958           0.0124493            0.187595             0.0408895          0.180972            0.0387318
    142          0.172019             0.0311783          0.168091           0.0162502            0.187745             0.041375           0.181233            0.0388936
    143          0.172187             0.0370725          0.168094          -0.0380089            0.18794              0.0401883          0.181296            0.024059
    144          0.172328             0.0329411          0.167774          -0.0900646            0.18808              0.0381923          0.181434            0.0351175
    145          0.172462             0.0295809          0.167343          -0.0176273            0.188258             0.0498442          0.181588            0.0698035
    146          0.172574             0.0263859          0.167628           0.0597126            0.188495             0.0520559          0.182015            0.052002
    147          0.172682             0.0240723          0.167841           0.0246232            0.188692             0.037545           0.182022            0.0135399
    148          0.172775             0.0294707          0.167833           0.0446743            0.188808             0.0328519          0.182128           -0.00695877
    149          0.172927             0.0278181          0.168213           0.0486955            0.188966             0.0408895          0.181964            0.0241669
    150          0.173007             0.0224748          0.168239           0.0170765            0.189149             0.0388936          0.18233             0.0474707
    151          0.173115             0.0275427          0.168355           0.0570685            0.18929              0.0432631          0.182359            0.006743
    152          0.173236             0.0318944          0.168714           0.0605388            0.189509             0.0507073          0.182386            0.0175318
    153          0.17338              0.0326656          0.16886            0.0474285            0.189712             0.0466076          0.182505            0.0322585
    154          0.173508             0.026441           0.169109           0.0491362            0.189898             0.0496284          0.182655            0.00933231
    155          0.173601             0.0183985          0.169269           0.0538184            0.190126             0.0507613          0.182583            0.0381384
    156          0.173662             0.0255596          0.169558           0.0466022            0.190321             0.0422921          0.182973            0.0186107
    157          0.173814             0.0287546          0.169657           0.0228054            0.190478             0.0447195          0.182738           -0.0100336
    158          0.173901             0.0276529          0.169748           0.0343182            0.190693             0.0467694          0.182889           -0.00361425
    159          0.174044             0.0382843          0.169943           0.0342631            0.190868             0.0389475          0.182708           -0.0167226
    160          0.17422              0.0372928          0.170033           0.0634033            0.191018             0.0372753          0.18275            -0.0118137
    161          0.174355             0.0311783          0.170472           0.0626321            0.191179             0.0461221          0.18261            -0.0175857
    162          0.17448              0.0379538          0.170555           0.00815264           0.191402             0.0478483          0.182603            0.0026972
    163          0.174671             0.0376233          0.17054            0.00958486           0.191577             0.0392712          0.182632            0.0121374
    164          0.174794             0.0347038          0.170635           0.0617507            0.191729             0.0435867          0.182704           -0.0168845
    165          0.17496              0.0439031          0.171054           0.0620261            0.191941             0.0448274          0.182492           -0.0904101
    166          0.17516              0.0401022          0.171152           0.0431869            0.192103             0.0392712          0.181951           -0.0835053
    167          0.175295             0.0424157          0.171414           0.00798738           0.192268             0.0391633          0.181796           -0.0159135
    168          0.175513             0.0394962          0.171219           0.0132205            0.192429             0.0363043          0.181818            0.0176397
    169          0.175624             0.0307376          0.171524           0.0525515            0.192571             0.0390015          0.181943            0.029831
    170          0.175769             0.042581           0.171657           0.0414242            0.192754             0.0432631          0.182067            0.00501679
    171          0.175979             0.0410937          0.17187            0.062577             0.192931             0.0381923          0.181984            0.00507073
    172          0.176112             0.033547           0.172178           0.0609244            0.193073             0.0382463          0.182109            0.0327979
    173          0.176258             0.0430768          0.172377           0.0075467            0.19325              0.0443419          0.182258            0.0371134
    174          0.176471             0.0462166          0.172241           0.0111823            0.193442             0.0446656          0.182418            0.00949414
    175          0.176643             0.0313436          0.172471           0.0193901            0.193622             0.0378687          0.182337            0.00997963
    176          0.176732             0.0329411          0.172403           0.0110722            0.193758             0.0424539          0.182501            0.010573
    177          0.176918             0.0506235          0.172563          -0.00159748           0.193976             0.0431012          0.182425           -0.026001
    178          0.177154             0.0374581          0.172389          -0.138044             0.194117             0.0381923          0.182285           -0.00992569
    179          0.17723              0.0237418          0.171412          -0.153798             0.194294             0.0475786          0.182342            0.0412132
    180          0.177352             0.0298012          0.171108          -0.0183985            0.194513             0.0505994          0.182628            0.024059
    181          0.177478             0.0273774          0.171259           0.0281486            0.194716             0.0415369          0.182543            0.0128926
    182          0.17758              0.0247884          0.171342           0.0159748            0.19486              0.043317           0.182736            0.0439643
    183          0.177685             0.0355301          0.171392           0.00269918           0.195077             0.0515165          0.182909            0.035657
    184          0.177876             0.035475           0.171365           0.000495768          0.195289             0.0374371          0.183033            0.0197435
    185          0.17798              0.0364665          0.171396           0.0321699            0.195389             0.0313954          0.183074            0.0199593
    186          0.17818              0.045776           0.171633           0.0415895            0.19555              0.0455287          0.183199            0.0226565
    187          0.178362             0.0246783          0.171743           0.0252291            0.195768             0.0476865          0.183262            0.0303165
    188          0.178385             0.0236867          0.171843           0.0179578            0.195948             0.0466076          0.183452            0.0151583
    189          0.178559             0.0392759          0.171893           0.055471             0.196156             0.04623            0.183389            0.0171002
    190          0.178713             0.0348691          0.172305           0.0499074            0.196333             0.040458           0.183594            0.0155898
    191          0.17885              0.0459963          0.172308           0.030958             0.196494             0.0410514          0.183519            0.0227104
    192          0.179096             0.0450048          0.172563           0.0168561            0.196675             0.0431012          0.183783            0.0482798
    193          0.179225             0.0261105          0.172449          -0.00132205           0.196853             0.0383542          0.183921            0.0299928
    194          0.179313             0.0353648          0.172552          -0.00275427           0.196995             0.0363043          0.184033            0.00323664
    195          0.17952              0.0493565          0.172426          -0.0320046            0.197155             0.0465536          0.183948            0.0165608
    196          0.179725             0.0316741          0.172286          -0.0765687            0.197383             0.0485496          0.184171            0.00566412
    197          0.179784             0.03228            0.171788          -0.0679203            0.19756              0.0395949          0.183995           -0.0459603
    198          0.179994             0.0480895          0.17172            0.0336021            0.197713             0.0359267          0.183788           -0.0431552
    199          0.180184             0.0334368          0.172068           0.0497972            0.197859             0.0338768          0.183636            0.0103572
    200          0.180272             0.0323902          0.172134           0.0113476            0.197995             0.0325282          0.183875            0.0455287
    201          0.180454             0.0407081          0.172162          -0.0110171            0.19813              0.034632           0.184015            0.021146
    202          0.180612             0.0388352          0.172043          -0.0889078            0.198284             0.0418605          0.184051            0.0380844
    203          0.180778             0.0368521          0.171422          -0.165421             0.198479             0.0390554          0.184332            0.0207145
    204          0.180919             0.0315088          0.170664          -0.11634              0.198609             0.0311796          0.184224           -0.0261089
    205          0.18104              0.0369072          0.170452          -0.0218689          nan                  nan                nan                 nan
    206          0.181226             0.0414793          0.170482           0.0285342          nan                  nan                nan                 nan
    207          0.181386             0.0318394          0.17069            0.0217587          nan                  nan                nan                 nan
    208          0.181492             0.0319495          0.170663           0.000385598        nan                  nan                nan                 nan
    209          0.181652             0.0318394          0.170693          -0.00236867         nan                  nan                nan                 nan
    210          0.181757             0.0275427          0.170644           0.0139366          nan                  nan                nan                 nan
    211          0.181882             0.0398267          0.170809           0.0244028          nan                  nan                nan                 nan
    212          0.182089             0.0320597          0.170847          -0.000936452        nan                  nan                nan                 nan
    213          0.182149             0.0161951          0.170801           0.00220342         nan                  nan                nan                 nan
    214          0.182224             0.0236316          0.170865           0.0201613          nan                  nan                nan                 nan
    215          0.182346             0.0353097          0.170969           0.0148731          nan                  nan                nan                 nan
    216          0.182518             0.0347589          0.170989           0.00963994         nan                  nan                nan                 nan
    217          0.182636             0.0392759          0.17105            0.00104662         nan                  nan                nan                 nan
    218          0.182845             0.0366318          0.170998          -0.00242376         nan                  nan                nan                 nan
    219          0.182941             0.0280935          0.17103            0.0170214          nan                  nan                nan                 nan
    220          0.18308              0.0315639          0.17114            0.0252842          nan                  nan                nan                 nan
    221          0.183204             0.0264961          0.17124           -0.00209324         nan                  nan                nan                 nan
    222          0.1833               0.0329411          0.171122          -0.00765687         nan                  nan                nan                 nan
    223          0.183478             0.0353097          0.171176           0.00975011         nan                  nan                nan                 nan
    224          0.183595             0.0275978          0.171204           0.0349792          nan                  nan                nan                 nan
    225          0.183708             0.0262757          0.171468           0.00424157         nan                  nan                nan                 nan
    226          0.183814             0.030352           0.171239          -0.0321148          nan                  nan                nan                 nan
    227          0.183961             0.0333267          0.1712            -0.0177926          nan                  nan                nan                 nan
    228          0.184091             0.0273774          0.171091          -0.0244028          nan                  nan                nan                 nan
    229          0.184189             0.0202163          0.170997          -0.127908           nan                  nan                nan                 nan
    230          0.18426              0.0268817          0.170025          -0.190761           nan                  nan                nan                 nan
    231          0.184413             0.0326105          0.169407          -0.0744754          nan                  nan                nan                 nan
    232          0.184531             0.0337673          0.169404          -0.0191146          nan                  nan                nan                 nan
    233          0.184695             0.0395513          0.169248          -0.0371276          nan                  nan                nan                 nan
    234          0.184861             0.0345385          0.169095           0.0138264          nan                  nan                nan                 nan
    235          0.184983             0.0360809          0.169363           0.0291953          nan                  nan                nan                 nan
    236          0.185162             0.0356953          0.169338          -0.00159748         nan                  nan                nan                 nan
    237          0.18528              0.036136           0.16935           -0.0262757          nan                  nan                nan                 nan
    238          0.185463             0.036136           0.169119           0.00831789         nan                  nan                nan                 nan
    239          0.185581             0.0371826          0.169419           0.0488607          nan                  nan                nan                 nan
    240          0.185773             0.0363013          0.169526           0.0241274          nan                  nan                nan                 nan
    241          0.185884             0.0266613          0.16962            0.022585           nan                  nan                nan                 nan
